Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
1280;1;-1.650;-0.950;-3.702;0.01;0.02;-0.02;-0.01;0.06;1.69;1.80;-1.56
1281;1;-1.650;-1.050;-3.717;0.01;0.02;-0.02;-0.02;0.06;1.80;1.69;-1.59
1282;1;-1.650;-1.150;-3.731;0.01;0.01;-0.02;-0.03;0.06;1.89;1.58;-1.61
1283;1;-1.650;-1.250;-3.746;0.00;0.01;-0.02;-0.03;0.06;1.95;1.49;-1.62
1284;1;-1.650;-1.350;-3.761;0.00;0.00;-0.02;-0.04;0.05;1.98;1.41;-1.62
1285;1;-1.650;-1.450;-3.775;0.00;0.00;-0.02;-0.04;0.05;1.99;1.35;-1.61
1286;1;-1.650;-1.550;-3.790;-0.01;0.00;-0.02;-0.05;0.05;1.99;1.30;-1.59
1287;1;-1.650;-1.650;-3.805;-0.01;-0.01;-0.02;-0.05;0.04;1.96;1.26;-1.56
1288;1;-1.650;-1.750;-3.820;-0.01;-0.01;-0.02;-0.05;0.04;1.92;1.24;-1.53
1289;1;-1.650;-1.850;-3.834;-0.02;-0.01;-0.02;-0.05;0.03;1.87;1.21;-1.48
1290;1;-1.650;-1.950;-3.849;-0.02;-0.02;-0.02;-0.06;0.03;1.81;1.19;-1.43
1291;1;-1.750;-0.050;-3.595;-0.02;0.00;-0.01;0.10;-0.06;-0.14;0.63;-0.54
1292;1;-1.750;-0.150;-3.609;-0.01;0.01;-0.01;0.12;-0.02;0.24;1.11;-0.58
1293;1;-1.750;-0.250;-3.623;-0.01;0.02;-0.02;0.12;0.01;0.40;1.52;-0.65
1294;1;-1.750;-0.350;-3.637;0.00;0.02;-0.03;0.08;0.02;0.61;1.78;-0.74
1295;1;-1.750;-0.450;-3.651;0.01;0.02;-0.02;0.05;0.02;0.81;1.84;-0.86
1296;1;-1.750;-0.550;-3.665;0.01;0.02;-0.02;0.03;0.03;1.00;1.83;-0.97
1297;1;-1.750;-0.650;-3.679;0.01;0.02;-0.02;0.03;0.04;1.17;1.81;-1.05
1298;1;-1.750;-0.750;-3.693;0.01;0.02;-0.02;0.02;0.05;1.33;1.75;-1.13
1299;1;-1.750;-0.850;-3.707;0.01;0.02;-0.02;0.01;0.05;1.47;1.67;-1.19
1300;1;-1.750;-0.950;-3.721;0.01;0.01;-0.02;-0.01;0.05;1.58;1.57;-1.24
1301;1;-1.750;-1.050;-3.735;0.01;0.01;-0.02;-0.02;0.05;1.67;1.47;-1.28
1302;1;-1.750;-1.150;-3.749;0.01;0.01;-0.02;-0.02;0.05;1.74;1.38;-1.31
1303;1;-1.750;-1.250;-3.763;0.00;0.00;-0.02;-0.03;0.05;1.78;1.30;-1.33
1304;1;-1.750;-1.350;-3.777;0.00;0.00;-0.02;-0.03;0.05;1.81;1.23;-1.33
1305;1;-1.750;-1.450;-3.791;0.00;0.00;-0.02;-0.04;0.04;1.81;1.17;-1.33
1306;1;-1.750;-1.550;-3.805;0.00;-0.01;-0.02;-0.04;0.04;1.79;1.12;-1.32
1307;1;-1.750;-1.650;-3.820;-0.01;-0.01;-0.02;-0.05;0.03;1.76;1.09;-1.30
1308;1;-1.750;-1.750;-3.834;-0.01;-0.01;-0.02;-0.05;0.03;1.71;1.06;-1.27
1309;1;-1.750;-1.850;-3.848;-0.01;-0.01;-0.02;-0.05;0.03;1.66;1.05;-1.24
1310;1;-1.750;-1.950;-3.862;-0.02;-0.02;-0.01;-0.05;0.02;1.59;1.04;-1.19
1311;1;-1.850;-0.050;-3.619;-0.01;0.00;-0.01;0.06;-0.04;-0.08;0.30;-0.42
1312;1;-1.850;-0.150;-3.633;-0.01;0.01;-0.01;0.08;-0.01;0.30;0.73;-0.42
1313;1;-1.850;-0.250;-3.646;-0.01;0.01;-0.02;0.09;0.00;0.46;1.10;-0.45
1314;1;-1.850;-0.350;-3.660;0.00;0.02;-0.02;0.07;0.00;0.65;1.38;-0.50
1315;1;-1.850;-0.450;-3.673;0.00;0.02;-0.02;0.04;0.01;0.82;1.50;-0.59
1316;1;-1.850;-0.550;-3.686;0.01;0.02;-0.02;0.03;0.03;0.98;1.52;-0.69
1317;1;-1.850;-0.650;-3.700;0.01;0.01;-0.02;0.03;0.04;1.12;1.52;-0.77
1318;1;-1.850;-0.750;-3.713;0.01;0.01;-0.02;0.02;0.04;1.26;1.49;-0.84
1319;1;-1.850;-0.850;-3.727;0.01;0.01;-0.02;0.00;0.04;1.37;1.43;-0.90
1320;1;-1.850;-0.950;-3.740;0.01;0.01;-0.02;-0.01;0.05;1.46;1.35;-0.96
1321;1;-1.850;-1.050;-3.754;0.01;0.01;-0.02;-0.01;0.05;1.53;1.27;-1.00
1322;1;-1.850;-1.150;-3.767;0.01;0.00;-0.02;-0.02;0.04;1.58;1.19;-1.04
1323;1;-1.850;-1.250;-3.780;0.01;0.00;-0.02;-0.03;0.04;1.61;1.12;-1.06
1324;1;-1.850;-1.350;-3.794;0.00;0.00;-0.02;-0.03;0.04;1.62;1.05;-1.07
1325;1;-1.850;-1.450;-3.807;0.00;-0.01;-0.02;-0.04;0.04;1.61;1.00;-1.08
1326;1;-1.850;-1.550;-3.821;0.00;-0.01;-0.02;-0.04;0.03;1.58;0.96;-1.07
1327;1;-1.850;-1.650;-3.834;0.00;-0.01;-0.01;-0.04;0.03;1.55;0.93;-1.06
1328;1;-1.850;-1.750;-3.848;-0.01;-0.01;-0.01;-0.05;0.02;1.50;0.91;-1.04
1329;1;-1.850;-1.850;-3.861;-0.01;-0.02;-0.01;-0.05;0.02;1.44;0.89;-1.01
1330;1;-1.850;-1.950;-3.875;-0.01;-0.02;-0.01;-0.05;0.01;1.38;0.89;-0.97
1331;1;-1.950;-0.050;-3.644;-0.01;0.00;-0.01;0.03;-0.02;-0.04;0.05;-0.30
1332;1;-1.950;-0.150;-3.657;-0.01;0.01;-0.01;0.06;0.01;0.35;0.44;-0.27
1333;1;-1.950;-0.250;-3.670;-0.01;0.01;-0.02;0.08;-0.02;0.50;0.77;-0.27
1334;1;-1.950;-0.350;-3.682;0.00;0.01;-0.02;0.06;-0.03;0.66;1.05;-0.30
1335;1;-1.950;-0.450;-3.695;0.00;0.01;-0.02;0.03;0.00;0.81;1.19;-0.36
1336;1;-1.950;-0.550;-3.708;0.01;0.01;-0.02;0.02;0.04;0.94;1.25;-0.44
1337;1;-1.950;-0.650;-3.721;0.01;0.01;-0.02;0.02;0.04;1.06;1.27;-0.52
1338;1;-1.950;-0.750;-3.734;0.01;0.01;-0.02;0.02;0.03;1.17;1.26;-0.59
1339;1;-1.950;-0.850;-3.746;0.01;0.01;-0.02;0.00;0.03;1.26;1.22;-0.65
1340;1;-1.950;-0.950;-3.759;0.01;0.00;-0.02;-0.01;0.04;1.33;1.16;-0.70
1341;1;-1.950;-1.050;-3.772;0.01;0.00;-0.02;-0.01;0.04;1.37;1.09;-0.75
1342;1;-1.950;-1.150;-3.785;0.01;0.00;-0.02;-0.01;0.04;1.41;1.02;-0.79
1343;1;-1.950;-1.250;-3.798;0.01;0.00;-0.02;-0.03;0.03;1.42;0.96;-0.82
1344;1;-1.950;-1.350;-3.810;0.00;-0.01;-0.02;-0.03;0.03;1.42;0.90;-0.84
1345;1;-1.950;-1.450;-3.823;0.00;-0.01;-0.01;-0.03;0.03;1.41;0.85;-0.85
1346;1;-1.950;-1.550;-3.836;0.00;-0.01;-0.01;-0.03;0.03;1.38;0.81;-0.85
1347;1;-1.950;-1.650;-3.849;0.00;-0.01;-0.01;-0.04;0.02;1.34;0.79;-0.84
1348;1;-1.950;-1.750;-3.862;-0.01;-0.02;-0.01;-0.04;0.02;1.29;0.77;-0.83
1349;1;-1.950;-1.850;-3.875;-0.01;-0.02;-0.01;-0.04;0.01;1.23;0.75;-0.81
1350;1;-1.950;-1.950;-3.887;-0.01;-0.02;-0.01;-0.04;0.01;1.17;0.75;-0.77
1351;1;-0.200;-2.200;-3.723;-0.03;0.07;0.05;0.21;0.13;1.20;0.87;-3.24
1352;1;-0.200;-2.600;-3.818;-0.04;0.04;0.04;0.21;0.19;1.55;0.64;-4.10
1353;1;-0.200;-3.000;-3.912;-0.06;0.01;0.04;0.18;0.17;2.30;0.30;-4.80
1354;1;-0.200;-3.400;-4.008;-0.07;-0.02;0.04;0.13;0.07;3.87;0.14;-4.78
1355;1;-0.200;-3.800;-4.102;-0.08;-0.01;0.04;0.10;-0.04;5.67;0.09;-2.79
1356;1;-0.600;-2.200;-3.767;-0.06;0.03;0.01;0.05;0.14;2.53;2.28;-3.61
1357;1;-0.600;-2.600;-3.852;-0.08;0.00;0.01;0.05;0.12;2.53;2.05;-3.79
1358;1;-0.600;-3.000;-3.938;-0.09;-0.02;0.01;0.04;0.09;2.72;1.52;-3.81
1359;1;-0.600;-3.400;-4.023;-0.10;-0.03;0.02;0.02;0.01;2.98;0.83;-3.35
1360;1;-0.600;-3.800;-4.108;-0.11;-0.01;0.03;0.02;-0.04;1.98;0.16;-1.68
1361;1;-1.000;-2.200;-3.813;-0.06;0.00;-0.01;-0.03;0.09;2.69;2.24;-2.98
1362;1;-1.000;-2.600;-3.888;-0.08;-0.02;-0.01;-0.03;0.07;2.48;1.97;-2.72
1363;1;-1.000;-3.000;-3.963;-0.09;-0.03;0.00;-0.04;0.03;2.30;1.45;-2.36
1364;1;-1.000;-3.400;-4.037;-0.10;-0.03;0.01;-0.04;-0.02;1.81;0.76;-1.80
1365;1;-1.000;-3.800;-4.113;-0.10;-0.01;0.02;-0.04;-0.04;-0.27;0.13;-0.77
1366;1;-1.400;-2.200;-3.858;-0.04;-0.02;-0.02;-0.06;0.04;2.13;1.60;-1.90
1367;1;-1.400;-2.600;-3.922;-0.06;-0.03;-0.01;-0.06;0.02;1.84;1.43;-1.54
1368;1;-1.400;-3.000;-3.987;-0.07;-0.03;-0.01;-0.06;-0.01;1.53;1.08;-1.12
1369;1;-1.400;-3.400;-4.052;-0.08;-0.02;0.00;-0.06;-0.03;0.79;0.58;-0.67
1370;1;-1.400;-3.800;-4.117;-0.08;-0.01;0.01;-0.06;-0.03;-1.25;0.10;-0.21
1371;1;-1.800;-2.200;-3.902;-0.02;-0.02;-0.01;-0.05;0.01;1.32;0.95;-0.94
1372;1;-1.800;-2.600;-3.957;-0.03;-0.02;-0.01;-0.06;-0.01;1.06;0.90;-0.64
1373;1;-1.800;-3.000;-4.012;-0.04;-0.02;-0.01;-0.06;-0.02;0.75;0.74;-0.29
1374;1;-1.800;-3.400;-4.068;-0.05;-0.01;0.00;-0.06;-0.03;0.09;0.42;-0.01
1375;1;-1.800;-3.800;-4.122;-0.05;0.00;0.00;-0.06;-0.02;-1.42;0.07;0.08
1376;1;-2.200;-0.200;-3.723;-0.01;0.00;-0.01;0.01;-0.01;0.44;0.14;0.07
1377;1;-2.200;-0.600;-3.767;0.00;0.00;-0.02;0.02;0.02;0.80;0.76;-0.01
1378;1;-2.200;-1.000;-3.813;0.01;0.00;-0.01;0.00;0.02;0.96;0.74;-0.23
1379;1;-2.200;-1.400;-3.858;0.00;-0.01;-0.01;-0.02;0.02;0.93;0.56;-0.38
1380;1;-2.200;-1.800;-3.902;0.00;-0.02;-0.01;-0.03;0.00;0.77;0.47;-0.41
1381;1;-2.200;-2.200;-3.948;-0.01;-0.02;-0.01;-0.04;-0.01;0.57;0.49;-0.31
1382;1;-2.200;-2.600;-3.993;-0.02;-0.02;-0.01;-0.04;-0.02;0.37;0.54;-0.11
1383;1;-2.200;-3.000;-4.037;-0.02;-0.01;-0.01;-0.05;-0.03;0.13;0.50;0.12
1384;1;-2.200;-3.400;-4.082;-0.03;-0.01;0.00;-0.05;-0.02;-0.30;0.31;0.26
1385;1;-2.200;-3.800;-4.128;-0.03;0.00;0.00;-0.05;-0.01;-1.16;0.06;0.18
1386;1;-2.600;-0.200;-3.818;0.00;0.00;-0.01;-0.02;0.00;0.29;-0.17;0.40
1387;1;-2.600;-0.600;-3.852;0.00;0.00;-0.01;0.00;0.01;0.38;0.32;0.37
1388;1;-2.600;-1.000;-3.888;0.01;-0.01;-0.01;0.00;0.01;0.35;0.38;0.19
1389;1;-2.600;-1.400;-3.922;0.01;-0.01;-0.01;-0.01;0.00;0.25;0.28;0.03
1390;1;-2.600;-1.800;-3.957;0.00;-0.01;0.00;-0.02;-0.01;0.12;0.22;-0.03
1391;1;-2.600;-2.200;-3.993;0.00;-0.01;0.00;-0.02;-0.02;-0.01;0.24;0.00
1392;1;-2.600;-2.600;-4.028;0.00;-0.01;0.00;-0.02;-0.02;-0.14;0.32;0.10
1393;1;-2.600;-3.000;-4.063;-0.01;-0.01;0.00;-0.03;-0.02;-0.26;0.35;0.23
1394;1;-2.600;-3.400;-4.097;-0.01;0.00;0.00;-0.03;-0.01;-0.45;0.24;0.29
1395;1;-2.600;-3.800;-4.133;-0.01;0.00;0.00;-0.03;0.00;-0.78;0.05;0.17
1396;1;-3.000;-0.200;-3.912;0.00;0.00;-0.01;-0.03;0.00;0.04;-0.19;0.51
1397;1;-3.000;-0.600;-3.938;0.00;-0.01;0.00;-0.01;0.00;-0.02;0.14;0.45
1398;1;-3.000;-1.000;-3.963;0.00;-0.01;0.00;0.00;0.00;-0.12;0.21;0.29
1399;1;-3.000;-1.400;-3.987;0.00;-0.01;0.00;0.00;0.00;-0.23;0.15;0.15
1400;1;-3.000;-1.800;-4.012;0.00;-0.01;0.00;-0.01;-0.01;-0.32;0.10;0.08
1401;1;-3.000;-2.200;-4.037;0.00;-0.01;0.00;-0.01;-0.01;-0.38;0.12;0.08
1402;1;-3.000;-2.600;-4.063;0.00;0.00;0.00;-0.01;-0.01;-0.42;0.19;0.11
1403;1;-3.000;-3.000;-4.088;0.00;0.00;0.00;-0.01;-0.01;-0.44;0.23;0.16
1404;1;-3.000;-3.400;-4.113;0.00;0.00;0.00;-0.01;-0.01;-0.44;0.18;0.19
1405;1;-3.000;-3.800;-4.137;0.00;0.00;0.00;-0.01;0.00;-0.42;0.04;0.12
1406;1;-3.400;-0.200;-4.008;0.01;0.00;0.00;-0.02;0.00;-0.16;-0.10;0.42
1407;1;-3.400;-0.600;-4.023;0.00;0.00;0.00;-0.01;0.00;-0.31;0.06;0.36
1408;1;-3.400;-1.000;-4.037;0.00;0.00;0.00;0.00;0.00;-0.44;0.10;0.21
1409;1;-3.400;-1.400;-4.052;0.00;0.00;0.00;0.00;-0.01;-0.53;0.07;0.10
1410;1;-3.400;-1.800;-4.068;0.00;0.00;0.00;0.00;-0.01;-0.56;0.05;0.05
1411;1;-3.400;-2.200;-4.082;0.00;0.00;0.00;0.00;-0.01;-0.54;0.05;0.04
1412;1;-3.400;-2.600;-4.097;0.00;0.00;0.00;0.00;-0.01;-0.50;0.09;0.04
1413;1;-3.400;-3.000;-4.113;0.00;0.00;0.00;0.00;0.00;-0.43;0.12;0.04
1414;1;-3.400;-3.400;-4.128;0.00;0.00;0.00;0.00;0.00;-0.33;0.10;0.05
1415;1;-3.400;-3.800;-4.142;0.00;0.00;0.00;0.00;0.00;-0.17;0.02;0.06
1416;1;-3.800;-0.200;-4.102;0.01;0.00;0.00;-0.01;0.00;-0.26;-0.02;0.17
1417;1;-3.800;-0.600;-4.108;0.00;0.00;0.00;-0.01;0.00;-0.52;0.01;0.14
1418;1;-3.800;-1.000;-4.113;0.00;0.00;0.00;0.00;0.00;-0.67;0.02;0.06
1419;1;-3.800;-1.400;-4.117;0.00;0.00;0.00;0.00;0.00;-0.70;0.01;0.01
1420;1;-3.800;-1.800;-4.122;0.00;0.00;0.00;0.00;0.00;-0.64;0.01;-0.01
1421;1;-3.800;-2.200;-4.128;0.00;0.00;0.00;0.00;0.00;-0.54;0.01;-0.01
1422;1;-3.800;-2.600;-4.133;0.00;0.00;0.00;0.00;0.00;-0.42;0.01;-0.01
1423;1;-3.800;-3.000;-4.137;0.00;0.00;0.00;0.00;0.00;-0.29;0.02;-0.02
1424;1;-3.800;-3.400;-4.142;0.00;0.00;0.00;0.00;0.00;-0.15;0.02;-0.02
1425;1;-3.800;-3.800;-4.148;0.00;0.00;0.00;0.00;0.00;-0.03;0.00;0.00
1426;1;-0.050;0.050;-3.175;2.93;17.48;-0.01;-0.38;-44.48;41.40;-18.39;-1.00
1427;1;-0.050;0.150;-3.200;1.50;4.28;2.16;-12.31;-16.77;15.80;0.48;1.52
1428;1;-0.050;0.250;-3.224;1.26;1.85;0.99;-8.38;-5.73;14.18;-0.07;1.67
1429;1;-0.050;0.350;-3.249;0.95;1.07;0.61;-5.76;-2.48;14.15;-0.37;1.64
1430;1;-0.050;0.450;-3.274;0.66;0.71;0.44;-4.05;-1.48;13.65;-0.23;1.60
1431;1;-0.050;0.550;-3.298;0.44;0.48;0.35;-2.95;-1.09;12.75;0.05;1.56
1432;1;-0.050;0.650;-3.323;0.28;0.33;0.28;-2.23;-0.87;11.59;0.29;1.52
1433;1;-0.050;0.750;-3.348;0.18;0.21;0.22;-1.72;-0.72;10.25;0.45;1.45
1434;1;-0.050;0.850;-3.372;0.11;0.13;0.16;-1.32;-0.59;8.83;0.52;1.34
1435;1;-0.050;0.950;-3.397;0.06;0.07;0.11;-0.99;-0.46;7.41;0.51;1.19
1436;1;-0.050;1.050;-3.422;0.03;0.03;0.07;-0.72;-0.34;6.05;0.42;1.01
1437;1;-0.050;1.150;-3.446;0.01;0.00;0.05;-0.48;-0.23;4.82;0.26;0.80
1438;1;-0.050;1.250;-3.471;0.00;-0.02;0.03;-0.31;-0.14;3.78;0.08;0.59
1439;1;-0.050;1.350;-3.496;0.00;-0.03;0.02;-0.18;-0.07;2.91;-0.08;0.38
1440;1;-0.050;1.450;-3.520;0.00;-0.03;0.01;-0.09;-0.02;2.13;-0.21;0.22
1441;1;-0.050;1.550;-3.545;0.00;-0.03;0.01;-0.03;0.01;1.49;-0.32;0.11
1442;1;-0.050;1.650;-3.570;0.00;-0.02;0.01;0.00;0.04;1.03;-0.39;0.03
1443;1;-0.050;1.750;-3.595;0.00;-0.02;0.01;0.00;0.05;0.73;-0.41;-0.05
1444;1;-0.050;1.850;-3.619;0.00;-0.02;0.01;-0.01;0.05;0.48;-0.40;-0.12
1445;1;-0.050;1.950;-3.644;0.01;-0.02;0.00;-0.01;0.05;0.27;-0.38;-0.16
1446;1;-0.150;0.050;-3.200;1.51;4.27;-2.15;12.04;-16.88;15.47;-0.67;-2.18
1447;1;-0.150;0.150;-3.224;1.01;3.79;0.00;-0.05;-14.02;15.10;0.18;-0.18
1448;1;-0.150;0.250;-3.248;1.14;1.87;0.40;-4.05;-7.33;13.95;-0.14;0.94
1449;1;-0.150;0.350;-3.272;0.93;1.02;0.32;-3.86;-3.67;13.11;-0.59;1.10
1450;1;-0.150;0.450;-3.296;0.65;0.61;0.24;-2.97;-2.05;12.11;-0.66;1.03
1451;1;-0.150;0.550;-3.320;0.44;0.39;0.20;-2.21;-1.27;10.96;-0.52;0.92
1452;1;-0.150;0.650;-3.344;0.29;0.25;0.16;-1.67;-0.86;9.66;-0.31;0.82
1453;1;-0.150;0.750;-3.368;0.18;0.16;0.12;-1.24;-0.61;8.28;-0.13;0.73
1454;1;-0.150;0.850;-3.392;0.11;0.09;0.09;-0.90;-0.45;6.90;0.01;0.62
1455;1;-0.150;0.950;-3.416;0.07;0.05;0.06;-0.63;-0.33;5.60;0.10;0.50
1456;1;-0.150;1.050;-3.440;0.04;0.02;0.04;-0.42;-0.22;4.44;0.13;0.39
1457;1;-0.150;1.150;-3.464;0.02;0.00;0.02;-0.27;-0.14;3.47;0.10;0.28
1458;1;-0.150;1.250;-3.488;0.01;-0.02;0.02;-0.18;-0.07;2.69;0.05;0.18
1459;1;-0.150;1.350;-3.512;0.01;-0.03;0.01;-0.13;-0.03;2.03;-0.01;0.09
1460;1;-0.150;1.450;-3.536;0.00;-0.03;0.01;-0.07;-0.01;1.44;-0.07;0.02
1461;1;-0.150;1.550;-3.560;0.00;-0.03;0.01;-0.01;0.02;0.99;-0.15;-0.02
1462;1;-0.150;1.650;-3.585;0.00;-0.02;0.00;0.00;0.05;0.68;-0.22;-0.05
1463;1;-0.150;1.750;-3.609;0.00;-0.02;0.00;-0.01;0.06;0.45;-0.25;-0.09
1464;1;-0.150;1.850;-3.633;0.01;-0.01;0.00;-0.02;0.05;0.25;-0.25;-0.14
1465;1;-0.150;1.950;-3.657;0.01;-0.01;0.00;-0.03;0.05;0.07;-0.25;-0.19
1466;1;-0.250;0.050;-3.224;1.26;1.85;-0.99;8.21;-5.83;14.04;-1.27;-2.20
1467;1;-0.250;0.150;-3.248;1.15;1.86;-0.41;4.00;-7.33;13.97;-0.22;-1.13
1468;1;-0.250;0.250;-3.271;1.00;1.21;0.00;-0.01;-5.18;12.79;-0.48;-0.08
1469;1;-0.250;0.350;-3.295;0.81;0.73;0.09;-1.40;-3.11;11.68;-0.80;0.40
1470;1;-0.250;0.450;-3.318;0.60;0.46;0.10;-1.52;-1.87;10.56;-0.93;0.50
1471;1;-0.250;0.550;-3.341;0.41;0.29;0.09;-1.29;-1.18;9.32;-0.85;0.46
1472;1;-0.250;0.650;-3.365;0.27;0.18;0.08;-1.02;-0.76;7.98;-0.69;0.39
1473;1;-0.250;0.750;-3.388;0.17;0.11;0.06;-0.76;-0.51;6.66;-0.52;0.31
1474;1;-0.250;0.850;-3.412;0.10;0.06;0.05;-0.54;-0.35;5.43;-0.36;0.23
1475;1;-0.250;0.950;-3.435;0.06;0.03;0.03;-0.37;-0.25;4.33;-0.23;0.16
1476;1;-0.250;1.050;-3.459;0.04;0.01;0.02;-0.24;-0.18;3.39;-0.14;0.10
1477;1;-0.250;1.150;-3.482;0.02;0.00;0.01;-0.15;-0.12;2.63;-0.09;0.04
1478;1;-0.250;1.250;-3.505;0.02;-0.01;0.01;-0.11;-0.07;2.00;-0.06;-0.02
1479;1;-0.250;1.350;-3.529;0.01;-0.02;0.01;-0.10;-0.04;1.47;-0.06;-0.06
1480;1;-0.250;1.450;-3.552;0.01;-0.02;0.00;-0.08;0.00;1.04;-0.10;-0.07
1481;1;-0.250;1.550;-3.576;0.01;-0.03;0.00;-0.06;0.04;0.73;-0.16;-0.07
1482;1;-0.250;1.650;-3.599;0.01;-0.02;0.00;-0.03;0.06;0.48;-0.20;-0.08
1483;1;-0.250;1.750;-3.623;0.01;-0.02;0.00;-0.02;0.06;0.26;-0.22;-0.12
1484;1;-0.250;1.850;-3.646;0.01;-0.02;0.00;-0.01;0.05;0.08;-0.22;-0.16
1485;1;-0.250;1.950;-3.670;0.01;-0.01;0.00;0.00;0.05;-0.08;-0.21;-0.21
1486;1;-0.350;0.050;-3.249;0.95;1.08;-0.61;5.64;-2.57;14.02;-1.42;-2.09
1487;1;-0.350;0.150;-3.272;0.94;1.02;-0.32;3.84;-3.67;13.16;-0.68;-1.20
1488;1;-0.350;0.250;-3.295;0.81;0.73;-0.09;1.39;-3.11;11.70;-0.84;-0.50
1489;1;-0.350;0.350;-3.317;0.66;0.48;0.00;0.00;-2.17;10.37;-1.02;-0.04
1490;1;-0.350;0.450;-3.340;0.49;0.31;0.03;-0.51;-1.43;9.10;-1.08;0.14
1491;1;-0.350;0.550;-3.363;0.34;0.20;0.04;-0.60;-0.95;7.81;-1.02;0.17
1492;1;-0.350;0.650;-3.386;0.23;0.13;0.04;-0.53;-0.63;6.53;-0.88;0.14
1493;1;-0.350;0.750;-3.409;0.14;0.08;0.03;-0.42;-0.43;5.33;-0.72;0.09
1494;1;-0.350;0.850;-3.431;0.09;0.04;0.02;-0.31;-0.29;4.26;-0.57;0.04
1495;1;-0.350;0.950;-3.454;0.06;0.02;0.02;-0.21;-0.21;3.35;-0.43;-0.01
1496;1;-0.350;1.050;-3.477;0.04;0.01;0.01;-0.14;-0.15;2.60;-0.32;-0.05
1497;1;-0.350;1.150;-3.500;0.02;-0.01;0.01;-0.10;-0.10;2.00;-0.24;-0.09
1498;1;-0.350;1.250;-3.523;0.02;-0.01;0.00;-0.07;-0.06;1.51;-0.18;-0.12
1499;1;-0.350;1.350;-3.545;0.01;-0.02;0.00;-0.07;-0.01;1.10;-0.14;-0.13
1500;1;-0.350;1.450;-3.568;0.01;-0.02;0.00;-0.07;0.02;0.77;-0.14;-0.12
1501;1;-0.350;1.550;-3.591;0.01;-0.02;0.00;-0.07;0.03;0.51;-0.15;-0.11
1502;1;-0.350;1.650;-3.614;0.01;-0.02;0.00;-0.05;0.04;0.27;-0.17;-0.12
1503;1;-0.350;1.750;-3.637;0.01;-0.02;0.00;-0.02;0.04;0.08;-0.18;-0.15
1504;1;-0.350;1.850;-3.660;0.01;-0.02;0.00;-0.01;0.04;-0.08;-0.19;-0.18
1505;1;-0.350;1.950;-3.682;0.01;-0.01;0.00;0.01;0.03;-0.22;-0.18;-0.22
1506;1;-0.450;0.050;-3.274;0.66;0.72;-0.45;3.96;-1.56;13.51;-1.11;-2.00
1507;1;-0.450;0.150;-3.296;0.66;0.62;-0.24;2.95;-2.05;12.17;-0.73;-1.08
1508;1;-0.450;0.250;-3.318;0.60;0.46;-0.10;1.51;-1.88;10.60;-0.97;-0.56
1509;1;-0.450;0.350;-3.340;0.49;0.31;-0.03;0.50;-1.43;9.11;-1.09;-0.20
1510;1;-0.450;0.450;-3.362;0.37;0.21;0.00;0.00;-1.03;7.74;-1.12;-0.02
1511;1;-0.450;0.550;-3.385;0.26;0.14;0.01;-0.20;-0.72;6.46;-1.06;0.03
1512;1;-0.450;0.650;-3.407;0.18;0.09;0.01;-0.23;-0.50;5.28;-0.96;0.03
1513;1;-0.450;0.750;-3.429;0.11;0.05;0.01;-0.20;-0.35;4.23;-0.82;-0.01
1514;1;-0.450;0.850;-3.451;0.07;0.03;0.01;-0.16;-0.25;3.33;-0.68;-0.05
1515;1;-0.450;0.950;-3.473;0.05;0.01;0.01;-0.12;-0.18;2.59;-0.55;-0.09
1516;1;-0.450;1.050;-3.495;0.03;0.00;0.00;-0.09;-0.12;2.01;-0.44;-0.12
1517;1;-0.450;1.150;-3.518;0.02;-0.01;0.00;-0.07;-0.07;1.54;-0.35;-0.14
1518;1;-0.450;1.250;-3.540;0.02;-0.01;0.00;-0.06;-0.03;1.16;-0.27;-0.15
1519;1;-0.450;1.350;-3.562;0.02;-0.01;0.00;-0.05;0.00;0.83;-0.22;-0.15
1520;1;-0.450;1.450;-3.584;0.01;-0.02;0.00;-0.05;0.02;0.55;-0.18;-0.14
1521;1;-0.450;1.550;-3.606;0.01;-0.02;0.00;-0.04;0.02;0.30;-0.16;-0.14
1522;1;-0.450;1.650;-3.629;0.01;-0.01;0.00;-0.03;0.02;0.09;-0.15;-0.15
1523;1;-0.450;1.750;-3.651;0.01;-0.01;0.00;-0.02;0.02;-0.07;-0.15;-0.17
1524;1;-0.450;1.850;-3.673;0.01;-0.01;0.00;-0.01;0.02;-0.20;-0.16;-0.19
1525;1;-0.450;1.950;-3.695;0.01;-0.01;0.00;-0.01;0.02;-0.30;-0.15;-0.21
1526;1;-0.550;0.050;-3.298;0.44;0.49;-0.35;2.88;-1.16;12.59;-0.69;-1.92
1527;1;-0.550;0.150;-3.320;0.45;0.39;-0.20;2.20;-1.28;11.01;-0.57;-0.94
1528;1;-0.550;0.250;-3.341;0.41;0.29;-0.09;1.29;-1.18;9.35;-0.89;-0.50
1529;1;-0.550;0.350;-3.363;0.34;0.20;-0.04;0.59;-0.95;7.83;-1.04;-0.21
1530;1;-0.550;0.450;-3.385;0.26;0.14;-0.01;0.19;-0.72;6.46;-1.07;-0.07
1531;1;-0.550;0.550;-3.406;0.19;0.09;0.00;0.00;-0.54;5.26;-1.04;-0.01
