Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
6309;1;8.650;9.350;-3.595;0.03;0.00;-0.01;0.12;-0.02;1.73;8.33;-3.28
6310;1;8.650;9.450;-3.616;0.02;0.00;-0.01;0.12;0.00;1.35;8.08;-2.97
6311;1;8.650;9.550;-3.637;0.01;0.00;-0.01;0.12;0.01;0.99;7.82;-2.66
6312;1;8.650;9.650;-3.658;0.01;0.00;-0.01;0.11;0.02;0.66;7.54;-2.36
6313;1;8.650;9.750;-3.679;0.00;0.00;-0.01;0.11;0.03;0.37;7.24;-2.07
6314;1;8.650;9.850;-3.700;0.00;0.00;-0.01;0.10;0.03;0.11;6.92;-1.79
6315;1;8.650;9.950;-3.721;-0.01;0.00;0.00;0.09;0.04;-0.12;6.58;-1.53
6316;1;8.750;8.050;-3.348;0.41;0.42;0.40;-4.40;-1.82;20.54;24.33;7.43
6317;1;8.750;8.150;-3.368;0.48;0.28;0.24;-2.67;-1.36;14.87;21.08;3.12
6318;1;8.750;8.250;-3.388;0.45;0.19;0.13;-1.51;-1.11;10.80;18.40;0.06
6319;1;8.750;8.350;-3.409;0.37;0.12;0.06;-0.77;-0.90;8.01;16.17;-1.95
6320;1;8.750;8.450;-3.429;0.29;0.09;0.03;-0.33;-0.70;6.15;14.34;-3.16
6321;1;8.750;8.550;-3.449;0.21;0.06;0.01;-0.10;-0.53;4.92;12.86;-3.83
6322;1;8.750;8.650;-3.470;0.16;0.04;0.00;0.02;-0.40;4.07;11.70;-4.10
6323;1;8.750;8.750;-3.490;0.12;0.03;-0.01;0.07;-0.28;3.47;10.77;-4.15
6324;1;8.750;8.850;-3.510;0.09;0.02;-0.01;0.08;-0.18;2.99;10.07;-4.06
6325;1;8.750;8.950;-3.530;0.07;0.02;-0.01;0.09;-0.12;2.57;9.53;-3.89
6326;1;8.750;9.050;-3.551;0.06;0.01;-0.01;0.09;-0.07;2.17;9.10;-3.67
6327;1;8.750;9.150;-3.571;0.05;0.01;-0.01;0.10;-0.04;1.78;8.76;-3.42
6328;1;8.750;9.250;-3.591;0.04;0.00;-0.01;0.11;-0.02;1.41;8.47;-3.15
6329;1;8.750;9.350;-3.612;0.04;0.00;-0.01;0.11;0.00;1.05;8.22;-2.88
6330;1;8.750;9.450;-3.632;0.03;0.00;-0.01;0.11;0.01;0.72;7.98;-2.60
6331;1;8.750;9.550;-3.652;0.02;0.00;-0.01;0.11;0.02;0.42;7.75;-2.31
6332;1;8.750;9.650;-3.673;0.02;0.00;-0.01;0.11;0.03;0.15;7.51;-2.03
6333;1;8.750;9.750;-3.693;0.01;0.00;-0.01;0.11;0.03;-0.09;7.25;-1.76
6334;1;8.750;9.850;-3.713;0.01;0.00;0.00;0.10;0.04;-0.31;6.96;-1.50
6335;1;8.750;9.950;-3.734;0.00;0.01;0.00;0.10;0.04;-0.51;6.66;-1.24
6336;1;8.850;8.050;-3.372;0.23;0.25;0.31;-3.34;-1.30;17.44;22.13;7.25
6337;1;8.850;8.150;-3.392;0.29;0.15;0.18;-2.01;-0.90;12.29;19.37;3.34
6338;1;8.850;8.250;-3.412;0.28;0.10;0.10;-1.17;-0.74;8.70;17.12;0.63
6339;1;8.850;8.350;-3.431;0.24;0.07;0.05;-0.64;-0.61;6.28;15.25;-1.18
6340;1;8.850;8.450;-3.451;0.20;0.05;0.02;-0.31;-0.49;4.71;13.71;-2.31
6341;1;8.850;8.550;-3.471;0.16;0.03;0.01;-0.13;-0.39;3.67;12.43;-2.97
6342;1;8.850;8.650;-3.490;0.12;0.03;0.00;-0.03;-0.28;3.01;11.36;-3.31
6343;1;8.850;8.750;-3.510;0.10;0.02;-0.01;0.01;-0.18;2.53;10.55;-3.43
6344;1;8.850;8.850;-3.530;0.08;0.01;-0.01;0.04;-0.12;2.14;9.89;-3.44
6345;1;8.850;8.950;-3.550;0.07;0.01;-0.01;0.06;-0.07;1.78;9.38;-3.34
6346;1;8.850;9.050;-3.569;0.06;0.01;-0.01;0.07;-0.04;1.43;8.97;-3.19
6347;1;8.850;9.150;-3.589;0.06;0.01;-0.01;0.08;-0.02;1.09;8.63;-2.99
6348;1;8.850;9.250;-3.609;0.05;0.01;-0.01;0.09;-0.01;0.76;8.35;-2.77
6349;1;8.850;9.350;-3.628;0.04;0.00;-0.01;0.10;0.01;0.45;8.11;-2.53
6350;1;8.850;9.450;-3.648;0.04;0.00;-0.01;0.10;0.02;0.17;7.88;-2.27
6351;1;8.850;9.550;-3.668;0.03;0.01;-0.01;0.11;0.02;-0.08;7.67;-2.01
6352;1;8.850;9.650;-3.687;0.02;0.01;-0.01;0.10;0.03;-0.31;7.45;-1.75
6353;1;8.850;9.750;-3.707;0.02;0.01;-0.01;0.10;0.04;-0.51;7.22;-1.50
6354;1;8.850;9.850;-3.727;0.01;0.01;0.00;0.10;0.04;-0.70;6.97;-1.24
6355;1;8.850;9.950;-3.746;0.01;0.01;0.00;0.10;0.04;-0.86;6.70;-1.00
6356;1;8.950;8.050;-3.397;0.12;0.13;0.23;-2.49;-0.92;14.57;20.02;6.86
6357;1;8.950;8.150;-3.416;0.17;0.07;0.14;-1.47;-0.60;10.01;17.77;3.37
6358;1;8.950;8.250;-3.435;0.17;0.04;0.08;-0.87;-0.49;6.91;15.94;0.98
6359;1;8.950;8.350;-3.454;0.16;0.03;0.04;-0.50;-0.40;4.88;14.40;-0.61
6360;1;8.950;8.450;-3.473;0.14;0.02;0.02;-0.27;-0.34;3.57;13.10;-1.65
6361;1;8.950;8.550;-3.492;0.11;0.02;0.01;-0.13;-0.25;2.75;11.95;-2.30
6362;1;8.950;8.650;-3.511;0.10;0.01;0.00;-0.06;-0.16;2.20;11.05;-2.67
6363;1;8.950;8.750;-3.530;0.09;0.01;0.00;-0.01;-0.11;1.79;10.31;-2.86
6364;1;8.950;8.850;-3.550;0.08;0.01;-0.01;0.01;-0.07;1.44;9.70;-2.91
6365;1;8.950;8.950;-3.569;0.07;0.01;-0.01;0.04;-0.04;1.11;9.21;-2.88
6366;1;8.950;9.050;-3.588;0.07;0.01;-0.01;0.05;-0.02;0.79;8.81;-2.77
6367;1;8.950;9.150;-3.607;0.06;0.01;-0.01;0.07;0.00;0.48;8.49;-2.62
6368;1;8.950;9.250;-3.626;0.05;0.01;-0.01;0.08;0.01;0.19;8.22;-2.44
6369;1;8.950;9.350;-3.645;0.05;0.01;-0.01;0.09;0.02;-0.07;7.98;-2.23
6370;1;8.950;9.450;-3.664;0.04;0.01;-0.01;0.09;0.02;-0.31;7.77;-2.00
6371;1;8.950;9.550;-3.683;0.04;0.01;-0.01;0.10;0.03;-0.52;7.57;-1.76
6372;1;8.950;9.650;-3.702;0.03;0.01;-0.01;0.10;0.04;-0.71;7.38;-1.52
6373;1;8.950;9.750;-3.721;0.02;0.01;-0.01;0.10;0.04;-0.88;7.18;-1.27
6374;1;8.950;9.850;-3.740;0.02;0.02;0.00;0.10;0.04;-1.04;6.96;-1.03
6375;1;8.950;9.950;-3.759;0.02;0.02;0.00;0.10;0.04;-1.17;6.72;-0.80
6376;1;9.050;8.050;-3.422;0.05;0.05;0.16;-1.80;-0.63;11.97;17.97;6.32
6377;1;9.050;8.150;-3.440;0.10;0.02;0.10;-1.05;-0.39;8.02;16.25;3.29
6378;1;9.050;8.250;-3.459;0.11;0.01;0.06;-0.64;-0.32;5.44;14.82;1.22
6379;1;9.050;8.350;-3.477;0.10;0.00;0.03;-0.39;-0.28;3.75;13.57;-0.20
6380;1;9.050;8.450;-3.495;0.09;0.00;0.01;-0.23;-0.21;2.71;12.44;-1.14
6381;1;9.050;8.550;-3.514;0.09;0.00;0.00;-0.13;-0.13;2.02;11.50;-1.76
6382;1;9.050;8.650;-3.532;0.08;0.01;0.00;-0.08;-0.09;1.55;10.70;-2.15
6383;1;9.050;8.750;-3.551;0.08;0.01;0.00;-0.04;-0.05;1.17;10.03;-2.37
6384;1;9.050;8.850;-3.569;0.08;0.01;-0.01;-0.01;-0.03;0.83;9.48;-2.47
6385;1;9.050;8.950;-3.588;0.07;0.01;-0.01;0.02;-0.01;0.51;9.02;-2.48
6386;1;9.050;9.050;-3.606;0.07;0.01;-0.01;0.04;0.00;0.22;8.64;-2.42
6387;1;9.050;9.150;-3.625;0.06;0.01;-0.01;0.05;0.01;-0.05;8.33;-2.31
6388;1;9.050;9.250;-3.643;0.06;0.01;-0.01;0.07;0.02;-0.30;8.07;-2.16
6389;1;9.050;9.350;-3.661;0.05;0.01;-0.01;0.07;0.02;-0.53;7.85;-1.98
6390;1;9.050;9.450;-3.680;0.05;0.01;-0.01;0.08;0.03;-0.73;7.65;-1.78
6391;1;9.050;9.550;-3.698;0.04;0.02;-0.01;0.09;0.04;-0.90;7.47;-1.56
6392;1;9.050;9.650;-3.717;0.04;0.02;-0.01;0.09;0.04;-1.07;7.30;-1.33
6393;1;9.050;9.750;-3.735;0.03;0.02;0.00;0.09;0.04;-1.21;7.12;-1.10
6394;1;9.050;9.850;-3.754;0.03;0.02;0.00;0.10;0.04;-1.34;6.92;-0.86
6395;1;9.050;9.950;-3.772;0.02;0.02;0.00;0.10;0.04;-1.45;6.71;-0.63
6396;1;9.150;8.050;-3.446;0.01;-0.01;0.11;-1.26;-0.39;9.67;15.98;5.69
6397;1;9.150;8.150;-3.464;0.05;-0.02;0.07;-0.74;-0.24;6.35;14.82;3.13
6398;1;9.150;8.250;-3.482;0.06;-0.01;0.04;-0.47;-0.21;4.22;13.74;1.35
6399;1;9.150;8.350;-3.500;0.07;-0.01;0.02;-0.30;-0.16;2.88;12.72;0.12
6400;1;9.150;8.450;-3.518;0.07;-0.01;0.01;-0.19;-0.10;2.02;11.83;-0.74
6401;1;9.150;8.550;-3.535;0.07;0.00;0.00;-0.13;-0.06;1.44;11.04;-1.33
6402;1;9.150;8.650;-3.553;0.07;0.00;0.00;-0.09;-0.03;0.99;10.34;-1.73
6403;1;9.150;8.750;-3.571;0.07;0.00;0.00;-0.05;-0.02;0.63;9.73;-1.98
6404;1;9.150;8.850;-3.589;0.07;0.01;-0.01;-0.02;0.00;0.30;9.23;-2.11
6405;1;9.150;8.950;-3.607;0.07;0.01;-0.01;0.00;0.00;0.01;8.80;-2.16
6406;1;9.150;9.050;-3.625;0.07;0.01;-0.01;0.02;0.01;-0.26;8.45;-2.13
6407;1;9.150;9.150;-3.642;0.07;0.01;-0.01;0.04;0.02;-0.50;8.17;-2.05
6408;1;9.150;9.250;-3.660;0.06;0.01;-0.01;0.05;0.02;-0.72;7.92;-1.93
6409;1;9.150;9.350;-3.678;0.06;0.02;-0.01;0.06;0.03;-0.91;7.71;-1.77
6410;1;9.150;9.450;-3.696;0.05;0.02;-0.01;0.07;0.04;-1.09;7.53;-1.59
6411;1;9.150;9.550;-3.714;0.05;0.02;-0.01;0.08;0.04;-1.24;7.37;-1.39
6412;1;9.150;9.650;-3.731;0.04;0.02;0.00;0.08;0.04;-1.38;7.21;-1.18
6413;1;9.150;9.750;-3.749;0.04;0.02;0.00;0.09;0.04;-1.50;7.05;-0.96
6414;1;9.150;9.850;-3.767;0.03;0.03;0.00;0.09;0.04;-1.61;6.88;-0.73
6415;1;9.150;9.950;-3.785;0.03;0.03;0.00;0.09;0.04;-1.70;6.69;-0.50
6416;1;9.250;8.050;-3.471;-0.01;-0.04;0.08;-0.86;-0.21;7.66;14.06;5.01
6417;1;9.250;8.150;-3.488;0.02;-0.04;0.05;-0.53;-0.12;4.96;13.46;2.95
6418;1;9.250;8.250;-3.505;0.04;-0.03;0.03;-0.35;-0.10;3.26;12.66;1.44
6419;1;9.250;8.350;-3.523;0.05;-0.02;0.02;-0.24;-0.05;2.17;11.92;0.36
6420;1;9.250;8.450;-3.540;0.05;-0.01;0.01;-0.17;-0.03;1.45;11.21;-0.43
6421;1;9.250;8.550;-3.557;0.06;-0.01;0.00;-0.13;-0.01;0.92;10.55;-0.99
6422;1;9.250;8.650;-3.574;0.06;0.00;0.00;-0.09;0.00;0.50;9.94;-1.39
6423;1;9.250;8.750;-3.591;0.07;0.00;0.00;-0.06;0.01;0.15;9.41;-1.66
6424;1;9.250;8.850;-3.609;0.07;0.01;-0.01;-0.03;0.01;-0.16;8.96;-1.82
6425;1;9.250;8.950;-3.626;0.07;0.01;-0.01;-0.01;0.02;-0.43;8.57;-1.89
6426;1;9.250;9.050;-3.643;0.07;0.01;-0.01;0.01;0.02;-0.68;8.25;-1.89
6427;1;9.250;9.150;-3.660;0.07;0.02;-0.01;0.03;0.03;-0.89;7.98;-1.84
6428;1;9.250;9.250;-3.677;0.06;0.02;-0.01;0.04;0.03;-1.07;7.75;-1.74
6429;1;9.250;9.350;-3.695;0.06;0.02;-0.01;0.05;0.04;-1.24;7.57;-1.61
6430;1;9.250;9.450;-3.712;0.06;0.02;-0.01;0.06;0.04;-1.40;7.40;-1.45
6431;1;9.250;9.550;-3.729;0.05;0.03;-0.01;0.07;0.04;-1.54;7.26;-1.27
6432;1;9.250;9.650;-3.746;0.05;0.03;0.00;0.07;0.04;-1.66;7.12;-1.06
6433;1;9.250;9.750;-3.763;0.04;0.03;0.00;0.08;0.04;-1.76;6.98;-0.85
6434;1;9.250;9.850;-3.780;0.04;0.03;0.00;0.08;0.04;-1.85;6.83;-0.63
6435;1;9.250;9.950;-3.798;0.03;0.03;0.00;0.09;0.04;-1.93;6.66;-0.41
6436;1;9.350;8.050;-3.496;-0.02;-0.05;0.05;-0.53;-0.09;5.95;12.22;4.41
6437;1;9.350;8.150;-3.512;0.01;-0.04;0.04;-0.34;-0.04;3.86;12.11;2.77
6438;1;9.350;8.250;-3.529;0.02;-0.03;0.02;-0.26;-0.01;2.49;11.65;1.46
6439;1;9.350;8.350;-3.545;0.03;-0.02;0.01;-0.21;0.01;1.59;11.15;0.52
6440;1;9.350;8.450;-3.562;0.04;-0.02;0.01;-0.17;0.02;0.95;10.58;-0.20
6441;1;9.350;8.550;-3.579;0.05;-0.01;0.00;-0.13;0.03;0.47;10.04;-0.74
6442;1;9.350;8.650;-3.595;0.06;0.00;0.00;-0.10;0.03;0.07;9.53;-1.14
6443;1;9.350;8.750;-3.612;0.06;0.00;0.00;-0.07;0.03;-0.27;9.07;-1.42
6444;1;9.350;8.850;-3.628;0.07;0.01;0.00;-0.05;0.03;-0.56;8.67;-1.59
6445;1;9.350;8.950;-3.645;0.07;0.01;-0.01;-0.02;0.03;-0.80;8.32;-1.68
6446;1;9.350;9.050;-3.661;0.07;0.02;-0.01;0.00;0.03;-1.02;8.03;-1.71
6447;1;9.350;9.150;-3.678;0.07;0.02;-0.01;0.01;0.04;-1.20;7.79;-1.68
6448;1;9.350;9.250;-3.695;0.06;0.02;-0.01;0.03;0.04;-1.37;7.59;-1.60
6449;1;9.350;9.350;-3.711;0.06;0.03;-0.01;0.04;0.04;-1.53;7.42;-1.49
6450;1;9.350;9.450;-3.728;0.06;0.03;-0.01;0.05;0.04;-1.67;7.27;-1.35
6451;1;9.350;9.550;-3.744;0.06;0.03;0.00;0.06;0.04;-1.79;7.14;-1.18
6452;1;9.350;9.650;-3.761;0.05;0.03;0.00;0.06;0.04;-1.89;7.02;-0.99
6453;1;9.350;9.750;-3.777;0.05;0.04;0.00;0.07;0.04;-1.98;6.90;-0.78
6454;1;9.350;9.850;-3.794;0.04;0.04;0.00;0.08;0.04;-2.06;6.77;-0.57
6455;1;9.350;9.950;-3.810;0.04;0.04;0.00;0.08;0.04;-2.13;6.62;-0.36
6456;1;9.450;8.050;-3.520;-0.02;-0.05;0.04;-0.31;0.02;4.59;10.59;3.88
6457;1;9.450;8.150;-3.536;0.00;-0.05;0.03;-0.23;0.02;2.97;10.81;2.55
6458;1;9.450;8.250;-3.552;0.01;-0.04;0.02;-0.21;0.04;1.85;10.66;1.46
6459;1;9.450;8.350;-3.568;0.03;-0.03;0.01;-0.18;0.05;1.10;10.36;0.62
6460;1;9.450;8.450;-3.584;0.04;-0.02;0.01;-0.16;0.05;0.53;9.96;-0.05
6461;1;9.450;8.550;-3.600;0.05;-0.01;0.00;-0.13;0.05;0.08;9.53;-0.57
6462;1;9.450;8.650;-3.616;0.05;0.00;0.00;-0.10;0.04;-0.30;9.11;-0.96
6463;1;9.450;8.750;-3.632;0.06;0.00;0.00;-0.08;0.04;-0.61;8.72;-1.24
6464;1;9.450;8.850;-3.648;0.06;0.01;0.00;-0.05;0.04;-0.87;8.37;-1.43
6465;1;9.450;8.950;-3.664;0.06;0.01;-0.01;-0.03;0.04;-1.10;8.07;-1.54
6466;1;9.450;9.050;-3.680;0.07;0.02;-0.01;-0.01;0.04;-1.29;7.81;-1.58
6467;1;9.450;9.150;-3.696;0.06;0.02;-0.01;0.00;0.04;-1.46;7.59;-1.56
6468;1;9.450;9.250;-3.712;0.06;0.03;-0.01;0.01;0.05;-1.63;7.41;-1.51
6469;1;9.450;9.350;-3.728;0.06;0.03;-0.01;0.03;0.05;-1.77;7.26;-1.41
6470;1;9.450;9.450;-3.744;0.06;0.03;0.00;0.04;0.05;-1.90;7.14;-1.28
6471;1;9.450;9.550;-3.760;0.06;0.04;0.00;0.05;0.04;-2.00;7.02;-1.12
6472;1;9.450;9.650;-3.775;0.06;0.04;0.00;0.05;0.04;-2.10;6.92;-0.94
6473;1;9.450;9.750;-3.791;0.05;0.04;0.00;0.06;0.04;-2.18;6.82;-0.75
6474;1;9.450;9.850;-3.807;0.05;0.04;0.00;0.07;0.04;-2.24;6.71;-0.54
6475;1;9.450;9.950;-3.823;0.05;0.04;0.00;0.07;0.04;-2.30;6.58;-0.33
6476;1;9.550;8.050;-3.545;-0.03;-0.05;0.03;-0.22;0.09;3.54;9.28;3.38
6477;1;9.550;8.150;-3.560;-0.01;-0.04;0.02;-0.19;0.05;2.23;9.58;2.33
6478;1;9.550;8.250;-3.576;0.01;-0.03;0.01;-0.17;0.07;1.32;9.68;1.42
6479;1;9.550;8.350;-3.591;0.02;-0.02;0.01;-0.16;0.08;0.67;9.56;0.67
6480;1;9.550;8.450;-3.606;0.03;-0.02;0.00;-0.14;0.07;0.16;9.31;0.04
6481;1;9.550;8.550;-3.622;0.04;-0.01;0.00;-0.13;0.06;-0.26;9.00;-0.46
6482;1;9.550;8.650;-3.637;0.05;0.00;0.00;-0.10;0.05;-0.61;8.67;-0.84
6483;1;9.550;8.750;-3.652;0.06;0.01;0.00;-0.08;0.05;-0.89;8.36;-1.12
6484;1;9.550;8.850;-3.668;0.06;0.01;0.00;-0.06;0.04;-1.13;8.06;-1.32
6485;1;9.550;8.950;-3.683;0.06;0.02;-0.01;-0.04;0.04;-1.34;7.80;-1.43
6486;1;9.550;9.050;-3.698;0.06;0.02;-0.01;-0.03;0.05;-1.52;7.58;-1.49
6487;1;9.550;9.150;-3.714;0.06;0.03;-0.01;-0.01;0.05;-1.69;7.39;-1.49
6488;1;9.550;9.250;-3.729;0.06;0.03;-0.01;0.00;0.05;-1.84;7.24;-1.45
6489;1;9.550;9.350;-3.744;0.06;0.03;-0.01;0.01;0.05;-1.97;7.11;-1.36
6490;1;9.550;9.450;-3.760;0.06;0.04;0.00;0.03;0.05;-2.08;7.00;-1.25
6491;1;9.550;9.550;-3.775;0.06;0.04;0.00;0.04;0.04;-2.18;6.90;-1.10
6492;1;9.550;9.650;-3.790;0.06;0.04;0.00;0.04;0.04;-2.27;6.81;-0.93
6493;1;9.550;9.750;-3.805;0.06;0.05;0.00;0.05;0.04;-2.34;6.73;-0.74
6494;1;9.550;9.850;-3.821;0.05;0.05;0.00;0.06;0.04;-2.41;6.64;-0.54
6495;1;9.550;9.950;-3.836;0.05;0.05;0.00;0.07;0.03;-2.46;6.53;-0.33
6496;1;9.650;8.050;-3.570;-0.02;-0.05;0.02;-0.15;0.11;2.71;8.20;2.92
6497;1;9.650;8.150;-3.585;-0.01;-0.04;0.02;-0.15;0.08;1.65;8.51;2.07
6498;1;9.650;8.250;-3.599;0.00;-0.03;0.01;-0.14;0.09;0.90;8.76;1.32
6499;1;9.650;8.350;-3.614;0.02;-0.02;0.01;-0.14;0.09;0.32;8.79;0.66
6500;1;9.650;8.450;-3.629;0.03;-0.01;0.00;-0.13;0.08;-0.16;8.66;0.08
6501;1;9.650;8.550;-3.643;0.04;0.00;0.00;-0.12;0.07;-0.55;8.44;-0.40
6502;1;9.650;8.650;-3.658;0.04;0.00;0.00;-0.10;0.06;-0.86;8.21;-0.77
6503;1;9.650;8.750;-3.673;0.05;0.01;0.00;-0.08;0.05;-1.12;7.97;-1.05
6504;1;9.650;8.850;-3.687;0.05;0.02;0.00;-0.07;0.05;-1.34;7.73;-1.25
6505;1;9.650;8.950;-3.702;0.06;0.02;-0.01;-0.05;0.05;-1.54;7.52;-1.37
6506;1;9.650;9.050;-3.717;0.06;0.03;-0.01;-0.04;0.05;-1.71;7.34;-1.44
6507;1;9.650;9.150;-3.731;0.06;0.03;-0.01;-0.02;0.05;-1.87;7.18;-1.46
6508;1;9.650;9.250;-3.746;0.06;0.04;-0.01;-0.01;0.05;-2.01;7.05;-1.42
6509;1;9.650;9.350;-3.761;0.06;0.04;0.00;0.00;0.05;-2.13;6.94;-1.35
6510;1;9.650;9.450;-3.775;0.06;0.04;0.00;0.02;0.04;-2.24;6.85;-1.25
6511;1;9.650;9.550;-3.790;0.06;0.05;0.00;0.03;0.04;-2.33;6.77;-1.11
6512;1;9.650;9.650;-3.805;0.06;0.05;0.00;0.03;0.04;-2.42;6.70;-0.95
6513;1;9.650;9.750;-3.820;0.06;0.05;0.00;0.04;0.04;-2.49;6.64;-0.77
6514;1;9.650;9.850;-3.834;0.06;0.05;0.00;0.05;0.03;-2.55;6.56;-0.57
6515;1;9.650;9.950;-3.849;0.05;0.05;0.00;0.06;0.03;-2.60;6.48;-0.37
6516;1;9.750;8.050;-3.595;-0.02;-0.04;0.02;-0.10;0.12;2.05;7.31;2.48
6517;1;9.750;8.150;-3.609;-0.01;-0.03;0.01;-0.13;0.10;1.20;7.66;1.79
6518;1;9.750;8.250;-3.623;0.00;-0.03;0.01;-0.13;0.10;0.55;7.93;1.16
6519;1;9.750;8.350;-3.637;0.01;-0.02;0.01;-0.13;0.09;0.03;8.06;0.58
6520;1;9.750;8.450;-3.651;0.02;-0.01;0.00;-0.12;0.08;-0.41;8.02;0.05
6521;1;9.750;8.550;-3.665;0.03;0.00;0.00;-0.11;0.07;-0.77;7.90;-0.39
6522;1;9.750;8.650;-3.679;0.04;0.01;0.00;-0.10;0.07;-1.06;7.74;-0.74
6523;1;9.750;8.750;-3.693;0.05;0.01;0.00;-0.09;0.06;-1.30;7.57;-1.02
6524;1;9.750;8.850;-3.707;0.05;0.02;-0.01;-0.07;0.06;-1.51;7.39;-1.22
6525;1;9.750;8.950;-3.721;0.06;0.03;-0.01;-0.06;0.06;-1.70;7.23;-1.35
6526;1;9.750;9.050;-3.735;0.06;0.03;-0.01;-0.04;0.05;-1.87;7.08;-1.43
6527;1;9.750;9.150;-3.749;0.06;0.04;-0.01;-0.03;0.05;-2.02;6.96;-1.45
6528;1;9.750;9.250;-3.763;0.06;0.04;-0.01;-0.02;0.05;-2.15;6.85;-1.43
6529;1;9.750;9.350;-3.777;0.06;0.04;0.00;-0.01;0.04;-2.27;6.77;-1.37
6530;1;9.750;9.450;-3.791;0.06;0.05;0.00;0.01;0.04;-2.37;6.69;-1.27
6531;1;9.750;9.550;-3.805;0.06;0.05;0.00;0.02;0.04;-2.46;6.64;-1.15
6532;1;9.750;9.650;-3.820;0.06;0.05;0.00;0.02;0.04;-2.54;6.59;-0.99
6533;1;9.750;9.750;-3.834;0.06;0.06;0.00;0.03;0.04;-2.61;6.53;-0.82
6534;1;9.750;9.850;-3.848;0.06;0.06;0.00;0.04;0.03;-2.67;6.48;-0.63
6535;1;9.750;9.950;-3.862;0.06;0.06;0.00;0.05;0.03;-2.73;6.41;-0.42
6536;1;9.850;8.050;-3.619;-0.02;-0.04;0.02;-0.08;0.13;1.53;6.57;2.08
6537;1;9.850;8.150;-3.633;-0.01;-0.03;0.01;-0.11;0.11;0.83;6.93;1.51
6538;1;9.850;8.250;-3.646;0.00;-0.02;0.01;-0.12;0.10;0.26;7.19;0.96
6539;1;9.850;8.350;-3.660;0.01;-0.01;0.00;-0.12;0.09;-0.21;7.37;0.46
6540;1;9.850;8.450;-3.673;0.02;-0.01;0.00;-0.11;0.08;-0.61;7.41;-0.02
6541;1;9.850;8.550;-3.686;0.03;0.00;0.00;-0.11;0.07;-0.94;7.36;-0.43
6542;1;9.850;8.650;-3.700;0.04;0.01;0.00;-0.10;0.07;-1.21;7.27;-0.76
6543;1;9.850;8.750;-3.713;0.04;0.02;0.00;-0.09;0.06;-1.45;7.16;-1.03
6544;1;9.850;8.850;-3.727;0.05;0.02;-0.01;-0.08;0.06;-1.65;7.04;-1.22
6545;1;9.850;8.950;-3.740;0.05;0.03;-0.01;-0.06;0.05;-1.83;6.93;-1.36
6546;1;9.850;9.050;-3.754;0.06;0.03;-0.01;-0.05;0.05;-1.99;6.82;-1.44
6547;1;9.850;9.150;-3.767;0.06;0.04;-0.01;-0.04;0.05;-2.13;6.72;-1.47
6548;1;9.850;9.250;-3.780;0.06;0.04;-0.01;-0.03;0.04;-2.26;6.64;-1.46
6549;1;9.850;9.350;-3.794;0.06;0.05;-0.01;-0.01;0.04;-2.37;6.58;-1.41
6550;1;9.850;9.450;-3.807;0.06;0.05;0.00;0.00;0.04;-2.47;6.53;-1.32
6551;1;9.850;9.550;-3.821;0.06;0.05;0.00;0.01;0.04;-2.56;6.49;-1.20
6552;1;9.850;9.650;-3.834;0.06;0.06;0.00;0.01;0.03;-2.64;6.46;-1.06
6553;1;9.850;9.750;-3.848;0.06;0.06;0.00;0.02;0.03;-2.72;6.42;-0.89
6554;1;9.850;9.850;-3.861;0.06;0.06;0.00;0.03;0.03;-2.78;6.39;-0.71
6555;1;9.850;9.950;-3.875;0.06;0.06;0.00;0.04;0.03;-2.85;6.34;-0.51
6556;1;9.950;8.050;-3.644;-0.02;-0.04;0.02;-0.06;0.13;1.11;5.96;1.71
6557;1;9.950;8.150;-3.657;-0.01;-0.03;0.01;-0.10;0.11;0.52;6.30;1.23
6558;1;9.950;8.250;-3.670;0.00;-0.02;0.01;-0.11;0.10;0.02;6.55;0.75
6559;1;9.950;8.350;-3.682;0.01;-0.01;0.00;-0.11;0.09;-0.41;6.74;0.30
6560;1;9.950;8.450;-3.695;0.02;0.00;0.00;-0.11;0.08;-0.77;6.83;-0.13
6561;1;9.950;8.550;-3.708;0.03;0.01;0.00;-0.10;0.08;-1.08;6.84;-0.50
6562;1;9.950;8.650;-3.721;0.03;0.01;0.00;-0.10;0.07;-1.34;6.81;-0.82
6563;1;9.950;8.750;-3.734;0.04;0.02;-0.01;-0.09;0.06;-1.57;6.75;-1.07
6564;1;9.950;8.850;-3.746;0.05;0.03;-0.01;-0.08;0.06;-1.76;6.68;-1.26
6565;1;9.950;8.950;-3.759;0.05;0.03;-0.01;-0.07;0.05;-1.94;6.61;-1.40
6566;1;9.950;9.050;-3.772;0.06;0.04;-0.01;-0.06;0.05;-2.09;6.54;-1.48
6567;1;9.950;9.150;-3.785;0.06;0.04;-0.01;-0.04;0.04;-2.23;6.47;-1.52
6568;1;9.950;9.250;-3.798;0.06;0.05;-0.01;-0.03;0.04;-2.35;6.42;-1.51
6569;1;9.950;9.350;-3.810;0.06;0.05;-0.01;-0.02;0.04;-2.46;6.38;-1.47
6570;1;9.950;9.450;-3.823;0.06;0.05;0.00;-0.01;0.04;-2.56;6.35;-1.39
6571;1;9.950;9.550;-3.836;0.06;0.06;0.00;0.00;0.03;-2.65;6.33;-1.28
6572;1;9.950;9.650;-3.849;0.06;0.06;0.00;0.01;0.03;-2.74;6.32;-1.14
