Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
233;1;1.150;-1.250;-3.660;-0.09;-0.03;-0.01;-0.02;0.13;1.30;-16.17;-0.04
234;1;1.150;-1.350;-3.678;-0.09;-0.04;-0.01;-0.04;0.14;1.49;-15.79;-0.01
235;1;1.150;-1.450;-3.696;-0.09;-0.05;-0.01;-0.06;0.14;1.65;-15.43;0.08
236;1;1.150;-1.550;-3.714;-0.09;-0.06;-0.01;-0.08;0.15;1.80;-15.09;0.23
237;1;1.150;-1.650;-3.731;-0.09;-0.07;-0.01;-0.10;0.14;1.92;-14.74;0.44
238;1;1.150;-1.750;-3.749;-0.09;-0.08;-0.01;-0.12;0.14;2.02;-14.37;0.69
239;1;1.150;-1.850;-3.767;-0.08;-0.09;-0.01;-0.13;0.14;2.12;-13.97;0.97
240;1;1.150;-1.950;-3.785;-0.08;-0.09;-0.01;-0.15;0.14;2.22;-13.55;1.27
241;1;1.250;-0.050;-3.471;0.07;0.02;0.09;0.82;-0.23;-10.12;-22.05;10.85
242;1;1.250;-0.150;-3.488;0.03;0.03;0.07;0.57;-0.15;-6.94;-21.52;8.27
243;1;1.250;-0.250;-3.505;0.00;0.03;0.05;0.39;-0.10;-4.74;-20.75;6.33
244;1;1.250;-0.350;-3.523;-0.02;0.03;0.04;0.26;-0.03;-3.23;-20.13;4.83
245;1;1.250;-0.450;-3.540;-0.03;0.03;0.03;0.21;0.03;-2.17;-19.51;3.66
246;1;1.250;-0.550;-3.557;-0.04;0.02;0.03;0.17;0.07;-1.36;-18.92;2.72
247;1;1.250;-0.650;-3.574;-0.05;0.01;0.02;0.14;0.10;-0.72;-18.35;1.95
248;1;1.250;-0.750;-3.591;-0.07;0.00;0.02;0.12;0.11;-0.17;-17.82;1.34
249;1;1.250;-0.850;-3.609;-0.07;0.00;0.01;0.10;0.12;0.30;-17.34;0.86
250;1;1.250;-0.950;-3.626;-0.08;-0.01;0.01;0.07;0.13;0.71;-16.90;0.51
251;1;1.250;-1.050;-3.643;-0.09;-0.02;0.00;0.05;0.13;1.05;-16.49;0.26
252;1;1.250;-1.150;-3.660;-0.09;-0.03;0.00;0.02;0.13;1.33;-16.12;0.12
253;1;1.250;-1.250;-3.677;-0.10;-0.04;0.00;0.00;0.14;1.57;-15.77;0.05
254;1;1.250;-1.350;-3.695;-0.10;-0.05;-0.01;-0.02;0.15;1.77;-15.44;0.07
255;1;1.250;-1.450;-3.712;-0.10;-0.06;-0.01;-0.04;0.15;1.96;-15.14;0.17
256;1;1.250;-1.550;-3.729;-0.10;-0.07;-0.01;-0.06;0.15;2.12;-14.83;0.32
257;1;1.250;-1.650;-3.746;-0.10;-0.08;-0.01;-0.08;0.15;2.25;-14.53;0.53
258;1;1.250;-1.750;-3.763;-0.10;-0.09;-0.01;-0.10;0.14;2.38;-14.21;0.78
259;1;1.250;-1.850;-3.780;-0.09;-0.10;-0.01;-0.12;0.14;2.49;-13.86;1.07
260;1;1.250;-1.950;-3.798;-0.09;-0.11;-0.01;-0.13;0.14;2.62;-13.48;1.38
261;1;1.350;-0.050;-3.496;0.07;0.03;0.07;0.59;-0.17;-8.44;-19.97;9.71
262;1;1.350;-0.150;-3.512;0.04;0.04;0.06;0.39;-0.10;-5.88;-19.98;7.59
263;1;1.350;-0.250;-3.529;0.01;0.04;0.05;0.29;-0.03;-4.04;-19.54;5.83
264;1;1.350;-0.350;-3.545;0.00;0.03;0.04;0.24;0.02;-2.78;-19.11;4.55
265;1;1.350;-0.450;-3.562;-0.02;0.03;0.03;0.21;0.06;-1.83;-18.61;3.48
266;1;1.350;-0.550;-3.579;-0.03;0.02;0.03;0.18;0.09;-1.09;-18.12;2.61
267;1;1.350;-0.650;-3.595;-0.05;0.01;0.02;0.16;0.11;-0.46;-17.64;1.88
268;1;1.350;-0.750;-3.612;-0.06;0.00;0.02;0.14;0.12;0.08;-17.17;1.30
269;1;1.350;-0.850;-3.628;-0.07;-0.01;0.01;0.11;0.12;0.54;-16.75;0.84
270;1;1.350;-0.950;-3.645;-0.08;-0.02;0.01;0.09;0.13;0.93;-16.37;0.50
271;1;1.350;-1.050;-3.661;-0.09;-0.03;0.01;0.07;0.13;1.27;-16.02;0.26
272;1;1.350;-1.150;-3.678;-0.09;-0.04;0.00;0.05;0.14;1.55;-15.69;0.12
273;1;1.350;-1.250;-3.695;-0.10;-0.05;0.00;0.02;0.15;1.80;-15.40;0.06
274;1;1.350;-1.350;-3.711;-0.10;-0.06;0.00;0.00;0.15;2.03;-15.13;0.08
275;1;1.350;-1.450;-3.728;-0.10;-0.07;-0.01;-0.02;0.15;2.24;-14.86;0.18
276;1;1.350;-1.550;-3.744;-0.11;-0.08;-0.01;-0.04;0.15;2.42;-14.60;0.33
277;1;1.350;-1.650;-3.761;-0.11;-0.09;-0.01;-0.06;0.15;2.57;-14.34;0.55
278;1;1.350;-1.750;-3.777;-0.10;-0.10;-0.01;-0.08;0.15;2.72;-14.07;0.80
279;1;1.350;-1.850;-3.794;-0.10;-0.11;-0.01;-0.10;0.14;2.86;-13.77;1.10
280;1;1.350;-1.950;-3.810;-0.10;-0.12;-0.01;-0.11;0.14;3.01;-13.44;1.41
281;1;1.450;-0.050;-3.520;0.07;0.04;0.05;0.39;-0.09;-7.03;-18.04;8.72
282;1;1.450;-0.150;-3.536;0.05;0.04;0.05;0.30;-0.07;-4.97;-18.42;6.91
283;1;1.450;-0.250;-3.552;0.02;0.04;0.04;0.26;0.00;-3.43;-18.33;5.41
284;1;1.450;-0.350;-3.568;0.01;0.03;0.04;0.23;0.05;-2.37;-18.10;4.25
285;1;1.450;-0.450;-3.584;-0.01;0.02;0.03;0.21;0.09;-1.54;-17.74;3.26
286;1;1.450;-0.550;-3.600;-0.03;0.01;0.03;0.19;0.10;-0.85;-17.35;2.43
287;1;1.450;-0.650;-3.616;-0.04;0.00;0.02;0.17;0.11;-0.25;-16.95;1.74
288;1;1.450;-0.750;-3.632;-0.06;-0.01;0.02;0.15;0.12;0.27;-16.56;1.18
289;1;1.450;-0.850;-3.648;-0.07;-0.02;0.01;0.13;0.13;0.72;-16.20;0.74
290;1;1.450;-0.950;-3.664;-0.08;-0.03;0.01;0.11;0.13;1.11;-15.87;0.41
291;1;1.450;-1.050;-3.680;-0.08;-0.04;0.01;0.09;0.14;1.44;-15.57;0.18
292;1;1.450;-1.150;-3.696;-0.09;-0.05;0.00;0.07;0.15;1.74;-15.30;0.04
293;1;1.450;-1.250;-3.712;-0.10;-0.06;0.00;0.04;0.15;2.02;-15.06;-0.01
294;1;1.450;-1.350;-3.728;-0.10;-0.07;0.00;0.02;0.15;2.27;-14.83;0.01
295;1;1.450;-1.450;-3.744;-0.11;-0.08;0.00;0.00;0.15;2.49;-14.61;0.11
296;1;1.450;-1.550;-3.760;-0.11;-0.09;0.00;-0.02;0.15;2.69;-14.40;0.27
297;1;1.450;-1.650;-3.775;-0.11;-0.10;-0.01;-0.04;0.15;2.88;-14.18;0.49
298;1;1.450;-1.750;-3.791;-0.11;-0.11;-0.01;-0.06;0.15;3.05;-13.95;0.75
299;1;1.450;-1.850;-3.807;-0.11;-0.12;-0.01;-0.08;0.14;3.21;-13.69;1.05
300;1;1.450;-1.950;-3.823;-0.11;-0.13;-0.01;-0.10;0.14;3.39;-13.41;1.37
301;1;1.550;-0.050;-3.545;0.08;0.04;0.04;0.31;-0.01;-5.92;-16.39;7.80
302;1;1.550;-0.150;-3.560;0.05;0.04;0.04;0.28;-0.02;-4.18;-16.85;6.28
303;1;1.550;-0.250;-3.576;0.03;0.03;0.04;0.23;0.04;-2.94;-17.10;5.02
304;1;1.550;-0.350;-3.591;0.01;0.03;0.03;0.21;0.07;-2.04;-17.07;3.96
305;1;1.550;-0.450;-3.606;0.00;0.02;0.03;0.20;0.09;-1.29;-16.86;3.01
306;1;1.550;-0.550;-3.622;-0.02;0.01;0.03;0.19;0.11;-0.63;-16.57;2.21
307;1;1.550;-0.650;-3.637;-0.03;0.00;0.02;0.18;0.12;-0.06;-16.26;1.55
308;1;1.550;-0.750;-3.652;-0.05;-0.01;0.02;0.17;0.12;0.44;-15.96;1.00
309;1;1.550;-0.850;-3.668;-0.06;-0.03;0.01;0.15;0.13;0.87;-15.66;0.58
310;1;1.550;-0.950;-3.683;-0.07;-0.04;0.01;0.13;0.14;1.25;-15.38;0.26
311;1;1.550;-1.050;-3.698;-0.08;-0.05;0.01;0.10;0.14;1.60;-15.14;0.04
312;1;1.550;-1.150;-3.714;-0.09;-0.06;0.00;0.08;0.15;1.92;-14.93;-0.10
313;1;1.550;-1.250;-3.729;-0.10;-0.07;0.00;0.06;0.15;2.22;-14.73;-0.15
314;1;1.550;-1.350;-3.744;-0.11;-0.08;0.00;0.04;0.15;2.49;-14.55;-0.12
315;1;1.550;-1.450;-3.760;-0.11;-0.09;0.00;0.02;0.15;2.73;-14.37;-0.02
316;1;1.550;-1.550;-3.775;-0.12;-0.10;0.00;0.00;0.15;2.96;-14.20;0.14
317;1;1.550;-1.650;-3.790;-0.12;-0.11;0.00;-0.02;0.15;3.17;-14.03;0.36
318;1;1.550;-1.750;-3.805;-0.12;-0.12;-0.01;-0.04;0.15;3.36;-13.84;0.62
319;1;1.550;-1.850;-3.821;-0.12;-0.13;-0.01;-0.06;0.14;3.56;-13.63;0.93
320;1;1.550;-1.950;-3.836;-0.12;-0.14;-0.01;-0.08;0.14;3.76;-13.38;1.26
321;1;1.650;-0.050;-3.570;0.08;0.04;0.04;0.24;0.02;-5.04;-15.00;6.95
322;1;1.650;-0.150;-3.585;0.05;0.04;0.03;0.22;0.03;-3.60;-15.44;5.65
323;1;1.650;-0.250;-3.599;0.04;0.03;0.03;0.20;0.05;-2.58;-15.89;4.59
324;1;1.650;-0.350;-3.614;0.02;0.02;0.03;0.20;0.08;-1.77;-16.05;3.62
325;1;1.650;-0.450;-3.629;0.00;0.01;0.03;0.20;0.10;-1.07;-15.96;2.74
326;1;1.650;-0.550;-3.643;-0.01;0.00;0.02;0.20;0.11;-0.45;-15.77;1.96
327;1;1.650;-0.650;-3.658;-0.03;-0.01;0.02;0.19;0.12;0.09;-15.56;1.32
328;1;1.650;-0.750;-3.673;-0.04;-0.02;0.02;0.17;0.13;0.56;-15.34;0.79
329;1;1.650;-0.850;-3.687;-0.05;-0.03;0.01;0.16;0.13;0.99;-15.11;0.37
330;1;1.650;-0.950;-3.702;-0.07;-0.04;0.01;0.14;0.14;1.38;-14.90;0.06
331;1;1.650;-1.050;-3.717;-0.08;-0.06;0.01;0.12;0.15;1.74;-14.72;-0.16
332;1;1.650;-1.150;-3.731;-0.09;-0.07;0.01;0.10;0.15;2.08;-14.56;-0.29
333;1;1.650;-1.250;-3.746;-0.10;-0.08;0.00;0.08;0.15;2.40;-14.40;-0.34
334;1;1.650;-1.350;-3.761;-0.11;-0.09;0.00;0.06;0.15;2.69;-14.27;-0.31
335;1;1.650;-1.450;-3.775;-0.11;-0.10;0.00;0.04;0.15;2.95;-14.14;-0.21
336;1;1.650;-1.550;-3.790;-0.12;-0.11;0.00;0.02;0.15;3.21;-14.02;-0.05
337;1;1.650;-1.650;-3.805;-0.12;-0.12;0.00;0.00;0.15;3.44;-13.89;0.17
338;1;1.650;-1.750;-3.820;-0.12;-0.13;0.00;-0.02;0.15;3.67;-13.74;0.44
339;1;1.650;-1.850;-3.834;-0.13;-0.14;0.00;-0.04;0.14;3.90;-13.57;0.75
340;1;1.650;-1.950;-3.849;-0.12;-0.15;0.00;-0.06;0.14;4.13;-13.36;1.09
341;1;1.750;-0.050;-3.595;0.08;0.04;0.03;0.19;0.04;-4.31;-13.77;6.16
342;1;1.750;-0.150;-3.609;0.06;0.04;0.03;0.19;0.07;-3.16;-14.28;5.06
343;1;1.750;-0.250;-3.623;0.04;0.03;0.03;0.20;0.08;-2.28;-14.74;4.14
344;1;1.750;-0.350;-3.637;0.03;0.02;0.03;0.20;0.09;-1.56;-15.03;3.27
345;1;1.750;-0.450;-3.651;0.01;0.01;0.02;0.20;0.10;-0.90;-15.06;2.43
346;1;1.750;-0.550;-3.665;-0.01;0.00;0.02;0.20;0.11;-0.32;-14.97;1.68
347;1;1.750;-0.650;-3.679;-0.02;-0.02;0.02;0.19;0.12;0.20;-14.84;1.06
348;1;1.750;-0.750;-3.693;-0.04;-0.03;0.01;0.18;0.13;0.66;-14.71;0.55
349;1;1.750;-0.850;-3.707;-0.05;-0.04;0.01;0.17;0.14;1.09;-14.55;0.13
350;1;1.750;-0.950;-3.721;-0.06;-0.05;0.01;0.15;0.14;1.49;-14.42;-0.18
351;1;1.750;-1.050;-3.735;-0.08;-0.06;0.01;0.13;0.14;1.87;-14.29;-0.40
352;1;1.750;-1.150;-3.749;-0.09;-0.08;0.01;0.12;0.15;2.23;-14.18;-0.53
353;1;1.750;-1.250;-3.763;-0.10;-0.09;0.00;0.10;0.15;2.56;-14.08;-0.58
354;1;1.750;-1.350;-3.777;-0.11;-0.10;0.00;0.08;0.15;2.87;-13.99;-0.56
355;1;1.750;-1.450;-3.791;-0.11;-0.11;0.00;0.06;0.15;3.17;-13.91;-0.46
356;1;1.750;-1.550;-3.805;-0.12;-0.12;0.00;0.04;0.15;3.45;-13.82;-0.29
357;1;1.750;-1.650;-3.820;-0.12;-0.13;0.00;0.02;0.15;3.71;-13.73;-0.07
358;1;1.750;-1.750;-3.834;-0.13;-0.14;0.00;0.00;0.14;3.97;-13.63;0.20
359;1;1.750;-1.850;-3.848;-0.13;-0.15;0.00;-0.02;0.14;4.23;-13.50;0.51
360;1;1.750;-1.950;-3.862;-0.13;-0.16;0.00;-0.04;0.13;4.50;-13.34;0.85
361;1;1.850;-0.050;-3.619;0.08;0.04;0.03;0.15;0.07;-3.76;-12.68;5.44
362;1;1.850;-0.150;-3.633;0.07;0.03;0.03;0.17;0.09;-2.83;-13.27;4.52
363;1;1.850;-0.250;-3.646;0.05;0.02;0.02;0.19;0.10;-2.06;-13.69;3.68
364;1;1.850;-0.350;-3.660;0.03;0.01;0.02;0.20;0.10;-1.40;-14.03;2.88
365;1;1.850;-0.450;-3.673;0.02;0.00;0.02;0.20;0.11;-0.78;-14.15;2.09
366;1;1.850;-0.550;-3.686;0.00;-0.01;0.02;0.20;0.12;-0.22;-14.15;1.38
367;1;1.850;-0.650;-3.700;-0.01;-0.02;0.01;0.19;0.13;0.28;-14.11;0.77
368;1;1.850;-0.750;-3.713;-0.03;-0.04;0.01;0.18;0.13;0.75;-14.06;0.27
369;1;1.850;-0.850;-3.727;-0.04;-0.05;0.01;0.17;0.14;1.19;-13.98;-0.14
370;1;1.850;-0.950;-3.740;-0.06;-0.06;0.01;0.16;0.14;1.60;-13.91;-0.45
371;1;1.850;-1.050;-3.754;-0.07;-0.07;0.01;0.15;0.14;1.99;-13.84;-0.67
372;1;1.850;-1.150;-3.767;-0.08;-0.08;0.00;0.13;0.14;2.36;-13.78;-0.81
373;1;1.850;-1.250;-3.780;-0.09;-0.10;0.00;0.11;0.15;2.72;-13.73;-0.86
374;1;1.850;-1.350;-3.794;-0.10;-0.11;0.00;0.10;0.15;3.05;-13.69;-0.84
375;1;1.850;-1.450;-3.807;-0.11;-0.12;0.00;0.08;0.15;3.37;-13.65;-0.74
376;1;1.850;-1.550;-3.821;-0.12;-0.13;0.00;0.06;0.14;3.68;-13.61;-0.58
377;1;1.850;-1.650;-3.834;-0.13;-0.14;0.00;0.04;0.14;3.98;-13.57;-0.36
378;1;1.850;-1.750;-3.848;-0.13;-0.15;0.00;0.02;0.14;4.27;-13.51;-0.09
379;1;1.850;-1.850;-3.861;-0.13;-0.16;0.00;0.00;0.13;4.56;-13.42;0.22
380;1;1.850;-1.950;-3.875;-0.14;-0.17;0.00;-0.02;0.13;4.86;-13.29;0.57
381;1;1.950;-0.050;-3.644;0.08;0.04;0.03;0.13;0.10;-3.33;-11.74;4.79
382;1;1.950;-0.150;-3.657;0.07;0.03;0.03;0.16;0.11;-2.56;-12.33;4.01
383;1;1.950;-0.250;-3.670;0.05;0.02;0.02;0.18;0.12;-1.88;-12.73;3.23
384;1;1.950;-0.350;-3.682;0.04;0.01;0.02;0.19;0.12;-1.26;-13.08;2.48
385;1;1.950;-0.450;-3.695;0.02;-0.01;0.02;0.20;0.12;-0.67;-13.26;1.73
386;1;1.950;-0.550;-3.708;0.01;-0.02;0.01;0.20;0.13;-0.13;-13.34;1.05
387;1;1.950;-0.650;-3.721;-0.01;-0.03;0.01;0.19;0.13;0.37;-13.38;0.46
388;1;1.950;-0.750;-3.734;-0.02;-0.04;0.01;0.19;0.13;0.84;-13.39;-0.03
389;1;1.950;-0.850;-3.746;-0.04;-0.06;0.01;0.18;0.14;1.28;-13.38;-0.44
390;1;1.950;-0.950;-3.759;-0.05;-0.07;0.01;0.17;0.14;1.71;-13.37;-0.75
391;1;1.950;-1.050;-3.772;-0.07;-0.08;0.00;0.16;0.14;2.12;-13.36;-0.97
392;1;1.950;-1.150;-3.785;-0.08;-0.09;0.00;0.14;0.14;2.51;-13.36;-1.11
393;1;1.950;-1.250;-3.798;-0.09;-0.10;0.00;0.13;0.14;2.88;-13.36;-1.17
394;1;1.950;-1.350;-3.810;-0.10;-0.12;0.00;0.11;0.14;3.24;-13.36;-1.15
395;1;1.950;-1.450;-3.823;-0.11;-0.13;0.00;0.09;0.14;3.59;-13.37;-1.06
396;1;1.950;-1.550;-3.836;-0.12;-0.14;0.00;0.08;0.14;3.92;-13.38;-0.90
397;1;1.950;-1.650;-3.849;-0.13;-0.15;0.00;0.06;0.14;4.25;-13.38;-0.69
398;1;1.950;-1.750;-3.862;-0.13;-0.16;0.00;0.04;0.13;4.57;-13.35;-0.42
399;1;1.950;-1.850;-3.875;-0.14;-0.17;0.00;0.02;0.13;4.90;-13.31;-0.11
400;1;1.950;-1.950;-3.887;-0.14;-0.17;0.00;0.00;0.12;5.22;-13.22;0.24
401;1;0.200;-2.200;-3.723;0.07;0.00;-0.01;-0.12;0.15;-2.01;-11.31;-2.88
402;1;0.200;-2.600;-3.818;0.04;-0.05;0.01;0.05;0.22;-0.12;-8.18;-1.91
403;1;0.200;-3.000;-3.912;-0.03;-0.11;0.02;0.29;0.18;6.37;-5.16;-1.90
404;1;0.200;-3.400;-4.008;-0.09;-0.12;0.02;0.45;-0.03;20.55;-2.27;-2.31
405;1;0.200;-3.800;-4.102;-0.13;-0.04;0.02;0.35;-0.17;42.14;-0.32;-1.57
406;1;0.600;-2.200;-3.767;0.02;-0.05;0.00;-0.18;0.13;0.04;-12.05;-0.10
407;1;0.600;-2.600;-3.852;0.03;-0.09;0.02;-0.11;0.12;1.88;-8.65;0.72
408;1;0.600;-3.000;-3.938;0.02;-0.11;0.03;0.00;0.05;8.00;-5.11;0.50
409;1;0.600;-3.400;-4.023;0.00;-0.09;0.04;0.09;-0.05;20.69;-2.02;-0.55
410;1;0.600;-3.800;-4.108;-0.03;-0.03;0.04;0.13;-0.09;40.47;-0.25;-0.93
411;1;1.000;-2.200;-3.813;-0.04;-0.10;0.00;-0.18;0.12;1.92;-12.24;1.69
412;1;1.000;-2.600;-3.888;-0.02;-0.12;0.01;-0.18;0.08;3.75;-9.35;2.47
413;1;1.000;-3.000;-3.963;0.00;-0.12;0.04;-0.14;-0.01;9.08;-5.85;2.13
414;1;1.000;-3.400;-4.037;-0.01;-0.08;0.05;-0.08;-0.09;19.90;-2.46;0.71
415;1;1.000;-3.800;-4.113;-0.02;-0.02;0.05;-0.02;-0.08;37.51;-0.32;-0.41
416;1;1.400;-2.200;-3.858;-0.09;-0.14;0.00;-0.14;0.12;3.70;-12.44;2.22
417;1;1.400;-2.600;-3.922;-0.07;-0.16;0.01;-0.18;0.05;5.48;-10.06;3.20
418;1;1.400;-3.000;-3.987;-0.05;-0.14;0.04;-0.18;-0.04;9.81;-6.66;3.10
419;1;1.400;-3.400;-4.052;-0.04;-0.09;0.06;-0.14;-0.13;18.53;-2.96;1.72
420;1;1.400;-3.800;-4.117;-0.04;-0.02;0.06;-0.09;-0.09;33.51;-0.39;0.12
421;1;1.800;-2.200;-3.902;-0.13;-0.18;0.00;-0.08;0.10;5.41;-12.72;1.63
422;1;1.800;-2.600;-3.957;-0.12;-0.19;0.01;-0.14;0.03;7.16;-10.83;2.97
423;1;1.800;-3.000;-4.012;-0.10;-0.17;0.04;-0.17;-0.07;10.45;-7.57;3.42
424;1;1.800;-3.400;-4.068;-0.09;-0.10;0.06;-0.14;-0.15;16.85;-3.55;2.46
425;1;1.800;-3.800;-4.122;-0.08;-0.02;0.06;-0.09;-0.11;28.60;-0.49;0.60
426;1;2.200;-0.200;-3.723;0.06;0.01;0.01;0.11;0.16;-1.69;-10.44;2.56
427;1;2.200;-0.600;-3.767;0.01;-0.05;0.00;0.18;0.14;0.44;-11.38;-0.06
428;1;2.200;-1.000;-3.813;-0.05;-0.10;0.00;0.18;0.13;2.33;-11.93;-1.64
429;1;2.200;-1.400;-3.858;-0.10;-0.14;0.00;0.14;0.12;3.99;-12.41;-1.94
430;1;2.200;-1.800;-3.902;-0.13;-0.18;-0.01;0.07;0.10;5.53;-12.77;-1.21
431;1;2.200;-2.200;-3.948;-0.15;-0.21;0.00;0.00;0.07;7.08;-12.64;0.22
432;1;2.200;-2.600;-3.993;-0.14;-0.21;0.01;-0.07;0.00;8.81;-11.36;1.87
433;1;2.200;-3.000;-4.037;-0.13;-0.18;0.03;-0.11;-0.10;11.11;-8.45;3.03
434;1;2.200;-3.400;-4.082;-0.11;-0.11;0.06;-0.10;-0.18;15.04;-4.25;2.84
435;1;2.200;-3.800;-4.128;-0.11;-0.02;0.05;-0.05;-0.12;22.97;-0.62;1.03
436;1;2.600;-0.200;-3.818;0.03;-0.05;-0.01;-0.05;0.23;0.34;-7.49;1.57
437;1;2.600;-0.600;-3.852;0.02;-0.08;-0.02;0.10;0.13;2.45;-8.03;-0.91
438;1;2.600;-1.000;-3.888;-0.03;-0.12;-0.02;0.17;0.08;4.32;-9.09;-2.43
439;1;2.600;-1.400;-3.922;-0.08;-0.16;-0.02;0.17;0.05;5.86;-10.10;-2.91
440;1;2.600;-1.800;-3.957;-0.12;-0.19;-0.02;0.13;0.03;7.29;-10.96;-2.56
441;1;2.600;-2.200;-3.993;-0.14;-0.21;-0.01;0.07;-0.01;8.77;-11.45;-1.50
442;1;2.600;-2.600;-4.028;-0.14;-0.22;0.00;0.01;-0.07;10.28;-10.97;0.10
443;1;2.600;-3.000;-4.063;-0.12;-0.18;0.02;-0.05;-0.15;11.67;-8.84;1.83
444;1;2.600;-3.400;-4.097;-0.11;-0.11;0.05;-0.04;-0.21;13.21;-4.89;2.69
445;1;2.600;-3.800;-4.133;-0.11;-0.02;0.05;0.02;-0.13;16.91;-0.78;1.39
446;1;3.000;-0.200;-3.912;-0.04;-0.11;-0.02;-0.28;0.18;7.04;-4.60;1.51
447;1;3.000;-0.600;-3.938;0.00;-0.11;-0.03;0.00;0.06;8.83;-4.60;-0.73
448;1;3.000;-1.000;-3.963;-0.02;-0.12;-0.04;0.12;0.00;9.80;-5.71;-2.02
449;1;3.000;-1.400;-3.987;-0.06;-0.14;-0.04;0.17;-0.05;10.18;-6.78;-2.70
450;1;3.000;-1.800;-4.012;-0.10;-0.16;-0.04;0.16;-0.08;10.44;-7.73;-2.95
451;1;3.000;-2.200;-4.037;-0.12;-0.18;-0.04;0.12;-0.11;10.89;-8.53;-2.71
452;1;3.000;-2.600;-4.063;-0.12;-0.19;-0.03;0.06;-0.15;11.46;-8.81;-1.78
453;1;3.000;-3.000;-4.088;-0.10;-0.16;0.00;0.01;-0.20;11.77;-7.85;-0.11
454;1;3.000;-3.400;-4.113;-0.08;-0.10;0.03;0.01;-0.23;11.34;-4.99;1.67
455;1;3.000;-3.800;-4.137;-0.08;-0.02;0.04;0.08;-0.13;10.88;-0.95;1.52
456;1;3.400;-0.200;-4.008;-0.10;-0.13;-0.01;-0.43;-0.05;21.45;-1.63;1.76
457;1;3.400;-0.600;-4.023;-0.03;-0.08;-0.03;-0.08;-0.05;21.77;-1.77;0.24
458;1;3.400;-1.000;-4.037;-0.03;-0.07;-0.05;0.07;-0.08;20.67;-2.64;-0.43
459;1;3.400;-1.400;-4.052;-0.06;-0.08;-0.06;0.12;-0.11;18.80;-3.25;-1.08
460;1;3.400;-1.800;-4.068;-0.09;-0.09;-0.07;0.13;-0.15;16.72;-3.72;-1.81
461;1;3.400;-2.200;-4.082;-0.11;-0.11;-0.07;0.10;-0.18;14.72;-4.22;-2.43
462;1;3.400;-2.600;-4.097;-0.10;-0.11;-0.05;0.05;-0.21;12.88;-4.69;-2.58
463;1;3.400;-3.000;-4.113;-0.07;-0.11;-0.03;0.00;-0.24;11.05;-4.67;-1.88
464;1;3.400;-3.400;-4.128;-0.03;-0.07;0.00;0.01;-0.23;8.91;-3.59;-0.28
465;1;3.400;-3.800;-4.142;-0.02;-0.02;0.03;0.09;-0.12;5.65;-0.97;1.09
466;1;3.800;-0.200;-4.102;-0.10;-0.05;0.01;-0.28;-0.28;43.24;0.74;0.91
467;1;3.800;-0.600;-4.108;-0.06;-0.02;-0.01;-0.06;-0.07;40.96;-0.53;0.74
468;1;3.800;-1.000;-4.113;-0.06;-0.01;-0.04;0.03;-0.02;37.53;-1.06;0.82
469;1;3.800;-1.400;-4.117;-0.08;-0.01;-0.06;0.05;-0.04;33.53;-1.04;0.58
470;1;3.800;-1.800;-4.122;-0.10;-0.02;-0.07;0.05;-0.08;28.83;-0.79;0.11
471;1;3.800;-2.200;-4.128;-0.11;-0.02;-0.07;0.02;-0.11;23.32;-0.57;-0.46
472;1;3.800;-2.600;-4.133;-0.10;-0.02;-0.06;-0.02;-0.14;17.18;-0.53;-0.98
473;1;3.800;-3.000;-4.137;-0.06;-0.02;-0.05;-0.07;-0.14;10.92;-0.44;-1.19
474;1;3.800;-3.400;-4.142;-0.01;-0.02;-0.02;-0.07;-0.13;5.43;-0.05;-1.08
475;1;3.800;-3.800;-4.148;0.01;-0.01;0.00;0.02;-0.06;1.84;-0.42;-0.17
476;1;0.050;0.050;-3.175;-7.15;-3.97;0.00;-0.13;32.03;-46.37;-110.82;-0.07
477;1;0.050;0.150;-3.200;-4.33;-2.72;-0.68;-18.14;20.54;-49.71;-80.46;19.68
478;1;0.050;0.250;-3.224;-2.80;-1.85;-0.40;-11.67;8.36;-42.92;-58.95;18.52
479;1;0.050;0.350;-3.249;-1.81;-1.27;-0.04;-8.04;4.17;-36.67;-49.08;18.66
480;1;0.050;0.450;-3.274;-1.07;-0.85;0.20;-5.75;2.43;-31.43;-43.00;18.81
481;1;0.050;0.550;-3.298;-0.64;-0.56;0.30;-4.32;1.59;-27.18;-38.82;18.49
482;1;0.050;0.650;-3.323;-0.37;-0.37;0.32;-3.35;1.16;-23.68;-35.65;17.82
483;1;0.050;0.750;-3.348;-0.19;-0.24;0.30;-2.66;0.90;-20.69;-33.08;16.88
484;1;0.050;0.850;-3.372;-0.08;-0.15;0.26;-2.14;0.72;-18.07;-30.81;15.76
485;1;0.050;0.950;-3.397;-0.01;-0.09;0.21;-1.72;0.58;-15.71;-28.69;14.52
486;1;0.050;1.050;-3.422;0.03;-0.04;0.16;-1.36;0.45;-13.55;-26.63;13.23
487;1;0.050;1.150;-3.446;0.05;0.00;0.12;-1.06;0.32;-11.56;-24.58;11.93
488;1;0.050;1.250;-3.471;0.07;0.02;0.10;-0.82;0.22;-9.71;-22.48;10.66
489;1;0.050;1.350;-3.496;0.07;0.03;0.07;-0.59;0.16;-8.08;-20.35;9.51
