Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
247;1;1.250;-0.650;-3.574;-0.09;-0.24;-0.05;0.11;-0.22;-3.02;-5.69;-1.48
248;1;1.250;-0.750;-3.591;-0.09;-0.23;-0.04;0.08;-0.25;-3.71;-6.24;-1.13
249;1;1.250;-0.850;-3.609;-0.09;-0.21;-0.04;0.05;-0.26;-4.33;-6.63;-0.87
250;1;1.250;-0.950;-3.626;-0.08;-0.20;-0.04;0.03;-0.26;-4.85;-6.87;-0.67
251;1;1.250;-1.050;-3.643;-0.08;-0.18;-0.03;0.00;-0.26;-5.30;-6.99;-0.54
252;1;1.250;-1.150;-3.660;-0.07;-0.17;-0.03;-0.01;-0.25;-5.67;-7.02;-0.46
253;1;1.250;-1.250;-3.677;-0.06;-0.15;-0.03;-0.02;-0.26;-5.96;-6.98;-0.43
254;1;1.250;-1.350;-3.695;-0.05;-0.14;-0.02;-0.03;-0.26;-6.20;-6.88;-0.43
255;1;1.250;-1.450;-3.712;-0.04;-0.12;-0.02;-0.04;-0.25;-6.39;-6.74;-0.46
256;1;1.250;-1.550;-3.729;-0.03;-0.11;-0.02;-0.05;-0.24;-6.54;-6.56;-0.51
257;1;1.250;-1.650;-3.746;-0.02;-0.09;-0.01;-0.06;-0.22;-6.63;-6.34;-0.58
258;1;1.250;-1.750;-3.763;-0.01;-0.08;-0.01;-0.06;-0.21;-6.67;-6.10;-0.66
259;1;1.250;-1.850;-3.780;0.00;-0.07;-0.01;-0.07;-0.19;-6.67;-5.84;-0.75
260;1;1.250;-1.950;-3.798;0.01;-0.06;-0.01;-0.07;-0.18;-6.62;-5.56;-0.85
261;1;1.350;-0.050;-3.496;-0.02;-0.18;-0.04;0.51;0.32;2.37;4.83;-5.68
262;1;1.350;-0.150;-3.512;-0.04;-0.21;-0.05;0.43;0.17;1.25;2.23;-4.39
263;1;1.350;-0.250;-3.529;-0.07;-0.22;-0.06;0.29;0.06;0.22;-0.02;-3.40
264;1;1.350;-0.350;-3.545;-0.08;-0.23;-0.06;0.21;-0.04;-0.69;-1.78;-2.62
265;1;1.350;-0.450;-3.562;-0.08;-0.23;-0.06;0.16;-0.13;-1.53;-3.17;-1.97
266;1;1.350;-0.550;-3.579;-0.08;-0.22;-0.05;0.13;-0.19;-2.30;-4.25;-1.44
267;1;1.350;-0.650;-3.595;-0.08;-0.21;-0.05;0.10;-0.23;-3.02;-5.07;-1.00
268;1;1.350;-0.750;-3.612;-0.08;-0.20;-0.05;0.07;-0.24;-3.67;-5.67;-0.65
269;1;1.350;-0.850;-3.628;-0.08;-0.19;-0.04;0.05;-0.24;-4.24;-6.09;-0.39
270;1;1.350;-0.950;-3.645;-0.07;-0.18;-0.04;0.03;-0.25;-4.73;-6.36;-0.20
271;1;1.350;-1.050;-3.661;-0.07;-0.16;-0.04;0.01;-0.25;-5.15;-6.52;-0.07
272;1;1.350;-1.150;-3.678;-0.06;-0.15;-0.03;0.00;-0.25;-5.49;-6.57;0.00
273;1;1.350;-1.250;-3.695;-0.06;-0.13;-0.03;-0.01;-0.25;-5.77;-6.56;0.03
274;1;1.350;-1.350;-3.711;-0.05;-0.12;-0.03;-0.02;-0.24;-6.00;-6.48;0.02
275;1;1.350;-1.450;-3.728;-0.04;-0.11;-0.02;-0.03;-0.23;-6.18;-6.36;-0.01
276;1;1.350;-1.550;-3.744;-0.03;-0.09;-0.02;-0.04;-0.22;-6.30;-6.19;-0.06
277;1;1.350;-1.650;-3.761;-0.02;-0.08;-0.02;-0.05;-0.21;-6.38;-6.00;-0.12
278;1;1.350;-1.750;-3.777;-0.01;-0.07;-0.02;-0.06;-0.19;-6.41;-5.78;-0.20
279;1;1.350;-1.850;-3.794;0.00;-0.06;-0.01;-0.06;-0.18;-6.40;-5.53;-0.28
280;1;1.350;-1.950;-3.810;0.01;-0.05;-0.01;-0.07;-0.16;-6.35;-5.26;-0.38
281;1;1.450;-0.050;-3.520;-0.03;-0.15;-0.04;0.42;0.23;2.09;5.63;-5.26
282;1;1.450;-0.150;-3.536;-0.04;-0.18;-0.06;0.37;0.15;1.06;3.08;-3.94
283;1;1.450;-0.250;-3.552;-0.06;-0.20;-0.06;0.26;0.04;0.10;0.83;-2.96
284;1;1.450;-0.350;-3.568;-0.07;-0.20;-0.06;0.19;-0.07;-0.74;-1.00;-2.17
285;1;1.450;-0.450;-3.584;-0.07;-0.20;-0.06;0.14;-0.15;-1.52;-2.46;-1.51
286;1;1.450;-0.550;-3.600;-0.07;-0.20;-0.06;0.11;-0.19;-2.26;-3.60;-0.97
287;1;1.450;-0.650;-3.616;-0.07;-0.19;-0.06;0.08;-0.21;-2.94;-4.47;-0.52
288;1;1.450;-0.750;-3.632;-0.07;-0.18;-0.05;0.06;-0.23;-3.55;-5.11;-0.17
289;1;1.450;-0.850;-3.648;-0.07;-0.17;-0.05;0.04;-0.23;-4.09;-5.57;0.09
290;1;1.450;-0.950;-3.664;-0.07;-0.16;-0.04;0.02;-0.23;-4.55;-5.87;0.27
291;1;1.450;-1.050;-3.680;-0.06;-0.14;-0.04;0.01;-0.24;-4.94;-6.05;0.39
292;1;1.450;-1.150;-3.696;-0.06;-0.13;-0.04;0.00;-0.24;-5.26;-6.13;0.46
293;1;1.450;-1.250;-3.712;-0.05;-0.12;-0.03;0.00;-0.24;-5.53;-6.14;0.49
294;1;1.450;-1.350;-3.728;-0.05;-0.10;-0.03;-0.02;-0.23;-5.74;-6.08;0.48
295;1;1.450;-1.450;-3.744;-0.04;-0.09;-0.03;-0.02;-0.22;-5.90;-5.97;0.45
296;1;1.450;-1.550;-3.760;-0.03;-0.08;-0.02;-0.03;-0.20;-6.01;-5.82;0.40
297;1;1.450;-1.650;-3.775;-0.02;-0.07;-0.02;-0.04;-0.19;-6.07;-5.65;0.34
298;1;1.450;-1.750;-3.791;-0.01;-0.06;-0.02;-0.05;-0.18;-6.10;-5.44;0.26
299;1;1.450;-1.850;-3.807;0.00;-0.05;-0.02;-0.06;-0.16;-6.09;-5.21;0.18
300;1;1.450;-1.950;-3.823;0.01;-0.04;-0.02;-0.06;-0.15;-6.03;-4.96;0.09
301;1;1.550;-0.050;-3.545;-0.03;-0.13;-0.05;0.27;0.18;1.92;6.31;-4.83
302;1;1.550;-0.150;-3.560;-0.04;-0.16;-0.06;0.26;0.17;0.95;3.79;-3.52
303;1;1.550;-0.250;-3.576;-0.05;-0.17;-0.07;0.21;0.02;0.10;1.59;-2.53
304;1;1.550;-0.350;-3.591;-0.06;-0.18;-0.07;0.17;-0.09;-0.68;-0.26;-1.72
305;1;1.550;-0.450;-3.606;-0.06;-0.18;-0.07;0.13;-0.16;-1.43;-1.78;-1.04
306;1;1.550;-0.550;-3.622;-0.06;-0.18;-0.06;0.10;-0.18;-2.14;-2.97;-0.49
307;1;1.550;-0.650;-3.637;-0.07;-0.17;-0.06;0.07;-0.20;-2.79;-3.89;-0.04
308;1;1.550;-0.750;-3.652;-0.07;-0.16;-0.06;0.05;-0.21;-3.36;-4.57;0.30
309;1;1.550;-0.850;-3.668;-0.06;-0.15;-0.05;0.03;-0.22;-3.87;-5.06;0.56
310;1;1.550;-0.950;-3.683;-0.06;-0.14;-0.05;0.02;-0.23;-4.30;-5.39;0.74
311;1;1.550;-1.050;-3.698;-0.06;-0.12;-0.04;0.02;-0.23;-4.67;-5.59;0.86
312;1;1.550;-1.150;-3.714;-0.05;-0.11;-0.04;0.01;-0.23;-4.98;-5.70;0.92
313;1;1.550;-1.250;-3.729;-0.05;-0.10;-0.04;0.00;-0.23;-5.23;-5.72;0.94
314;1;1.550;-1.350;-3.744;-0.04;-0.09;-0.03;-0.01;-0.21;-5.42;-5.68;0.93
315;1;1.550;-1.450;-3.760;-0.04;-0.08;-0.03;-0.02;-0.20;-5.57;-5.59;0.90
316;1;1.550;-1.550;-3.775;-0.03;-0.07;-0.03;-0.03;-0.19;-5.67;-5.46;0.85
317;1;1.550;-1.650;-3.790;-0.02;-0.05;-0.03;-0.03;-0.18;-5.72;-5.30;0.78
318;1;1.550;-1.750;-3.805;-0.01;-0.05;-0.02;-0.04;-0.16;-5.74;-5.11;0.71
319;1;1.550;-1.850;-3.821;0.00;-0.04;-0.02;-0.05;-0.15;-5.73;-4.90;0.63
320;1;1.550;-1.950;-3.836;0.01;-0.03;-0.02;-0.05;-0.13;-5.68;-4.66;0.53
321;1;1.650;-0.050;-3.570;-0.04;-0.12;-0.05;0.16;0.15;1.86;6.88;-4.38
322;1;1.650;-0.150;-3.585;-0.04;-0.14;-0.06;0.15;0.11;0.97;4.37;-3.08
323;1;1.650;-0.250;-3.599;-0.05;-0.15;-0.07;0.17;-0.02;0.18;2.24;-2.10
324;1;1.650;-0.350;-3.614;-0.05;-0.16;-0.07;0.13;-0.10;-0.56;0.39;-1.27
325;1;1.650;-0.450;-3.629;-0.05;-0.16;-0.07;0.10;-0.14;-1.28;-1.16;-0.58
326;1;1.650;-0.550;-3.643;-0.06;-0.16;-0.07;0.08;-0.17;-1.96;-2.38;-0.01
327;1;1.650;-0.650;-3.658;-0.06;-0.15;-0.06;0.06;-0.18;-2.57;-3.34;0.43
328;1;1.650;-0.750;-3.673;-0.06;-0.14;-0.06;0.04;-0.20;-3.11;-4.05;0.78
329;1;1.650;-0.850;-3.687;-0.06;-0.13;-0.05;0.04;-0.22;-3.59;-4.57;1.03
330;1;1.650;-0.950;-3.702;-0.05;-0.12;-0.05;0.03;-0.23;-4.00;-4.93;1.20
331;1;1.650;-1.050;-3.717;-0.05;-0.11;-0.04;0.02;-0.23;-4.35;-5.16;1.31
332;1;1.650;-1.150;-3.731;-0.05;-0.10;-0.04;0.01;-0.22;-4.65;-5.29;1.37
333;1;1.650;-1.250;-3.746;-0.04;-0.08;-0.04;0.01;-0.21;-4.88;-5.33;1.38
334;1;1.650;-1.350;-3.761;-0.04;-0.07;-0.03;0.00;-0.20;-5.06;-5.31;1.37
335;1;1.650;-1.450;-3.775;-0.03;-0.06;-0.03;-0.01;-0.19;-5.20;-5.23;1.33
336;1;1.650;-1.550;-3.790;-0.03;-0.05;-0.03;-0.02;-0.18;-5.29;-5.12;1.27
337;1;1.650;-1.650;-3.805;-0.02;-0.04;-0.03;-0.03;-0.16;-5.34;-4.97;1.21
338;1;1.650;-1.750;-3.820;-0.01;-0.04;-0.03;-0.03;-0.15;-5.36;-4.80;1.13
339;1;1.650;-1.850;-3.834;0.00;-0.03;-0.02;-0.04;-0.13;-5.35;-4.60;1.05
340;1;1.650;-1.950;-3.849;0.00;-0.02;-0.02;-0.05;-0.12;-5.30;-4.38;0.95
341;1;1.750;-0.050;-3.595;-0.05;-0.12;-0.06;0.08;0.10;1.85;7.34;-3.93
342;1;1.750;-0.150;-3.609;-0.05;-0.13;-0.07;0.05;0.04;1.06;4.88;-2.66
343;1;1.750;-0.250;-3.623;-0.05;-0.14;-0.07;0.08;-0.03;0.32;2.76;-1.69
344;1;1.750;-0.350;-3.637;-0.05;-0.14;-0.07;0.08;-0.10;-0.40;0.93;-0.84
345;1;1.750;-0.450;-3.651;-0.05;-0.14;-0.07;0.06;-0.13;-1.09;-0.62;-0.13
346;1;1.750;-0.550;-3.665;-0.05;-0.14;-0.07;0.05;-0.15;-1.72;-1.86;0.44
347;1;1.750;-0.650;-3.679;-0.05;-0.13;-0.06;0.04;-0.18;-2.30;-2.84;0.89
348;1;1.750;-0.750;-3.693;-0.05;-0.12;-0.06;0.04;-0.20;-2.82;-3.58;1.23
349;1;1.750;-0.850;-3.707;-0.05;-0.11;-0.05;0.03;-0.22;-3.27;-4.12;1.47
350;1;1.750;-0.950;-3.721;-0.05;-0.10;-0.05;0.03;-0.22;-3.67;-4.50;1.64
351;1;1.750;-1.050;-3.735;-0.04;-0.09;-0.05;0.02;-0.22;-4.00;-4.75;1.74
352;1;1.750;-1.150;-3.749;-0.04;-0.08;-0.04;0.02;-0.21;-4.28;-4.90;1.79
353;1;1.750;-1.250;-3.763;-0.04;-0.07;-0.04;0.01;-0.20;-4.50;-4.96;1.80
354;1;1.750;-1.350;-3.777;-0.03;-0.06;-0.04;0.00;-0.19;-4.67;-4.95;1.78
355;1;1.750;-1.450;-3.791;-0.03;-0.05;-0.03;0.00;-0.18;-4.80;-4.90;1.73
356;1;1.750;-1.550;-3.805;-0.02;-0.04;-0.03;-0.01;-0.16;-4.88;-4.80;1.67
357;1;1.750;-1.650;-3.820;-0.02;-0.03;-0.03;-0.02;-0.15;-4.93;-4.67;1.60
358;1;1.750;-1.750;-3.834;-0.01;-0.03;-0.03;-0.02;-0.13;-4.95;-4.51;1.52
359;1;1.750;-1.850;-3.848;0.00;-0.02;-0.03;-0.03;-0.12;-4.94;-4.33;1.43
360;1;1.750;-1.950;-3.862;0.00;-0.02;-0.03;-0.04;-0.11;-4.91;-4.12;1.34
361;1;1.850;-0.050;-3.619;-0.07;-0.12;-0.06;-0.01;0.05;1.96;7.72;-3.45
362;1;1.850;-0.150;-3.633;-0.06;-0.13;-0.07;-0.03;0.02;1.24;5.32;-2.24
363;1;1.850;-0.250;-3.646;-0.05;-0.13;-0.07;0.00;-0.05;0.52;3.20;-1.26
364;1;1.850;-0.350;-3.660;-0.05;-0.13;-0.07;0.02;-0.09;-0.17;1.39;-0.41
365;1;1.850;-0.450;-3.673;-0.05;-0.13;-0.07;0.02;-0.12;-0.83;-0.15;0.31
366;1;1.850;-0.550;-3.686;-0.04;-0.12;-0.07;0.02;-0.15;-1.44;-1.40;0.88
367;1;1.850;-0.650;-3.700;-0.04;-0.11;-0.06;0.03;-0.18;-1.99;-2.39;1.33
368;1;1.850;-0.750;-3.713;-0.04;-0.10;-0.06;0.03;-0.20;-2.49;-3.15;1.66
369;1;1.850;-0.850;-3.727;-0.04;-0.09;-0.05;0.03;-0.21;-2.93;-3.71;1.90
370;1;1.850;-0.950;-3.740;-0.04;-0.08;-0.05;0.02;-0.21;-3.31;-4.11;2.06
371;1;1.850;-1.050;-3.754;-0.04;-0.07;-0.05;0.02;-0.21;-3.63;-4.37;2.15
372;1;1.850;-1.150;-3.767;-0.04;-0.06;-0.04;0.02;-0.20;-3.89;-4.53;2.19
373;1;1.850;-1.250;-3.780;-0.03;-0.05;-0.04;0.01;-0.19;-4.10;-4.61;2.19
374;1;1.850;-1.350;-3.794;-0.03;-0.04;-0.04;0.01;-0.18;-4.26;-4.62;2.15
375;1;1.850;-1.450;-3.807;-0.03;-0.04;-0.04;0.00;-0.16;-4.38;-4.59;2.10
376;1;1.850;-1.550;-3.821;-0.02;-0.03;-0.03;0.00;-0.15;-4.47;-4.51;2.03
377;1;1.850;-1.650;-3.834;-0.02;-0.02;-0.03;-0.01;-0.14;-4.52;-4.40;1.95
378;1;1.850;-1.750;-3.848;-0.01;-0.02;-0.03;-0.02;-0.12;-4.54;-4.26;1.87
379;1;1.850;-1.850;-3.861;0.00;-0.01;-0.03;-0.02;-0.11;-4.53;-4.09;1.78
380;1;1.850;-1.950;-3.875;0.00;-0.01;-0.03;-0.03;-0.10;-4.50;-3.90;1.68
381;1;1.950;-0.050;-3.644;-0.08;-0.12;-0.07;-0.10;0.00;2.17;8.06;-2.96
382;1;1.950;-0.150;-3.657;-0.07;-0.12;-0.07;-0.10;-0.01;1.50;5.70;-1.79
383;1;1.950;-0.250;-3.670;-0.06;-0.12;-0.08;-0.07;-0.07;0.80;3.58;-0.81
384;1;1.950;-0.350;-3.682;-0.05;-0.12;-0.07;-0.03;-0.09;0.13;1.78;0.03
385;1;1.950;-0.450;-3.695;-0.04;-0.11;-0.07;-0.02;-0.13;-0.51;0.24;0.74
386;1;1.950;-0.550;-3.708;-0.04;-0.11;-0.07;0.00;-0.16;-1.10;-1.01;1.31
387;1;1.950;-0.650;-3.721;-0.04;-0.10;-0.06;0.01;-0.19;-1.64;-2.00;1.75
388;1;1.950;-0.750;-3.734;-0.04;-0.09;-0.06;0.01;-0.20;-2.12;-2.76;2.08
389;1;1.950;-0.850;-3.746;-0.04;-0.08;-0.05;0.02;-0.20;-2.55;-3.33;2.31
390;1;1.950;-0.950;-3.759;-0.03;-0.07;-0.05;0.02;-0.20;-2.92;-3.75;2.45
391;1;1.950;-1.050;-3.772;-0.03;-0.06;-0.05;0.02;-0.20;-3.23;-4.03;2.53
392;1;1.950;-1.150;-3.785;-0.03;-0.05;-0.04;0.02;-0.19;-3.48;-4.20;2.56
393;1;1.950;-1.250;-3.798;-0.03;-0.04;-0.04;0.02;-0.18;-3.69;-4.30;2.54
394;1;1.950;-1.350;-3.810;-0.03;-0.03;-0.04;0.01;-0.17;-3.85;-4.32;2.49
395;1;1.950;-1.450;-3.823;-0.02;-0.02;-0.04;0.01;-0.15;-3.97;-4.30;2.43
396;1;1.950;-1.550;-3.836;-0.02;-0.02;-0.04;0.01;-0.14;-4.05;-4.24;2.35
397;1;1.950;-1.650;-3.849;-0.02;-0.01;-0.03;0.00;-0.12;-4.10;-4.15;2.26
398;1;1.950;-1.750;-3.862;-0.01;-0.01;-0.03;-0.01;-0.11;-4.13;-4.03;2.17
399;1;1.950;-1.850;-3.875;-0.01;0.00;-0.03;-0.01;-0.10;-4.13;-3.88;2.08
400;1;1.950;-1.950;-3.887;0.00;0.00;-0.03;-0.02;-0.08;-4.11;-3.71;1.98
401;1;0.200;-2.200;-3.723;0.05;-0.13;0.07;0.12;-0.12;-4.83;0.33;-3.44
402;1;0.200;-2.600;-3.818;0.03;-0.09;0.07;0.30;-0.13;-4.17;1.86;-5.18
403;1;0.200;-3.000;-3.912;0.00;-0.06;0.06;0.40;-0.11;-1.90;2.32;-6.80
404;1;0.200;-3.400;-4.008;-0.02;-0.03;0.05;0.41;-0.07;1.86;1.58;-7.26
405;1;0.200;-3.800;-4.102;-0.04;-0.01;0.05;0.32;-0.01;6.40;0.25;-4.39
406;1;0.600;-2.200;-3.767;0.07;-0.09;0.05;-0.02;-0.19;-6.54;-4.43;-3.71
407;1;0.600;-2.600;-3.852;0.09;-0.04;0.05;0.07;-0.14;-5.31;-2.59;-4.91
408;1;0.600;-3.000;-3.938;0.09;-0.01;0.04;0.13;-0.08;-2.33;-1.11;-6.12
409;1;0.600;-3.400;-4.023;0.08;0.00;0.05;0.16;-0.01;2.96;-0.31;-6.40
410;1;0.600;-3.800;-4.108;0.07;0.00;0.05;0.15;0.04;11.56;-0.06;-3.63
411;1;1.000;-2.200;-3.813;0.05;-0.05;0.01;-0.07;-0.17;-6.77;-5.19;-2.34
412;1;1.000;-2.600;-3.888;0.09;-0.02;0.02;-0.04;-0.11;-5.30;-3.51;-3.20
413;1;1.000;-3.000;-3.963;0.11;0.01;0.03;-0.01;-0.05;-1.94;-1.86;-4.22
414;1;1.000;-3.400;-4.037;0.11;0.01;0.04;0.01;0.02;4.41;-0.67;-4.57
415;1;1.000;-3.800;-4.113;0.10;0.00;0.05;0.02;0.04;15.25;-0.09;-2.55
416;1;1.400;-2.200;-3.858;0.04;-0.02;-0.01;-0.07;-0.12;-5.90;-4.34;-0.42
417;1;1.400;-2.600;-3.922;0.07;0.00;0.00;-0.07;-0.07;-4.50;-2.87;-1.20
418;1;1.400;-3.000;-3.987;0.09;0.01;0.01;-0.06;-0.02;-1.12;-1.37;-2.32
419;1;1.400;-3.400;-4.052;0.10;0.01;0.03;-0.05;0.02;5.68;-0.35;-3.05
420;1;1.400;-3.800;-4.117;0.10;0.00;0.04;-0.04;0.03;17.20;-0.03;-1.84
421;1;1.800;-2.200;-3.902;0.02;-0.01;-0.02;-0.05;-0.07;-4.50;-3.37;1.25
422;1;1.800;-2.600;-3.957;0.05;0.00;-0.01;-0.06;-0.03;-3.40;-2.03;0.42
423;1;1.800;-3.000;-4.012;0.08;0.00;0.00;-0.07;0.00;-0.30;-0.61;-0.98
424;1;1.800;-3.400;-4.068;0.08;0.00;0.02;-0.06;0.02;6.46;0.18;-2.29
425;1;1.800;-3.800;-4.122;0.08;0.00;0.04;-0.05;0.02;17.90;0.09;-1.65
426;1;2.200;-0.200;-3.723;-0.08;-0.10;-0.08;-0.21;-0.11;2.04;5.28;-0.05
427;1;2.200;-0.600;-3.767;-0.03;-0.07;-0.06;-0.05;-0.19;-0.43;-0.76;2.64
428;1;2.200;-1.000;-3.813;-0.02;-0.03;-0.05;0.01;-0.18;-2.12;-3.15;3.39
429;1;2.200;-1.400;-3.858;-0.02;0.00;-0.04;0.03;-0.13;-2.95;-3.71;3.16
430;1;2.200;-1.800;-3.902;-0.01;0.01;-0.04;0.01;-0.07;-3.20;-3.55;2.70
431;1;2.200;-2.200;-3.948;0.02;0.01;-0.04;-0.02;-0.02;-3.08;-2.92;2.23
432;1;2.200;-2.600;-3.993;0.04;-0.01;-0.03;-0.04;0.00;-2.34;-1.66;1.39
433;1;2.200;-3.000;-4.037;0.06;-0.02;-0.01;-0.05;0.01;0.24;-0.08;-0.29
434;1;2.200;-3.400;-4.082;0.07;-0.02;0.02;-0.05;0.01;6.66;0.73;-2.23
435;1;2.200;-3.800;-4.128;0.06;-0.01;0.03;-0.04;0.01;17.97;0.22;-1.93
436;1;2.600;-0.200;-3.818;-0.09;-0.05;-0.07;-0.30;-0.26;3.59;5.63;2.04
437;1;2.600;-0.600;-3.852;-0.02;0.00;-0.05;-0.10;-0.21;0.78;-0.03;4.26
438;1;2.600;-1.000;-3.888;-0.01;0.04;-0.04;0.01;-0.15;-1.09;-2.21;4.41
439;1;2.600;-1.400;-3.922;-0.01;0.05;-0.04;0.05;-0.08;-1.97;-2.92;3.66
440;1;2.600;-1.800;-3.957;0.00;0.04;-0.04;0.04;-0.02;-2.19;-3.17;2.87
441;1;2.600;-2.200;-3.993;0.01;0.01;-0.05;0.01;0.02;-2.04;-3.00;2.31
442;1;2.600;-2.600;-4.028;0.03;-0.01;-0.04;-0.03;0.02;-1.50;-1.94;1.64
443;1;2.600;-3.000;-4.063;0.05;-0.03;-0.02;-0.05;0.01;0.44;0.01;-0.04
444;1;2.600;-3.400;-4.097;0.06;-0.03;0.01;-0.04;0.00;6.28;1.29;-2.61
445;1;2.600;-3.800;-4.133;0.05;-0.01;0.03;-0.03;0.00;17.83;0.42;-2.58
446;1;3.000;-0.200;-3.912;-0.07;0.03;-0.06;-0.23;-0.32;2.97;4.77;3.97
447;1;3.000;-0.600;-3.938;-0.02;0.07;-0.04;-0.08;-0.17;0.11;0.08;5.52
448;1;3.000;-1.000;-3.963;0.00;0.08;-0.03;0.01;-0.07;-1.46;-1.54;4.93
449;1;3.000;-1.400;-3.987;-0.01;0.08;-0.04;0.06;0.00;-2.02;-2.21;3.63
450;1;3.000;-1.800;-4.012;-0.01;0.05;-0.05;0.06;0.04;-1.95;-2.75;2.42
451;1;3.000;-2.200;-4.037;-0.01;0.02;-0.06;0.02;0.06;-1.50;-3.15;1.65
452;1;3.000;-2.600;-4.063;0.02;-0.02;-0.05;-0.02;0.05;-0.85;-2.62;1.19
453;1;3.000;-3.000;-4.088;0.04;-0.04;-0.03;-0.05;0.01;0.46;-0.34;-0.04
454;1;3.000;-3.400;-4.113;0.05;-0.04;0.01;-0.04;-0.01;5.27;2.05;-3.09
455;1;3.000;-3.800;-4.137;0.04;-0.01;0.03;-0.02;0.00;17.56;0.83;-3.70
456;1;3.400;-0.200;-4.008;-0.03;0.09;-0.04;-0.05;-0.15;-2.92;2.40;4.84
457;1;3.400;-0.600;-4.023;-0.01;0.10;-0.02;-0.03;0.01;-3.63;-0.44;5.61
458;1;3.400;-1.000;-4.037;-0.01;0.10;-0.03;0.03;0.08;-3.21;-1.26;4.58
459;1;3.400;-1.400;-4.052;-0.02;0.08;-0.04;0.05;0.11;-2.45;-1.63;3.17
460;1;3.400;-1.800;-4.068;-0.03;0.05;-0.05;0.06;0.11;-1.70;-2.09;1.83
461;1;3.400;-2.200;-4.082;-0.03;0.02;-0.06;0.03;0.10;-0.96;-2.77;0.79
462;1;3.400;-2.600;-4.097;-0.01;-0.02;-0.07;-0.03;0.06;-0.22;-2.98;0.29
463;1;3.400;-3.000;-4.113;0.03;-0.05;-0.05;-0.06;0.01;0.51;-0.93;-0.26
464;1;3.400;-3.400;-4.128;0.06;-0.05;-0.01;-0.03;-0.03;3.33;3.33;-3.23
465;1;3.400;-3.800;-4.142;0.03;-0.02;0.03;0.00;0.01;16.50;2.13;-5.84
466;1;3.800;-0.200;-4.102;0.00;0.06;-0.02;0.08;0.19;-15.38;-0.43;2.85
467;1;3.800;-0.600;-4.108;-0.02;0.05;-0.01;0.03;0.23;-9.88;-1.14;2.81
468;1;3.800;-1.000;-4.113;-0.04;0.04;-0.02;0.03;0.23;-4.90;-1.43;2.19
469;1;3.800;-1.400;-4.117;-0.05;0.03;-0.03;0.04;0.21;-1.34;-1.50;1.61
470;1;3.800;-1.800;-4.122;-0.07;0.02;-0.04;0.04;0.17;0.79;-1.56;1.02
471;1;3.800;-2.200;-4.128;-0.08;0.01;-0.06;0.02;0.13;1.58;-1.90;0.37
472;1;3.800;-2.600;-4.133;-0.07;-0.01;-0.08;-0.05;0.09;1.25;-2.39;-0.18
473;1;3.800;-3.000;-4.137;-0.01;-0.03;-0.08;-0.12;0.01;0.33;-1.09;-0.38
474;1;3.800;-3.400;-4.142;0.06;-0.04;-0.04;-0.06;-0.09;-0.17;5.25;-1.79
475;1;3.800;-3.800;-4.148;0.04;-0.01;0.01;0.08;0.00;8.97;8.83;-9.87
476;1;0.050;0.050;-3.175;-1.29;-9.19;0.03;-4.57;28.69;-20.44;10.13;3.34
477;1;0.050;0.150;-3.200;-2.66;-3.35;1.33;-10.82;20.32;-11.54;1.65;4.86
478;1;0.050;0.250;-3.224;-2.36;-1.76;0.66;-8.66;11.48;-9.43;0.93;3.97
479;1;0.050;0.350;-3.249;-1.99;-1.15;0.46;-7.43;7.53;-8.62;-0.45;3.50
480;1;0.050;0.450;-3.274;-1.54;-0.84;0.42;-6.22;5.66;-8.01;-2.21;3.15
481;1;0.050;0.550;-3.298;-1.20;-0.64;0.41;-5.16;4.54;-7.28;-4.04;2.89
482;1;0.050;0.650;-3.323;-0.93;-0.50;0.38;-4.29;3.74;-6.39;-5.81;2.66
483;1;0.050;0.750;-3.348;-0.71;-0.39;0.35;-3.55;3.10;-5.38;-7.41;2.40
484;1;0.050;0.850;-3.372;-0.55;-0.31;0.31;-2.90;2.55;-4.31;-8.77;2.07
485;1;0.050;0.950;-3.397;-0.42;-0.24;0.27;-2.33;2.05;-3.22;-9.81;1.66
486;1;0.050;1.050;-3.422;-0.32;-0.19;0.23;-1.83;1.60;-2.11;-10.51;1.16
487;1;0.050;1.150;-3.446;-0.23;-0.15;0.19;-1.41;1.19;-1.03;-10.84;0.57
488;1;0.050;1.250;-3.471;-0.17;-0.12;0.15;-1.09;0.83;-0.01;-10.77;-0.09
489;1;0.050;1.350;-3.496;-0.12;-0.09;0.11;-0.79;0.51;0.91;-10.26;-0.79
490;1;0.050;1.450;-3.520;-0.08;-0.08;0.09;-0.54;0.21;1.78;-9.38;-1.51
491;1;0.050;1.550;-3.545;-0.05;-0.07;0.08;-0.47;-0.01;2.66;-8.30;-2.29
492;1;0.050;1.650;-3.570;-0.03;-0.07;0.07;-0.41;-0.06;3.45;-6.94;-3.13
493;1;0.050;1.750;-3.595;0.00;-0.06;0.06;-0.35;-0.08;4.15;-5.29;-4.02
494;1;0.050;1.850;-3.619;0.03;-0.05;0.05;-0.32;-0.06;4.77;-3.32;-4.98
495;1;0.050;1.950;-3.644;0.06;-0.04;0.04;-0.33;0.00;5.25;-0.99;-5.99
496;1;0.150;0.050;-3.200;-1.72;-0.72;-0.34;6.41;4.45;-5.75;5.34;0.59
497;1;0.150;0.150;-3.224;-2.22;-1.59;0.03;3.91;8.43;-7.34;4.11;1.48
