Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
810;1;1.650;1.450;-3.775;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
811;1;1.650;1.550;-3.790;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
812;1;1.650;1.650;-3.805;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
813;1;1.650;1.750;-3.820;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
814;1;1.650;1.850;-3.834;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
815;1;1.650;1.950;-3.849;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
816;1;1.750;0.050;-3.595;0.00;0.00;0.00;0.02;0.01;0.00;0.00;0.00
817;1;1.750;0.150;-3.609;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
818;1;1.750;0.250;-3.623;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
819;1;1.750;0.350;-3.637;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
820;1;1.750;0.450;-3.651;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
821;1;1.750;0.550;-3.665;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
822;1;1.750;0.650;-3.679;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
823;1;1.750;0.750;-3.693;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
824;1;1.750;0.850;-3.707;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
825;1;1.750;0.950;-3.721;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
826;1;1.750;1.050;-3.735;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
827;1;1.750;1.150;-3.749;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
828;1;1.750;1.250;-3.763;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
829;1;1.750;1.350;-3.777;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
830;1;1.750;1.450;-3.791;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
831;1;1.750;1.550;-3.805;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
832;1;1.750;1.650;-3.820;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
833;1;1.750;1.750;-3.834;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
834;1;1.750;1.850;-3.848;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
835;1;1.750;1.950;-3.862;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
836;1;1.850;0.050;-3.619;0.00;0.00;0.00;0.02;0.01;0.00;0.01;0.00
837;1;1.850;0.150;-3.633;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
838;1;1.850;0.250;-3.646;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
839;1;1.850;0.350;-3.660;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
840;1;1.850;0.450;-3.673;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
841;1;1.850;0.550;-3.686;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
842;1;1.850;0.650;-3.700;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
843;1;1.850;0.750;-3.713;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
844;1;1.850;0.850;-3.727;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
845;1;1.850;0.950;-3.740;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
846;1;1.850;1.050;-3.754;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
847;1;1.850;1.150;-3.767;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
848;1;1.850;1.250;-3.780;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
849;1;1.850;1.350;-3.794;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
850;1;1.850;1.450;-3.807;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
851;1;1.850;1.550;-3.821;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
852;1;1.850;1.650;-3.834;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
853;1;1.850;1.750;-3.848;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
854;1;1.850;1.850;-3.861;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
855;1;1.850;1.950;-3.875;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
856;1;1.950;0.050;-3.644;0.00;0.00;0.00;0.01;0.00;0.00;0.01;0.00
857;1;1.950;0.150;-3.657;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
858;1;1.950;0.250;-3.670;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
859;1;1.950;0.350;-3.682;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
860;1;1.950;0.450;-3.695;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
861;1;1.950;0.550;-3.708;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
862;1;1.950;0.650;-3.721;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
863;1;1.950;0.750;-3.734;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
864;1;1.950;0.850;-3.746;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
865;1;1.950;0.950;-3.759;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
866;1;1.950;1.050;-3.772;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
867;1;1.950;1.150;-3.785;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
868;1;1.950;1.250;-3.798;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
869;1;1.950;1.350;-3.810;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
870;1;1.950;1.450;-3.823;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
871;1;1.950;1.550;-3.836;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
872;1;1.950;1.650;-3.849;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
873;1;1.950;1.750;-3.862;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
874;1;1.950;1.850;-3.875;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
875;1;1.950;1.950;-3.887;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
876;1;0.200;2.200;-3.723;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
877;1;0.200;2.600;-3.818;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
878;1;0.200;3.000;-3.912;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
879;1;0.200;3.400;-4.008;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
880;1;0.200;3.800;-4.102;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
881;1;0.600;2.200;-3.767;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
882;1;0.600;2.600;-3.852;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
883;1;0.600;3.000;-3.938;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
884;1;0.600;3.400;-4.023;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
885;1;0.600;3.800;-4.108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
886;1;1.000;2.200;-3.813;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
887;1;1.000;2.600;-3.888;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
888;1;1.000;3.000;-3.963;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
889;1;1.000;3.400;-4.037;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
890;1;1.000;3.800;-4.113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
891;1;1.400;2.200;-3.858;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
892;1;1.400;2.600;-3.922;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
893;1;1.400;3.000;-3.987;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
894;1;1.400;3.400;-4.052;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
895;1;1.400;3.800;-4.117;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
896;1;1.800;2.200;-3.902;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
897;1;1.800;2.600;-3.957;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
898;1;1.800;3.000;-4.012;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
899;1;1.800;3.400;-4.068;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
900;1;1.800;3.800;-4.122;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
901;1;2.200;0.200;-3.723;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
902;1;2.200;0.600;-3.767;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
903;1;2.200;1.000;-3.813;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
904;1;2.200;1.400;-3.858;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
905;1;2.200;1.800;-3.902;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
906;1;2.200;2.200;-3.948;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
907;1;2.200;2.600;-3.993;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
908;1;2.200;3.000;-4.037;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
909;1;2.200;3.400;-4.082;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
910;1;2.200;3.800;-4.128;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
911;1;2.600;0.200;-3.818;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
912;1;2.600;0.600;-3.852;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
913;1;2.600;1.000;-3.888;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
914;1;2.600;1.400;-3.922;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
915;1;2.600;1.800;-3.957;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
916;1;2.600;2.200;-3.993;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
917;1;2.600;2.600;-4.028;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
918;1;2.600;3.000;-4.063;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
919;1;2.600;3.400;-4.097;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
920;1;2.600;3.800;-4.133;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
921;1;3.000;0.200;-3.912;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
922;1;3.000;0.600;-3.938;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
923;1;3.000;1.000;-3.963;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
924;1;3.000;1.400;-3.987;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
925;1;3.000;1.800;-4.012;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
926;1;3.000;2.200;-4.037;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
927;1;3.000;2.600;-4.063;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
928;1;3.000;3.000;-4.088;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
929;1;3.000;3.400;-4.113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
930;1;3.000;3.800;-4.137;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
931;1;3.400;0.200;-4.008;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
932;1;3.400;0.600;-4.023;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
933;1;3.400;1.000;-4.037;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
934;1;3.400;1.400;-4.052;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
935;1;3.400;1.800;-4.068;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
936;1;3.400;2.200;-4.082;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
937;1;3.400;2.600;-4.097;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
938;1;3.400;3.000;-4.113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
939;1;3.400;3.400;-4.128;0.00;0.00;0.00;0.00;0.00;0.00;-0.01;0.00
940;1;3.400;3.800;-4.142;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
941;1;3.800;0.200;-4.102;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
942;1;3.800;0.600;-4.108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
943;1;3.800;1.000;-4.113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
944;1;3.800;1.400;-4.117;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
945;1;3.800;1.800;-4.122;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
946;1;3.800;2.200;-4.128;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
947;1;3.800;2.600;-4.133;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
948;1;3.800;3.000;-4.137;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
949;1;3.800;3.400;-4.142;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
950;1;3.800;3.800;-4.148;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
951;1;-0.050;-0.050;-3.175;-0.06;0.01;0.00;0.01;0.59;-0.15;0.48;0.01
952;1;-0.050;-0.150;-3.200;-0.04;0.02;0.02;-0.27;0.46;-0.05;0.25;-0.16
953;1;-0.050;-0.250;-3.224;-0.05;0.03;0.02;-0.28;0.37;-0.04;0.08;-0.10
954;1;-0.050;-0.350;-3.249;-0.04;0.03;0.01;-0.28;0.32;-0.03;0.03;-0.06
955;1;-0.050;-0.450;-3.274;-0.04;0.03;0.01;-0.27;0.29;-0.02;0.01;-0.04
956;1;-0.050;-0.550;-3.298;-0.03;0.02;0.00;-0.25;0.27;-0.01;0.01;-0.02
957;1;-0.050;-0.650;-3.323;-0.03;0.02;0.00;-0.23;0.24;-0.01;0.00;-0.01
958;1;-0.050;-0.750;-3.348;-0.02;0.02;0.00;-0.21;0.22;0.00;0.00;-0.01
959;1;-0.050;-0.850;-3.372;-0.02;0.01;0.00;-0.18;0.19;0.00;0.00;0.00
960;1;-0.050;-0.950;-3.397;-0.01;0.01;0.00;-0.14;0.16;0.00;0.00;0.00
961;1;-0.050;-1.050;-3.422;-0.01;0.01;0.00;-0.11;0.12;0.00;0.00;0.00
962;1;-0.050;-1.150;-3.446;-0.01;0.01;0.00;-0.08;0.10;0.00;0.00;0.00
963;1;-0.050;-1.250;-3.471;-0.01;0.00;0.00;-0.05;0.08;0.01;0.00;0.00
964;1;-0.050;-1.350;-3.496;0.00;0.00;0.00;-0.03;0.06;0.00;0.00;0.00
965;1;-0.050;-1.450;-3.520;0.00;0.00;0.00;-0.02;0.04;0.00;0.01;0.00
966;1;-0.050;-1.550;-3.545;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00
967;1;-0.050;-1.650;-3.570;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00
968;1;-0.050;-1.750;-3.595;0.00;0.00;0.00;0.02;-0.01;0.00;0.00;0.00
969;1;-0.050;-1.850;-3.619;0.00;0.00;0.00;0.02;-0.01;0.00;0.01;0.00
970;1;-0.050;-1.950;-3.644;0.00;0.00;0.00;0.01;-0.01;0.00;0.01;0.00
971;1;-0.150;-0.050;-3.200;-0.04;0.03;-0.02;0.28;0.48;-0.03;0.23;0.16
972;1;-0.150;-0.150;-3.224;-0.02;0.00;0.00;0.00;0.21;-0.10;0.19;0.00
973;1;-0.150;-0.250;-3.248;-0.01;0.00;0.00;-0.07;0.10;-0.08;0.11;-0.05
974;1;-0.150;-0.350;-3.272;-0.01;0.01;0.00;-0.08;0.06;-0.06;0.05;-0.05
975;1;-0.150;-0.450;-3.296;-0.01;0.01;0.00;-0.08;0.04;-0.04;0.02;-0.04
976;1;-0.150;-0.550;-3.320;-0.01;0.00;0.00;-0.07;0.03;-0.03;0.01;-0.03
977;1;-0.150;-0.650;-3.344;0.00;0.00;0.00;-0.06;0.02;-0.02;0.00;-0.02
978;1;-0.150;-0.750;-3.368;0.00;0.00;0.00;-0.04;0.01;-0.01;0.00;-0.01
979;1;-0.150;-0.850;-3.392;0.00;0.00;0.00;-0.03;0.01;-0.01;0.00;-0.01
980;1;-0.150;-0.950;-3.416;0.00;0.00;0.00;-0.02;0.01;-0.01;0.00;-0.01
981;1;-0.150;-1.050;-3.440;0.00;0.00;0.00;-0.01;0.01;0.00;0.00;-0.01
982;1;-0.150;-1.150;-3.464;0.00;0.00;0.00;-0.01;0.01;0.00;0.00;0.00
983;1;-0.150;-1.250;-3.488;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
984;1;-0.150;-1.350;-3.512;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
985;1;-0.150;-1.450;-3.536;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
986;1;-0.150;-1.550;-3.560;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
987;1;-0.150;-1.650;-3.585;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
988;1;-0.150;-1.750;-3.609;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
989;1;-0.150;-1.850;-3.633;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
990;1;-0.150;-1.950;-3.657;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
991;1;-0.250;-0.050;-3.224;-0.05;0.03;-0.02;0.28;0.38;-0.04;0.08;0.10
992;1;-0.250;-0.150;-3.248;-0.01;0.00;0.00;0.07;0.10;-0.08;0.11;0.05
993;1;-0.250;-0.250;-3.271;0.00;0.00;0.00;0.00;0.01;-0.08;0.08;0.00
994;1;-0.250;-0.350;-3.295;0.00;0.00;0.00;-0.01;-0.01;-0.06;0.05;-0.02
995;1;-0.250;-0.450;-3.318;0.00;0.00;0.00;-0.01;-0.01;-0.04;0.03;-0.02
996;1;-0.250;-0.550;-3.341;0.00;0.00;0.00;-0.01;-0.01;-0.03;0.01;-0.02
997;1;-0.250;-0.650;-3.365;0.00;0.00;0.00;-0.01;-0.01;-0.02;0.01;-0.01
998;1;-0.250;-0.750;-3.388;0.00;0.00;0.00;-0.01;-0.01;-0.01;0.00;-0.01
999;1;-0.250;-0.850;-3.412;0.00;0.00;0.00;0.00;0.00;-0.01;0.00;-0.01
1000;1;-0.250;-0.950;-3.435;0.00;0.00;0.00;0.00;0.01;0.00;0.00;-0.01
1001;1;-0.250;-1.050;-3.459;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00
1002;1;-0.250;-1.150;-3.482;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1003;1;-0.250;-1.250;-3.505;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1004;1;-0.250;-1.350;-3.529;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1005;1;-0.250;-1.450;-3.552;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1006;1;-0.250;-1.550;-3.576;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1007;1;-0.250;-1.650;-3.599;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1008;1;-0.250;-1.750;-3.623;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1009;1;-0.250;-1.850;-3.646;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1010;1;-0.250;-1.950;-3.670;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1011;1;-0.350;-0.050;-3.249;-0.04;0.03;-0.01;0.29;0.32;-0.03;0.03;0.06
1012;1;-0.350;-0.150;-3.272;-0.01;0.01;0.00;0.08;0.06;-0.06;0.05;0.05
1013;1;-0.350;-0.250;-3.295;0.00;0.00;0.00;0.01;-0.01;-0.06;0.05;0.02
1014;1;-0.350;-0.350;-3.317;0.00;0.00;0.00;0.00;-0.02;-0.05;0.04;0.00
1015;1;-0.350;-0.450;-3.340;0.00;0.00;0.00;0.00;-0.01;-0.04;0.02;-0.01
1016;1;-0.350;-0.550;-3.363;0.00;0.00;0.00;0.00;-0.01;-0.03;0.01;-0.01
1017;1;-0.350;-0.650;-3.386;0.00;0.00;0.00;0.00;-0.01;-0.02;0.01;-0.01
1018;1;-0.350;-0.750;-3.409;0.00;0.00;0.00;0.00;0.00;-0.01;0.00;-0.01
1019;1;-0.350;-0.850;-3.431;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;-0.01
1020;1;-0.350;-0.950;-3.454;0.00;0.00;0.00;0.00;0.01;0.00;0.00;-0.01
1021;1;-0.350;-1.050;-3.477;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1022;1;-0.350;-1.150;-3.500;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1023;1;-0.350;-1.250;-3.523;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1024;1;-0.350;-1.350;-3.545;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1025;1;-0.350;-1.450;-3.568;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1026;1;-0.350;-1.550;-3.591;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1027;1;-0.350;-1.650;-3.614;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1028;1;-0.350;-1.750;-3.637;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1029;1;-0.350;-1.850;-3.660;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1030;1;-0.350;-1.950;-3.682;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1031;1;-0.450;-0.050;-3.274;-0.04;0.03;-0.01;0.27;0.29;-0.02;0.01;0.04
1032;1;-0.450;-0.150;-3.296;-0.01;0.01;0.00;0.08;0.04;-0.04;0.02;0.04
1033;1;-0.450;-0.250;-3.318;0.00;0.00;0.00;0.01;-0.01;-0.04;0.03;0.02
1034;1;-0.450;-0.350;-3.340;0.00;0.00;0.00;0.00;-0.01;-0.04;0.02;0.01
1035;1;-0.450;-0.450;-3.362;0.00;0.00;0.00;0.00;-0.01;-0.03;0.02;0.00
1036;1;-0.450;-0.550;-3.385;0.00;0.00;0.00;0.00;-0.01;-0.02;0.01;0.00
1037;1;-0.450;-0.650;-3.407;0.00;0.00;0.00;0.00;0.00;-0.02;0.01;0.00
1038;1;-0.450;-0.750;-3.429;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.00
1039;1;-0.450;-0.850;-3.451;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.00
1040;1;-0.450;-0.950;-3.473;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1041;1;-0.450;-1.050;-3.495;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1042;1;-0.450;-1.150;-3.518;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1043;1;-0.450;-1.250;-3.540;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1044;1;-0.450;-1.350;-3.562;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1045;1;-0.450;-1.450;-3.584;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1046;1;-0.450;-1.550;-3.606;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1047;1;-0.450;-1.650;-3.629;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1048;1;-0.450;-1.750;-3.651;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1049;1;-0.450;-1.850;-3.673;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1050;1;-0.450;-1.950;-3.695;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1051;1;-0.550;-0.050;-3.298;-0.03;0.02;0.00;0.25;0.27;-0.01;0.00;0.02
1052;1;-0.550;-0.150;-3.320;-0.01;0.00;0.00;0.07;0.03;-0.03;0.01;0.03
1053;1;-0.550;-0.250;-3.341;0.00;0.00;0.00;0.01;-0.01;-0.03;0.01;0.02
1054;1;-0.550;-0.350;-3.363;0.00;0.00;0.00;0.00;-0.01;-0.03;0.01;0.01
1055;1;-0.550;-0.450;-3.385;0.00;0.00;0.00;0.00;-0.01;-0.02;0.01;0.00
1056;1;-0.550;-0.550;-3.406;0.00;0.00;0.00;0.00;0.00;-0.02;0.01;0.00
1057;1;-0.550;-0.650;-3.428;0.00;0.00;0.00;0.00;0.01;-0.01;0.01;0.00
1058;1;-0.550;-0.750;-3.449;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.00
1059;1;-0.550;-0.850;-3.471;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1060;1;-0.550;-0.950;-3.492;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1061;1;-0.550;-1.050;-3.514;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1062;1;-0.550;-1.150;-3.535;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1063;1;-0.550;-1.250;-3.557;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1064;1;-0.550;-1.350;-3.579;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1065;1;-0.550;-1.450;-3.600;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1066;1;-0.550;-1.550;-3.622;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1067;1;-0.550;-1.650;-3.643;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1068;1;-0.550;-1.750;-3.665;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1069;1;-0.550;-1.850;-3.686;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1070;1;-0.550;-1.950;-3.708;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1071;1;-0.650;-0.050;-3.323;-0.03;0.02;0.00;0.23;0.24;-0.01;0.00;0.01
1072;1;-0.650;-0.150;-3.344;0.00;0.00;0.00;0.06;0.02;-0.02;0.00;0.02
1073;1;-0.650;-0.250;-3.365;0.00;0.00;0.00;0.01;-0.01;-0.02;0.01;0.01
1074;1;-0.650;-0.350;-3.386;0.00;0.00;0.00;0.00;-0.01;-0.02;0.01;0.01
1075;1;-0.650;-0.450;-3.407;0.00;0.00;0.00;0.00;0.00;-0.02;0.01;0.00
1076;1;-0.650;-0.550;-3.428;0.00;0.00;0.00;0.00;0.01;-0.01;0.01;0.00
1077;1;-0.650;-0.650;-3.449;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.00
1078;1;-0.650;-0.750;-3.470;0.00;0.00;0.00;0.00;0.02;-0.01;0.00;0.00
1079;1;-0.650;-0.850;-3.490;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1080;1;-0.650;-0.950;-3.511;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
