Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
771;1;1.450;1.550;-3.760;0.03;0.05;0.03;-0.06;0.11;-3.87;6.28;0.50
772;1;1.450;1.650;-3.775;0.04;0.06;0.03;-0.05;0.09;-3.89;6.06;0.49
773;1;1.450;1.750;-3.791;0.04;0.06;0.03;-0.04;0.08;-3.89;5.84;0.50
774;1;1.450;1.850;-3.807;0.05;0.06;0.03;-0.04;0.06;-3.88;5.62;0.51
775;1;1.450;1.950;-3.823;0.05;0.07;0.03;-0.03;0.04;-3.86;5.39;0.54
776;1;1.550;0.050;-3.545;-0.05;-0.01;0.06;-0.17;-0.24;4.36;10.33;5.61
777;1;1.550;0.150;-3.560;-0.05;-0.04;0.07;-0.02;-0.30;2.04;9.68;4.75
778;1;1.550;0.250;-3.576;-0.05;-0.05;0.07;0.07;0.10;0.88;9.79;3.94
779;1;1.550;0.350;-3.591;-0.05;-0.04;0.07;0.07;0.22;0.18;9.15;3.26
780;1;1.550;0.450;-3.606;-0.05;-0.03;0.07;0.00;0.10;-0.43;8.45;2.63
781;1;1.550;0.550;-3.622;-0.05;-0.03;0.07;-0.06;0.06;-1.07;8.10;2.08
782;1;1.550;0.650;-3.637;-0.04;-0.02;0.07;-0.07;0.12;-1.63;7.99;1.64
783;1;1.550;0.750;-3.652;-0.03;-0.01;0.06;-0.06;0.17;-2.09;7.83;1.29
784;1;1.550;0.850;-3.668;-0.02;0.00;0.06;-0.07;0.17;-2.45;7.61;0.97
785;1;1.550;0.950;-3.683;-0.02;0.01;0.05;-0.08;0.15;-2.75;7.40;0.71
786;1;1.550;1.050;-3.698;-0.01;0.02;0.05;-0.09;0.14;-2.98;7.25;0.52
787;1;1.550;1.150;-3.714;0.00;0.03;0.04;-0.08;0.14;-3.17;7.11;0.37
788;1;1.550;1.250;-3.729;0.01;0.03;0.04;-0.08;0.13;-3.31;6.95;0.26
789;1;1.550;1.350;-3.744;0.02;0.04;0.04;-0.07;0.12;-3.42;6.79;0.18
790;1;1.550;1.450;-3.760;0.02;0.05;0.03;-0.07;0.11;-3.49;6.62;0.13
791;1;1.550;1.550;-3.775;0.03;0.06;0.03;-0.06;0.10;-3.54;6.45;0.12
792;1;1.550;1.650;-3.790;0.04;0.06;0.03;-0.05;0.08;-3.57;6.26;0.12
793;1;1.550;1.750;-3.805;0.04;0.07;0.03;-0.04;0.07;-3.59;6.06;0.15
794;1;1.550;1.850;-3.821;0.05;0.07;0.03;-0.04;0.05;-3.60;5.85;0.18
795;1;1.550;1.950;-3.836;0.05;0.07;0.03;-0.02;0.04;-3.60;5.63;0.22
796;1;1.650;0.050;-3.570;-0.05;-0.02;0.04;-0.15;-0.16;3.76;9.78;4.80
797;1;1.650;0.150;-3.585;-0.05;-0.03;0.05;0.04;-0.21;1.72;9.13;3.95
798;1;1.650;0.250;-3.599;-0.05;-0.03;0.07;0.13;0.03;0.97;9.72;3.38
799;1;1.650;0.350;-3.614;-0.05;-0.03;0.08;0.02;0.16;0.35;9.21;2.69
800;1;1.650;0.450;-3.629;-0.05;-0.02;0.07;-0.08;0.10;-0.29;8.36;2.01
801;1;1.650;0.550;-3.643;-0.05;-0.02;0.06;-0.10;0.06;-0.90;7.93;1.48
802;1;1.650;0.650;-3.658;-0.04;-0.01;0.06;-0.07;0.09;-1.40;7.86;1.10
803;1;1.650;0.750;-3.673;-0.03;0.00;0.06;-0.06;0.14;-1.81;7.78;0.78
804;1;1.650;0.850;-3.687;-0.02;0.01;0.06;-0.08;0.15;-2.15;7.58;0.49
805;1;1.650;0.950;-3.702;-0.02;0.02;0.05;-0.10;0.14;-2.42;7.37;0.25
806;1;1.650;1.050;-3.717;-0.01;0.02;0.05;-0.10;0.13;-2.64;7.23;0.07
807;1;1.650;1.150;-3.731;0.00;0.03;0.04;-0.09;0.12;-2.82;7.12;-0.06
808;1;1.650;1.250;-3.746;0.01;0.04;0.04;-0.08;0.12;-2.96;7.00;-0.15
809;1;1.650;1.350;-3.761;0.02;0.05;0.04;-0.08;0.11;-3.08;6.86;-0.22
810;1;1.650;1.450;-3.775;0.02;0.05;0.03;-0.07;0.10;-3.16;6.71;-0.25
811;1;1.650;1.550;-3.790;0.03;0.06;0.03;-0.06;0.08;-3.22;6.57;-0.25
812;1;1.650;1.650;-3.805;0.03;0.07;0.03;-0.05;0.07;-3.27;6.42;-0.23
813;1;1.650;1.750;-3.820;0.04;0.07;0.03;-0.04;0.06;-3.31;6.25;-0.19
814;1;1.650;1.850;-3.834;0.04;0.07;0.03;-0.04;0.05;-3.34;6.06;-0.14
815;1;1.650;1.950;-3.849;0.05;0.07;0.02;-0.03;0.04;-3.36;5.86;-0.08
816;1;1.750;0.050;-3.595;-0.06;-0.02;0.04;-0.14;-0.07;3.29;9.23;4.08
817;1;1.750;0.150;-3.609;-0.06;-0.03;0.04;0.01;-0.06;1.49;8.56;3.31
818;1;1.750;0.250;-3.623;-0.05;-0.02;0.06;0.05;-0.03;1.05;9.27;2.92
819;1;1.750;0.350;-3.637;-0.05;-0.02;0.08;-0.02;0.05;0.47;9.02;2.24
820;1;1.750;0.450;-3.651;-0.05;-0.02;0.07;-0.10;0.08;-0.21;8.26;1.48
821;1;1.750;0.550;-3.665;-0.05;-0.01;0.06;-0.11;0.08;-0.78;7.79;0.95
822;1;1.750;0.650;-3.679;-0.04;-0.01;0.06;-0.09;0.09;-1.20;7.70;0.62
823;1;1.750;0.750;-3.693;-0.03;0.01;0.06;-0.08;0.11;-1.54;7.65;0.33
824;1;1.750;0.850;-3.707;-0.02;0.02;0.05;-0.09;0.12;-1.85;7.49;0.05
825;1;1.750;0.950;-3.721;-0.02;0.02;0.05;-0.10;0.12;-2.11;7.31;-0.18
826;1;1.750;1.050;-3.735;-0.01;0.03;0.04;-0.10;0.11;-2.32;7.18;-0.34
827;1;1.750;1.150;-3.749;0.00;0.04;0.04;-0.09;0.11;-2.49;7.09;-0.45
828;1;1.750;1.250;-3.763;0.01;0.05;0.04;-0.09;0.10;-2.64;7.00;-0.54
829;1;1.750;1.350;-3.777;0.01;0.05;0.03;-0.08;0.09;-2.76;6.88;-0.59
830;1;1.750;1.450;-3.791;0.02;0.06;0.03;-0.07;0.08;-2.85;6.76;-0.61
831;1;1.750;1.550;-3.805;0.03;0.06;0.03;-0.07;0.07;-2.92;6.64;-0.60
832;1;1.750;1.650;-3.820;0.03;0.07;0.03;-0.06;0.06;-2.99;6.52;-0.57
833;1;1.750;1.750;-3.834;0.04;0.07;0.02;-0.05;0.05;-3.04;6.38;-0.52
834;1;1.750;1.850;-3.848;0.04;0.07;0.02;-0.04;0.04;-3.08;6.23;-0.46
835;1;1.750;1.950;-3.862;0.04;0.08;0.02;-0.03;0.03;-3.11;6.05;-0.39
836;1;1.850;0.050;-3.619;-0.07;-0.03;0.04;-0.14;0.00;3.05;8.66;3.46
837;1;1.850;0.150;-3.633;-0.07;-0.03;0.04;-0.03;0.01;1.44;8.03;2.82
838;1;1.850;0.250;-3.646;-0.06;-0.02;0.06;-0.05;-0.04;1.10;8.63;2.47
839;1;1.850;0.350;-3.660;-0.06;-0.01;0.07;-0.09;-0.02;0.53;8.61;1.81
840;1;1.850;0.450;-3.673;-0.05;-0.01;0.06;-0.12;0.05;-0.14;8.06;1.06
841;1;1.850;0.550;-3.686;-0.05;-0.01;0.05;-0.11;0.09;-0.65;7.62;0.51
842;1;1.850;0.650;-3.700;-0.04;0.00;0.05;-0.10;0.09;-1.00;7.49;0.18
843;1;1.850;0.750;-3.713;-0.03;0.01;0.05;-0.10;0.09;-1.30;7.45;-0.08
844;1;1.850;0.850;-3.727;-0.03;0.02;0.05;-0.11;0.10;-1.58;7.35;-0.34
845;1;1.850;0.950;-3.740;-0.02;0.03;0.04;-0.11;0.11;-1.83;7.20;-0.55
846;1;1.850;1.050;-3.754;-0.01;0.04;0.04;-0.10;0.10;-2.02;7.09;-0.71
847;1;1.850;1.150;-3.767;0.00;0.04;0.04;-0.09;0.10;-2.19;7.01;-0.82
848;1;1.850;1.250;-3.780;0.01;0.05;0.03;-0.09;0.09;-2.34;6.95;-0.89
849;1;1.850;1.350;-3.794;0.01;0.06;0.03;-0.08;0.08;-2.46;6.87;-0.93
850;1;1.850;1.450;-3.807;0.02;0.06;0.03;-0.08;0.08;-2.56;6.77;-0.94
851;1;1.850;1.550;-3.821;0.03;0.07;0.03;-0.07;0.06;-2.65;6.67;-0.93
852;1;1.850;1.650;-3.834;0.03;0.07;0.02;-0.06;0.05;-2.73;6.58;-0.90
853;1;1.850;1.750;-3.848;0.03;0.07;0.02;-0.05;0.05;-2.79;6.46;-0.83
854;1;1.850;1.850;-3.861;0.04;0.08;0.02;-0.04;0.04;-2.84;6.33;-0.76
855;1;1.850;1.950;-3.875;0.04;0.08;0.02;-0.03;0.02;-2.89;6.18;-0.68
856;1;1.950;0.050;-3.644;-0.08;-0.03;0.04;-0.15;0.05;2.96;8.15;2.88
857;1;1.950;0.150;-3.657;-0.08;-0.02;0.04;-0.02;0.06;1.42;7.61;2.40
858;1;1.950;0.250;-3.670;-0.07;-0.01;0.05;-0.08;-0.08;1.13;7.91;2.04
859;1;1.950;0.350;-3.682;-0.07;-0.01;0.06;-0.15;-0.07;0.60;7.99;1.43
860;1;1.950;0.450;-3.695;-0.06;-0.01;0.05;-0.15;0.05;-0.02;7.72;0.70
861;1;1.950;0.550;-3.708;-0.05;0.00;0.05;-0.11;0.12;-0.49;7.41;0.16
862;1;1.950;0.650;-3.721;-0.04;0.01;0.05;-0.10;0.09;-0.80;7.24;-0.18
863;1;1.950;0.750;-3.734;-0.04;0.02;0.05;-0.11;0.07;-1.05;7.18;-0.44
864;1;1.950;0.850;-3.746;-0.03;0.03;0.04;-0.13;0.08;-1.30;7.12;-0.68
865;1;1.950;0.950;-3.759;-0.02;0.03;0.04;-0.12;0.10;-1.54;7.04;-0.89
866;1;1.950;1.050;-3.772;-0.01;0.04;0.03;-0.10;0.10;-1.75;6.95;-1.04
867;1;1.950;1.150;-3.785;0.00;0.05;0.03;-0.09;0.08;-1.92;6.89;-1.15
868;1;1.950;1.250;-3.798;0.00;0.05;0.03;-0.10;0.07;-2.05;6.83;-1.21
869;1;1.950;1.350;-3.810;0.01;0.06;0.03;-0.09;0.07;-2.17;6.80;-1.24
870;1;1.950;1.450;-3.823;0.02;0.07;0.02;-0.08;0.07;-2.29;6.73;-1.25
871;1;1.950;1.550;-3.836;0.02;0.07;0.02;-0.06;0.06;-2.40;6.65;-1.24
872;1;1.950;1.650;-3.849;0.03;0.07;0.02;-0.07;0.04;-2.48;6.56;-1.19
873;1;1.950;1.750;-3.862;0.03;0.08;0.02;-0.05;0.04;-2.55;6.49;-1.12
874;1;1.950;1.850;-3.875;0.04;0.08;0.02;-0.04;0.03;-2.63;6.39;-1.04
875;1;1.950;1.950;-3.887;0.04;0.08;0.02;-0.03;0.02;-2.71;6.27;-0.95
876;1;0.200;2.200;-3.723;0.15;-0.01;0.00;-0.03;0.06;-6.21;1.71;3.14
877;1;0.200;2.600;-3.818;0.16;0.00;0.01;-0.04;0.06;-6.75;0.85;2.99
878;1;0.200;3.000;-3.912;0.17;0.00;0.01;-0.08;0.01;-8.51;0.23;2.57
879;1;0.200;3.400;-4.008;0.18;-0.01;0.00;-0.08;-0.02;-11.37;0.17;1.90
880;1;0.200;3.800;-4.102;0.18;-0.02;-0.02;-0.01;0.07;-14.38;0.73;0.95
881;1;0.600;2.200;-3.767;0.11;0.02;0.02;-0.05;0.08;-6.02;1.87;2.92
882;1;0.600;2.600;-3.852;0.12;0.02;0.02;-0.05;0.01;-6.31;0.92;2.50
883;1;0.600;3.000;-3.938;0.13;0.01;0.02;-0.07;-0.02;-7.54;0.38;1.71
884;1;0.600;3.400;-4.023;0.14;-0.01;0.02;-0.08;-0.01;-9.76;0.38;0.71
885;1;0.600;3.800;-4.108;0.16;-0.02;0.00;-0.07;0.09;-12.19;0.86;-0.01
886;1;1.000;2.200;-3.813;0.08;0.05;0.03;-0.03;0.04;-5.17;3.24;1.95
887;1;1.000;2.600;-3.888;0.09;0.04;0.03;-0.04;-0.02;-5.32;2.14;1.56
888;1;1.000;3.000;-3.963;0.10;0.02;0.03;-0.05;-0.04;-6.21;1.28;0.79
889;1;1.000;3.400;-4.037;0.11;-0.01;0.03;-0.06;-0.02;-8.12;0.86;-0.14
890;1;1.000;3.800;-4.113;0.13;-0.02;0.02;-0.08;0.08;-10.89;0.95;-0.51
891;1;1.400;2.200;-3.858;0.06;0.06;0.03;-0.02;0.02;-4.13;4.72;0.79
892;1;1.400;2.600;-3.922;0.07;0.05;0.03;-0.01;-0.03;-4.28;3.55;0.69
893;1;1.400;3.000;-3.987;0.07;0.02;0.04;-0.01;-0.05;-5.01;2.36;0.27
894;1;1.400;3.400;-4.052;0.08;-0.01;0.04;-0.04;-0.02;-6.73;1.41;-0.42
895;1;1.400;3.800;-4.117;0.10;-0.02;0.03;-0.06;0.08;-10.05;1.04;-0.63
896;1;1.800;2.200;-3.902;0.05;0.07;0.02;-0.01;0.00;-3.27;5.75;-0.29
897;1;1.800;2.600;-3.957;0.05;0.06;0.03;0.01;-0.04;-3.57;4.71;0.04
898;1;1.800;3.000;-4.012;0.05;0.03;0.04;0.01;-0.05;-4.16;3.34;0.09
899;1;1.800;3.400;-4.068;0.06;0.00;0.04;-0.01;-0.03;-5.63;1.95;-0.26
900;1;1.800;3.800;-4.122;0.08;-0.01;0.03;-0.04;0.06;-9.17;1.12;-0.48
901;1;2.200;0.200;-3.723;-0.08;-0.02;0.04;-0.14;0.06;1.14;6.64;1.21
902;1;2.200;0.600;-3.767;-0.05;0.01;0.03;-0.12;0.06;-0.41;6.59;-0.70
903;1;2.200;1.000;-3.813;-0.02;0.04;0.03;-0.11;0.06;-1.26;6.51;-1.62
904;1;2.200;1.400;-3.858;0.01;0.07;0.02;-0.09;0.04;-1.84;6.51;-1.89
905;1;2.200;1.800;-3.902;0.03;0.08;0.02;-0.06;0.02;-2.31;6.43;-1.70
906;1;2.200;2.200;-3.948;0.04;0.08;0.02;-0.02;-0.01;-2.80;6.12;-1.20
907;1;2.200;2.600;-3.993;0.04;0.07;0.03;0.01;-0.04;-3.25;5.40;-0.53
908;1;2.200;3.000;-4.037;0.04;0.04;0.04;0.01;-0.05;-3.71;4.11;0.02
909;1;2.200;3.400;-4.082;0.04;0.01;0.04;0.00;-0.04;-4.77;2.47;0.10
910;1;2.200;3.800;-4.128;0.06;-0.01;0.04;-0.03;0.04;-7.93;1.22;-0.19
911;1;2.600;0.200;-3.818;-0.07;0.00;0.02;-0.04;0.10;0.31;4.68;0.38
912;1;2.600;0.600;-3.852;-0.06;0.03;0.01;-0.10;0.05;-0.64;4.78;-1.16
913;1;2.600;1.000;-3.888;-0.03;0.05;0.00;-0.11;0.02;-1.22;5.02;-2.03
914;1;2.600;1.400;-3.922;0.00;0.06;0.00;-0.09;0.00;-1.68;5.31;-2.37
915;1;2.600;1.800;-3.957;0.02;0.07;0.00;-0.06;-0.01;-2.18;5.56;-2.33
916;1;2.600;2.200;-3.993;0.03;0.08;0.01;-0.03;-0.03;-2.74;5.66;-1.90
917;1;2.600;2.600;-4.028;0.03;0.07;0.02;-0.01;-0.05;-3.24;5.40;-1.12
918;1;2.600;3.000;-4.063;0.02;0.05;0.03;0.01;-0.06;-3.59;4.52;-0.19
919;1;2.600;3.400;-4.097;0.03;0.02;0.04;-0.01;-0.05;-4.11;2.92;0.37
920;1;2.600;3.800;-4.133;0.04;0.00;0.04;-0.04;0.02;-6.22;1.32;0.13
921;1;3.000;0.200;-3.912;-0.04;0.03;0.00;0.08;0.09;-2.35;2.78;0.39
922;1;3.000;0.600;-3.938;-0.05;0.03;-0.01;-0.04;0.02;-2.80;2.86;-0.83
923;1;3.000;1.000;-3.963;-0.03;0.04;-0.01;-0.08;-0.01;-2.91;3.20;-1.61
924;1;3.000;1.400;-3.987;-0.01;0.05;-0.01;-0.08;-0.03;-2.94;3.57;-2.09
925;1;3.000;1.800;-4.012;0.01;0.06;-0.01;-0.07;-0.04;-3.04;3.93;-2.30
926;1;3.000;2.200;-4.037;0.01;0.06;-0.01;-0.05;-0.05;-3.21;4.27;-2.17
927;1;3.000;2.600;-4.063;0.01;0.06;0.00;-0.02;-0.06;-3.43;4.46;-1.64
928;1;3.000;3.000;-4.088;0.01;0.05;0.02;-0.01;-0.07;-3.57;4.21;-0.71
929;1;3.000;3.400;-4.113;0.00;0.03;0.03;-0.02;-0.06;-3.54;3.10;0.26
930;1;3.000;3.800;-4.137;0.02;0.00;0.03;-0.05;0.01;-4.15;1.42;0.35
931;1;3.400;0.200;-4.008;0.00;0.03;-0.01;0.16;0.02;-8.17;1.27;0.80
932;1;3.400;0.600;-4.023;-0.03;0.02;-0.02;0.02;-0.01;-7.94;1.28;0.02
933;1;3.400;1.000;-4.037;-0.03;0.02;-0.03;-0.04;-0.03;-7.33;1.51;-0.60
934;1;3.400;1.400;-4.052;-0.01;0.02;-0.03;-0.06;-0.05;-6.53;1.75;-1.11
935;1;3.400;1.800;-4.068;0.00;0.03;-0.03;-0.06;-0.06;-5.66;1.98;-1.48
936;1;3.400;2.200;-4.082;0.01;0.04;-0.02;-0.04;-0.07;-4.80;2.27;-1.68
937;1;3.400;2.600;-4.097;0.00;0.04;-0.02;-0.02;-0.08;-4.03;2.59;-1.63
938;1;3.400;3.000;-4.113;-0.01;0.03;-0.01;-0.01;-0.08;-3.39;2.82;-1.22
939;1;3.400;3.400;-4.128;-0.02;0.02;0.01;-0.02;-0.06;-2.77;2.56;-0.38
940;1;3.400;3.800;-4.142;-0.01;0.00;0.02;-0.05;0.00;-2.07;1.42;0.24
941;1;3.800;0.200;-4.102;0.02;0.01;-0.01;0.13;-0.02;-17.36;0.47;0.88
942;1;3.800;0.600;-4.108;-0.02;0.00;-0.02;0.04;0.01;-16.60;0.46;0.52
943;1;3.800;1.000;-4.113;-0.02;0.00;-0.03;-0.02;0.01;-15.27;0.51;0.22
944;1;3.800;1.400;-4.117;-0.01;0.00;-0.03;-0.04;0.00;-13.48;0.55;-0.06
945;1;3.800;1.800;-4.122;0.00;0.00;-0.03;-0.03;-0.02;-11.29;0.59;-0.30
946;1;3.800;2.200;-4.128;0.01;0.01;-0.03;-0.01;-0.03;-8.83;0.64;-0.49
947;1;3.800;2.600;-4.133;0.00;0.01;-0.03;0.01;-0.03;-6.23;0.72;-0.64
948;1;3.800;3.000;-4.137;-0.01;0.01;-0.02;0.02;-0.04;-3.69;0.82;-0.74
949;1;3.800;3.400;-4.142;-0.02;0.01;-0.01;0.01;-0.03;-1.52;0.92;-0.69
950;1;3.800;3.800;-4.148;-0.02;0.00;0.00;-0.02;0.01;-0.11;0.85;-0.32
951;1;-0.050;-0.050;-3.175;4.06;52.48;6.64;16.46;126.17;119.14;10.41;4.09
952;1;-0.050;-0.150;-3.200;2.81;6.33;2.66;-30.61;15.53;50.26;19.00;-0.29
953;1;-0.050;-0.250;-3.224;2.34;1.53;2.50;-17.93;-8.93;35.79;1.72;-2.73
954;1;-0.050;-0.350;-3.249;1.19;0.56;1.94;-7.99;-10.38;29.77;-8.41;-5.04
955;1;-0.050;-0.450;-3.274;0.43;0.13;1.46;-1.49;-8.47;24.64;-13.74;-6.55
956;1;-0.050;-0.550;-3.298;0.04;-0.07;1.12;2.03;-6.68;20.11;-16.31;-7.39
957;1;-0.050;-0.650;-3.323;-0.14;-0.14;0.86;3.68;-5.33;16.33;-17.39;-7.79
958;1;-0.050;-0.750;-3.348;-0.21;-0.14;0.66;4.16;-4.29;13.33;-17.60;-7.91
959;1;-0.050;-0.850;-3.372;-0.22;-0.10;0.50;3.93;-3.42;10.98;-17.17;-7.86
960;1;-0.050;-0.950;-3.397;-0.20;-0.06;0.37;3.35;-2.62;9.13;-16.22;-7.68
961;1;-0.050;-1.050;-3.422;-0.17;-0.02;0.27;2.66;-1.94;7.70;-14.88;-7.38
962;1;-0.050;-1.150;-3.446;-0.12;0.01;0.20;2.00;-1.41;6.62;-13.35;-7.00
963;1;-0.050;-1.250;-3.471;-0.08;0.05;0.15;1.50;-1.00;5.77;-11.86;-6.65
964;1;-0.050;-1.350;-3.496;-0.05;0.08;0.13;1.14;-0.62;5.04;-10.46;-6.38
965;1;-0.050;-1.450;-3.520;-0.03;0.08;0.10;0.83;-0.26;4.36;-8.99;-6.11
966;1;-0.050;-1.550;-3.545;-0.02;0.07;0.07;0.55;0.05;3.74;-7.42;-5.68
967;1;-0.050;-1.650;-3.570;0.00;0.06;0.05;0.39;0.29;3.20;-6.06;-5.24
968;1;-0.050;-1.750;-3.595;0.01;0.06;0.05;0.37;0.46;2.70;-5.16;-4.99
969;1;-0.050;-1.850;-3.619;0.02;0.06;0.05;0.41;0.54;2.24;-4.62;-4.89
970;1;-0.050;-1.950;-3.644;0.03;0.05;0.05;0.48;0.53;1.84;-4.27;-4.82
971;1;-0.150;-0.050;-3.200;10.18;19.12;11.21;49.69;90.60;60.23;69.14;23.98
972;1;-0.150;-0.150;-3.224;5.26;10.70;3.23;-16.51;42.72;50.54;42.30;2.22
973;1;-0.150;-0.250;-3.248;3.57;4.12;2.28;-20.14;13.22;40.22;22.94;-6.84
974;1;-0.150;-0.350;-3.272;1.86;1.91;1.83;-12.28;2.76;32.74;10.00;-10.05
975;1;-0.150;-0.450;-3.296;0.76;1.02;1.37;-6.33;-0.28;26.85;2.13;-11.43
976;1;-0.150;-0.550;-3.320;0.18;0.58;0.99;-2.90;-0.82;22.00;-2.39;-11.89
977;1;-0.150;-0.650;-3.344;-0.10;0.36;0.71;-1.04;-0.73;18.03;-4.94;-11.85
978;1;-0.150;-0.750;-3.368;-0.22;0.25;0.51;-0.16;-0.62;14.85;-6.44;-11.52
979;1;-0.150;-0.850;-3.392;-0.24;0.19;0.36;0.15;-0.58;12.31;-7.30;-11.03
980;1;-0.150;-0.950;-3.416;-0.22;0.15;0.26;0.21;-0.55;10.26;-7.62;-10.43
981;1;-0.150;-1.050;-3.440;-0.17;0.12;0.18;0.18;-0.48;8.60;-7.45;-9.74
982;1;-0.150;-1.150;-3.464;-0.13;0.10;0.14;0.15;-0.34;7.30;-6.89;-9.00
983;1;-0.150;-1.250;-3.488;-0.11;0.10;0.12;0.22;-0.18;6.25;-6.20;-8.26
984;1;-0.150;-1.350;-3.512;-0.09;0.11;0.11;0.30;-0.13;5.30;-5.58;-7.57
985;1;-0.150;-1.450;-3.536;-0.07;0.11;0.09;0.22;-0.19;4.43;-4.99;-6.93
986;1;-0.150;-1.550;-3.560;-0.04;0.09;0.07;0.03;-0.13;3.76;-4.29;-6.28
987;1;-0.150;-1.650;-3.585;-0.03;0.06;0.05;0.03;0.07;3.29;-3.48;-5.66
988;1;-0.150;-1.750;-3.609;-0.03;0.05;0.05;0.19;0.20;2.89;-2.73;-5.22
989;1;-0.150;-1.850;-3.633;-0.03;0.05;0.05;0.31;0.24;2.49;-2.15;-4.98
990;1;-0.150;-1.950;-3.657;-0.02;0.04;0.05;0.38;0.26;2.09;-1.67;-4.82
991;1;-0.250;-0.050;-3.224;8.06;10.37;6.58;33.96;45.99;58.96;69.18;22.99
992;1;-0.250;-0.150;-3.248;5.91;7.31;3.90;4.19;32.47;49.62;50.22;5.16
993;1;-0.250;-0.250;-3.271;3.91;3.82;2.34;-7.08;16.33;39.09;32.50;-6.28
994;1;-0.250;-0.350;-3.295;2.32;2.05;1.66;-7.07;7.37;31.65;19.82;-11.87
995;1;-0.250;-0.450;-3.318;1.25;1.20;1.20;-4.75;3.20;26.06;11.24;-14.22
996;1;-0.250;-0.550;-3.341;0.57;0.73;0.82;-2.70;1.32;21.48;5.66;-14.97
997;1;-0.250;-0.650;-3.365;0.20;0.46;0.54;-1.38;0.57;17.69;2.15;-14.86
998;1;-0.250;-0.750;-3.388;0.01;0.32;0.36;-0.68;0.24;14.65;-0.11;-14.33
999;1;-0.250;-0.850;-3.412;-0.07;0.24;0.25;-0.34;0.03;12.21;-1.62;-13.60
1000;1;-0.250;-0.950;-3.435;-0.09;0.19;0.18;-0.19;-0.11;10.25;-2.62;-12.79
1001;1;-0.250;-1.050;-3.459;-0.09;0.15;0.13;-0.16;-0.18;8.71;-3.15;-11.92
1002;1;-0.250;-1.150;-3.482;-0.09;0.12;0.10;-0.15;-0.18;7.45;-3.27;-10.99
1003;1;-0.250;-1.250;-3.505;-0.08;0.10;0.08;-0.04;-0.16;6.27;-3.03;-10.01
1004;1;-0.250;-1.350;-3.529;-0.07;0.09;0.07;0.15;-0.09;5.09;-2.63;-9.07
1005;1;-0.250;-1.450;-3.552;-0.06;0.09;0.07;0.24;0.07;4.18;-2.26;-8.27
1006;1;-0.250;-1.550;-3.576;-0.06;0.09;0.07;0.15;0.24;3.75;-1.93;-7.61
1007;1;-0.250;-1.650;-3.599;-0.07;0.07;0.07;0.05;0.28;3.61;-1.44;-7.03
1008;1;-0.250;-1.750;-3.623;-0.07;0.06;0.06;0.07;0.21;3.34;-0.81;-6.52
1009;1;-0.250;-1.850;-3.646;-0.07;0.05;0.06;0.14;0.15;2.88;-0.27;-6.13
1010;1;-0.250;-1.950;-3.670;-0.07;0.04;0.06;0.15;0.10;2.37;0.06;-5.79
1011;1;-0.350;-0.050;-3.249;6.04;6.81;4.72;25.99;25.89;58.76;70.47;22.11
1012;1;-0.350;-0.150;-3.272;5.05;4.90;3.26;11.14;20.77;48.77;53.06;5.69
1013;1;-0.350;-0.250;-3.295;3.56;2.93;2.08;1.53;12.72;37.72;37.42;-5.36
1014;1;-0.350;-0.350;-3.317;2.35;1.71;1.41;-1.65;7.08;29.91;25.75;-11.73
1015;1;-0.350;-0.450;-3.340;1.43;1.06;0.98;-1.84;3.88;24.15;17.48;-14.84
1016;1;-0.350;-0.550;-3.363;0.79;0.68;0.65;-1.33;2.02;19.74;11.62;-16.02
1017;1;-0.350;-0.650;-3.386;0.39;0.45;0.41;-0.85;1.00;16.27;7.55;-16.11
1018;1;-0.350;-0.750;-3.409;0.17;0.31;0.26;-0.53;0.49;13.53;4.77;-15.64
1019;1;-0.350;-0.850;-3.431;0.05;0.23;0.17;-0.34;0.23;11.32;2.84;-14.91
1020;1;-0.350;-0.950;-3.454;0.00;0.18;0.12;-0.24;0.09;9.54;1.45;-14.07
1021;1;-0.350;-1.050;-3.477;-0.03;0.15;0.10;-0.22;0.00;8.09;0.50;-13.14
1022;1;-0.350;-1.150;-3.500;-0.04;0.12;0.08;-0.20;-0.04;6.87;-0.05;-12.13
1023;1;-0.350;-1.250;-3.523;-0.05;0.10;0.07;-0.15;-0.03;5.79;-0.24;-11.11
1024;1;-0.350;-1.350;-3.545;-0.05;0.08;0.06;-0.06;0.08;4.89;-0.15;-10.20
1025;1;-0.350;-1.450;-3.568;-0.06;0.07;0.05;0.06;0.23;4.28;0.08;-9.46
1026;1;-0.350;-1.550;-3.591;-0.07;0.07;0.06;0.14;0.30;3.92;0.38;-8.81
1027;1;-0.350;-1.650;-3.614;-0.09;0.06;0.06;0.13;0.25;3.66;0.78;-8.14
1028;1;-0.350;-1.750;-3.637;-0.09;0.05;0.06;0.08;0.15;3.29;1.21;-7.48
1029;1;-0.350;-1.850;-3.660;-0.09;0.04;0.06;0.07;0.07;2.75;1.57;-6.86
1030;1;-0.350;-1.950;-3.682;-0.09;0.04;0.06;0.05;0.00;2.10;1.74;-6.33
1031;1;-0.450;-0.050;-3.274;4.32;4.87;3.78;21.24;16.56;57.61;70.96;21.65
1032;1;-0.450;-0.150;-3.296;3.80;3.41;2.61;12.09;13.58;46.82;54.38;5.70
1033;1;-0.450;-0.250;-3.318;2.94;2.18;1.74;4.99;9.22;35.73;40.42;-4.74
