Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
6678;1;7.850;7.250;-3.368;0.47;-0.13;-0.22;-0.91;0.62;4.62;6.73;-2.65
6679;1;7.850;7.150;-3.392;0.34;-0.13;-0.19;-0.64;0.48;2.87;7.82;-2.17
6680;1;7.850;7.050;-3.416;0.24;-0.12;-0.17;-0.46;0.39;1.28;8.73;-1.62
6681;1;7.850;6.950;-3.440;0.17;-0.10;-0.15;-0.35;0.33;-0.11;9.44;-1.01
6682;1;7.850;6.850;-3.464;0.12;-0.08;-0.13;-0.30;0.27;-1.32;9.93;-0.36
6683;1;7.850;6.750;-3.488;0.08;-0.07;-0.11;-0.31;0.22;-2.35;10.20;0.34
6684;1;7.850;6.650;-3.512;0.05;-0.05;-0.10;-0.22;0.17;-3.24;10.16;1.08
6685;1;7.850;6.550;-3.536;0.03;-0.04;-0.09;-0.21;0.14;-4.13;9.83;1.86
6686;1;7.850;6.450;-3.560;0.01;-0.03;-0.08;-0.31;0.13;-4.94;9.17;2.69
6687;1;7.850;6.350;-3.585;-0.01;-0.02;-0.07;-0.33;0.10;-5.63;8.26;3.60
6688;1;7.850;6.250;-3.609;-0.04;-0.02;-0.07;-0.38;0.10;-6.28;7.18;4.61
6689;1;7.850;6.150;-3.633;-0.07;-0.03;-0.07;-0.44;0.17;-6.79;5.83;5.70
6690;1;7.850;6.050;-3.657;-0.11;-0.05;-0.06;-0.49;0.26;-7.06;4.18;6.84
6691;1;7.750;7.950;-3.224;1.05;0.05;0.22;8.67;1.45;14.17;-6.04;-1.24
6692;1;7.750;7.850;-3.248;1.57;0.33;0.06;6.08;3.72;13.09;-3.83;-1.13
6693;1;7.750;7.750;-3.271;1.51;0.17;-0.14;2.08;3.36;11.21;-2.18;-1.92
6694;1;7.750;7.650;-3.295;1.26;-0.02;-0.18;0.11;2.18;9.28;-0.93;-2.31
6695;1;7.750;7.550;-3.318;0.96;-0.12;-0.17;-0.46;1.30;7.34;0.32;-2.31
6696;1;7.750;7.450;-3.341;0.70;-0.17;-0.16;-0.51;0.80;5.42;1.63;-2.12
6697;1;7.750;7.350;-3.365;0.50;-0.18;-0.15;-0.42;0.52;3.56;2.96;-1.82
6698;1;7.750;7.250;-3.388;0.36;-0.18;-0.14;-0.32;0.37;1.83;4.23;-1.44
6699;1;7.750;7.150;-3.412;0.25;-0.17;-0.12;-0.24;0.29;0.27;5.42;-1.01
6700;1;7.750;7.050;-3.435;0.18;-0.15;-0.11;-0.19;0.24;-1.09;6.49;-0.53
6701;1;7.750;6.950;-3.459;0.13;-0.12;-0.10;-0.14;0.19;-2.27;7.42;0.00
6702;1;7.750;6.850;-3.482;0.10;-0.10;-0.10;-0.15;0.17;-3.29;8.19;0.57
6703;1;7.750;6.750;-3.505;0.07;-0.07;-0.09;-0.16;0.09;-4.14;8.73;1.17
6704;1;7.750;6.650;-3.529;0.05;-0.06;-0.09;-0.14;0.01;-4.99;9.14;1.84
6705;1;7.750;6.550;-3.552;0.04;-0.04;-0.08;-0.17;0.00;-5.84;9.29;2.55
6706;1;7.750;6.450;-3.576;0.03;-0.03;-0.08;-0.21;0.01;-6.62;9.14;3.32
6707;1;7.750;6.350;-3.599;0.01;-0.02;-0.08;-0.24;0.04;-7.35;8.75;4.20
6708;1;7.750;6.250;-3.623;-0.01;-0.02;-0.07;-0.33;0.09;-7.97;8.15;5.16
6709;1;7.750;6.150;-3.646;-0.04;-0.03;-0.07;-0.41;0.16;-8.38;7.34;6.20
6710;1;7.750;6.050;-3.670;-0.07;-0.05;-0.07;-0.48;0.24;-8.51;6.32;7.28
6711;1;7.650;7.950;-3.249;0.81;-0.16;0.14;6.62;0.80;13.55;-8.53;-1.47
6712;1;7.650;7.850;-3.272;1.10;-0.12;0.03;4.35;1.03;11.06;-6.27;-1.11
6713;1;7.650;7.750;-3.295;1.05;-0.13;-0.07;2.21;1.30;8.88;-4.46;-1.36
6714;1;7.650;7.650;-3.317;0.88;-0.17;-0.10;0.83;1.10;6.77;-2.97;-1.59
6715;1;7.650;7.550;-3.340;0.67;-0.20;-0.10;0.18;0.79;4.79;-1.58;-1.61
6716;1;7.650;7.450;-3.363;0.49;-0.21;-0.09;-0.05;0.55;2.93;-0.22;-1.46
6717;1;7.650;7.350;-3.386;0.35;-0.21;-0.09;-0.11;0.39;1.22;1.12;-1.21
6718;1;7.650;7.250;-3.409;0.25;-0.19;-0.08;-0.11;0.29;-0.32;2.43;-0.88
6719;1;7.650;7.150;-3.431;0.18;-0.17;-0.08;-0.09;0.21;-1.66;3.68;-0.50
6720;1;7.650;7.050;-3.454;0.13;-0.15;-0.08;-0.07;0.14;-2.81;4.86;-0.08
6721;1;7.650;6.950;-3.477;0.10;-0.12;-0.07;-0.07;0.12;-3.82;5.94;0.39
6722;1;7.650;6.850;-3.500;0.08;-0.10;-0.07;-0.06;0.04;-4.66;6.85;0.88
6723;1;7.650;6.750;-3.523;0.07;-0.07;-0.07;-0.06;-0.07;-5.51;7.66;1.43
6724;1;7.650;6.650;-3.545;0.06;-0.06;-0.07;-0.10;-0.10;-6.36;8.33;2.05
6725;1;7.650;6.550;-3.568;0.06;-0.04;-0.08;-0.13;-0.09;-7.21;8.82;2.74
6726;1;7.650;6.450;-3.591;0.05;-0.03;-0.08;-0.16;-0.06;-8.01;9.08;3.49
6727;1;7.650;6.350;-3.614;0.04;-0.02;-0.08;-0.21;-0.01;-8.74;9.13;4.31
6728;1;7.650;6.250;-3.637;0.02;-0.02;-0.08;-0.29;0.07;-9.29;8.98;5.21
6729;1;7.650;6.150;-3.660;0.00;-0.03;-0.07;-0.37;0.16;-9.56;8.64;6.18
6730;1;7.650;6.050;-3.682;-0.03;-0.05;-0.07;-0.45;0.25;-9.49;8.12;7.18
6731;1;7.550;7.950;-3.274;0.55;-0.21;0.12;4.73;1.05;12.07;-9.65;-1.85
6732;1;7.550;7.850;-3.296;0.73;-0.26;0.03;2.65;0.28;9.18;-7.75;-1.46
6733;1;7.550;7.750;-3.318;0.68;-0.24;-0.03;1.49;0.46;6.83;-5.98;-1.45
6734;1;7.550;7.650;-3.340;0.57;-0.24;-0.05;0.74;0.53;4.67;-4.42;-1.48
6735;1;7.550;7.550;-3.362;0.44;-0.23;-0.06;0.31;0.47;2.72;-2.97;-1.43
6736;1;7.550;7.450;-3.385;0.32;-0.22;-0.05;0.10;0.38;0.97;-1.59;-1.28
6737;1;7.550;7.350;-3.407;0.23;-0.21;-0.05;0.03;0.29;-0.57;-0.23;-1.06
6738;1;7.550;7.250;-3.429;0.17;-0.19;-0.05;0.01;0.21;-1.90;1.10;-0.77
6739;1;7.550;7.150;-3.451;0.12;-0.17;-0.05;0.00;0.14;-3.05;2.38;-0.43
6740;1;7.550;7.050;-3.473;0.10;-0.14;-0.05;0.00;0.10;-4.05;3.63;-0.05
6741;1;7.550;6.950;-3.495;0.08;-0.12;-0.05;0.00;0.01;-4.89;4.76;0.35
6742;1;7.550;6.850;-3.518;0.07;-0.09;-0.05;0.01;-0.11;-5.74;5.84;0.81
6743;1;7.550;6.750;-3.540;0.07;-0.07;-0.06;-0.02;-0.15;-6.61;6.81;1.33
6744;1;7.550;6.650;-3.562;0.07;-0.05;-0.06;-0.06;-0.16;-7.48;7.67;1.90
6745;1;7.550;6.550;-3.584;0.07;-0.04;-0.07;-0.10;-0.14;-8.33;8.41;2.56
6746;1;7.550;6.450;-3.606;0.06;-0.03;-0.07;-0.13;-0.09;-9.12;8.98;3.27
6747;1;7.550;6.350;-3.629;0.06;-0.02;-0.07;-0.19;-0.02;-9.78;9.38;4.04
6748;1;7.550;6.250;-3.651;0.04;-0.02;-0.07;-0.26;0.06;-10.20;9.61;4.87
6749;1;7.550;6.150;-3.673;0.03;-0.03;-0.07;-0.34;0.15;-10.30;9.68;5.76
6750;1;7.550;6.050;-3.695;0.00;-0.05;-0.07;-0.41;0.23;-10.02;9.58;6.69
6751;1;7.450;7.950;-3.298;0.37;-0.23;0.10;3.34;1.16;10.18;-10.02;-2.32
6752;1;7.450;7.850;-3.320;0.48;-0.30;0.03;1.51;0.09;7.24;-8.46;-1.97
6753;1;7.450;7.750;-3.341;0.43;-0.28;-0.01;0.85;0.16;4.93;-6.87;-1.83
6754;1;7.450;7.650;-3.363;0.35;-0.25;-0.02;0.49;0.27;2.85;-5.38;-1.73
6755;1;7.450;7.550;-3.385;0.27;-0.24;-0.03;0.27;0.29;1.03;-3.96;-1.61
6756;1;7.450;7.450;-3.406;0.20;-0.22;-0.03;0.14;0.26;-0.55;-2.58;-1.43
6757;1;7.450;7.350;-3.428;0.15;-0.20;-0.02;0.08;0.21;-1.89;-1.24;-1.21
6758;1;7.450;7.250;-3.449;0.11;-0.18;-0.03;0.06;0.14;-3.05;0.08;-0.95
6759;1;7.450;7.150;-3.471;0.09;-0.16;-0.03;0.04;0.10;-4.04;1.39;-0.65
6760;1;7.450;7.050;-3.492;0.07;-0.13;-0.03;0.04;0.00;-4.89;2.63;-0.31
6761;1;7.450;6.950;-3.514;0.07;-0.10;-0.04;0.04;-0.13;-5.73;3.84;0.07
6762;1;7.450;6.850;-3.535;0.07;-0.08;-0.04;0.03;-0.18;-6.61;5.00;0.49
6763;1;7.450;6.750;-3.557;0.07;-0.06;-0.05;0.01;-0.20;-7.50;6.09;0.95
6764;1;7.450;6.650;-3.579;0.08;-0.04;-0.05;-0.02;-0.18;-8.38;7.10;1.49
6765;1;7.450;6.550;-3.600;0.08;-0.03;-0.06;-0.07;-0.15;-9.21;8.02;2.09
6766;1;7.450;6.450;-3.622;0.08;-0.02;-0.07;-0.11;-0.09;-9.93;8.84;2.75
6767;1;7.450;6.350;-3.643;0.07;-0.02;-0.07;-0.16;-0.01;-10.47;9.52;3.46
6768;1;7.450;6.250;-3.665;0.06;-0.02;-0.07;-0.22;0.07;-10.73;10.05;4.23
6769;1;7.450;6.150;-3.686;0.05;-0.03;-0.07;-0.29;0.14;-10.66;10.44;5.06
6770;1;7.450;6.050;-3.708;0.03;-0.05;-0.07;-0.36;0.20;-10.21;10.69;5.95
6771;1;7.350;7.950;-3.323;0.25;-0.24;0.08;2.35;1.11;8.14;-10.07;-2.78
6772;1;7.350;7.850;-3.344;0.32;-0.30;0.03;0.79;0.03;5.32;-8.77;-2.51
6773;1;7.350;7.750;-3.365;0.26;-0.27;0.00;0.42;0.06;3.18;-7.38;-2.32
6774;1;7.350;7.650;-3.386;0.20;-0.25;-0.01;0.28;0.15;1.29;-6.00;-2.15
6775;1;7.350;7.550;-3.407;0.15;-0.22;-0.01;0.19;0.19;-0.33;-4.65;-1.97
6776;1;7.350;7.450;-3.428;0.12;-0.20;-0.01;0.13;0.18;-1.70;-3.32;-1.77
6777;1;7.350;7.350;-3.449;0.09;-0.18;-0.01;0.10;0.14;-2.86;-2.02;-1.56
6778;1;7.350;7.250;-3.470;0.07;-0.16;-0.01;0.08;0.10;-3.86;-0.72;-1.31
6779;1;7.350;7.150;-3.490;0.06;-0.13;-0.02;0.07;0.00;-4.71;0.56;-1.04
6780;1;7.350;7.050;-3.511;0.06;-0.11;-0.02;0.07;-0.12;-5.55;1.82;-0.73
6781;1;7.350;6.950;-3.532;0.06;-0.09;-0.03;0.07;-0.19;-6.42;3.06;-0.40
6782;1;7.350;6.850;-3.553;0.07;-0.07;-0.03;0.05;-0.21;-7.31;4.28;-0.02
6783;1;7.350;6.750;-3.574;0.08;-0.05;-0.04;0.04;-0.21;-8.19;5.45;0.40
6784;1;7.350;6.650;-3.595;0.08;-0.04;-0.05;0.00;-0.18;-9.05;6.57;0.87
6785;1;7.350;6.550;-3.616;0.09;-0.03;-0.05;-0.03;-0.13;-9.81;7.64;1.40
6786;1;7.350;6.450;-3.637;0.09;-0.02;-0.06;-0.08;-0.07;-10.42;8.63;2.00
6787;1;7.350;6.350;-3.658;0.09;-0.02;-0.06;-0.12;0.00;-10.82;9.53;2.65
6788;1;7.350;6.250;-3.679;0.08;-0.02;-0.06;-0.18;0.06;-10.93;10.29;3.38
6789;1;7.350;6.150;-3.700;0.07;-0.04;-0.06;-0.24;0.12;-10.72;10.95;4.17
6790;1;7.350;6.050;-3.721;0.05;-0.05;-0.06;-0.31;0.19;-10.10;11.48;5.05
6791;1;7.250;7.950;-3.348;0.18;-0.24;0.06;1.62;0.96;6.13;-10.01;-3.25
6792;1;7.250;7.850;-3.368;0.21;-0.28;0.03;0.34;0.01;3.52;-8.88;-3.03
6793;1;7.250;7.750;-3.388;0.16;-0.26;0.01;0.17;0.03;1.62;-7.66;-2.83
6794;1;7.250;7.650;-3.409;0.11;-0.23;0.01;0.14;0.10;-0.01;-6.41;-2.62
6795;1;7.250;7.550;-3.429;0.08;-0.20;0.00;0.12;0.12;-1.40;-5.15;-2.42
6796;1;7.250;7.450;-3.449;0.06;-0.18;0.00;0.10;0.11;-2.56;-3.89;-2.21
6797;1;7.250;7.350;-3.470;0.05;-0.16;0.00;0.09;0.09;-3.55;-2.64;-2.00
6798;1;7.250;7.250;-3.490;0.04;-0.14;0.00;0.09;0.01;-4.41;-1.39;-1.78
6799;1;7.250;7.150;-3.510;0.04;-0.12;-0.01;0.09;-0.11;-5.24;-0.14;-1.53
6800;1;7.250;7.050;-3.530;0.05;-0.10;-0.01;0.09;-0.17;-6.09;1.12;-1.26
6801;1;7.250;6.950;-3.551;0.06;-0.08;-0.02;0.09;-0.21;-6.95;2.37;-0.97
6802;1;7.250;6.850;-3.571;0.07;-0.06;-0.02;0.08;-0.21;-7.82;3.62;-0.66
6803;1;7.250;6.750;-3.591;0.08;-0.04;-0.03;0.06;-0.19;-8.68;4.84;-0.30
6804;1;7.250;6.650;-3.612;0.09;-0.03;-0.04;0.03;-0.15;-9.46;6.04;0.11
6805;1;7.250;6.550;-3.632;0.10;-0.02;-0.04;-0.01;-0.11;-10.13;7.21;0.57
6806;1;7.250;6.450;-3.652;0.10;-0.02;-0.05;-0.04;-0.05;-10.63;8.34;1.10
6807;1;7.250;6.350;-3.673;0.10;-0.02;-0.05;-0.09;0.01;-10.89;9.39;1.71
6808;1;7.250;6.250;-3.693;0.09;-0.03;-0.05;-0.13;0.06;-10.88;10.36;2.40
6809;1;7.250;6.150;-3.713;0.09;-0.04;-0.05;-0.19;0.12;-10.54;11.24;3.18
6810;1;7.250;6.050;-3.734;0.07;-0.06;-0.05;-0.26;0.19;-9.74;12.00;4.05
6811;1;7.150;7.950;-3.372;0.13;-0.23;0.04;1.05;0.78;4.24;-9.93;-3.70
6812;1;7.150;7.850;-3.392;0.14;-0.26;0.02;0.06;0.00;1.92;-8.92;-3.50
6813;1;7.150;7.750;-3.412;0.09;-0.23;0.01;0.01;0.03;0.31;-7.84;-3.30
6814;1;7.150;7.650;-3.431;0.06;-0.20;0.01;0.05;0.07;-1.06;-6.70;-3.09
6815;1;7.150;7.550;-3.451;0.04;-0.18;0.01;0.07;0.08;-2.21;-5.55;-2.88
6816;1;7.150;7.450;-3.471;0.03;-0.16;0.01;0.08;0.07;-3.18;-4.36;-2.67
6817;1;7.150;7.350;-3.490;0.03;-0.14;0.01;0.08;0.01;-4.03;-3.17;-2.48
6818;1;7.150;7.250;-3.510;0.03;-0.12;0.00;0.09;-0.10;-4.84;-1.98;-2.28
6819;1;7.150;7.150;-3.530;0.04;-0.10;0.00;0.09;-0.16;-5.65;-0.76;-2.07
6820;1;7.150;7.050;-3.550;0.05;-0.08;0.00;0.10;-0.20;-6.48;0.47;-1.86
6821;1;7.150;6.950;-3.569;0.06;-0.06;-0.01;0.10;-0.21;-7.33;1.72;-1.62
6822;1;7.150;6.850;-3.589;0.07;-0.05;-0.02;0.10;-0.19;-8.16;2.98;-1.37
6823;1;7.150;6.750;-3.609;0.08;-0.04;-0.02;0.08;-0.16;-8.94;4.24;-1.08
6824;1;7.150;6.650;-3.628;0.09;-0.03;-0.03;0.06;-0.12;-9.63;5.49;-0.74
6825;1;7.150;6.550;-3.648;0.10;-0.02;-0.03;0.03;-0.08;-10.20;6.73;-0.35
6826;1;7.150;6.450;-3.668;0.10;-0.02;-0.04;-0.01;-0.02;-10.58;7.95;0.13
6827;1;7.150;6.350;-3.687;0.10;-0.02;-0.04;-0.05;0.02;-10.73;9.13;0.70
6828;1;7.150;6.250;-3.707;0.10;-0.03;-0.04;-0.09;0.07;-10.62;10.26;1.36
6829;1;7.150;6.150;-3.727;0.10;-0.04;-0.05;-0.15;0.12;-10.15;11.31;2.13
6830;1;7.150;6.050;-3.746;0.09;-0.06;-0.05;-0.21;0.19;-9.18;12.27;3.01
6831;1;7.050;7.950;-3.397;0.10;-0.22;0.03;0.61;0.60;2.56;-9.86;-4.11
6832;1;7.050;7.850;-3.416;0.09;-0.23;0.02;-0.11;0.01;0.57;-8.93;-3.92
6833;1;7.050;7.750;-3.435;0.05;-0.20;0.01;-0.07;0.04;-0.76;-7.97;-3.72
6834;1;7.050;7.650;-3.454;0.03;-0.18;0.01;-0.01;0.05;-1.87;-6.95;-3.51
6835;1;7.050;7.550;-3.473;0.02;-0.16;0.01;0.03;0.06;-2.82;-5.88;-3.31
6836;1;7.050;7.450;-3.492;0.01;-0.13;0.01;0.06;0.01;-3.62;-4.77;-3.12
6837;1;7.050;7.350;-3.511;0.02;-0.12;0.01;0.08;-0.09;-4.39;-3.67;-2.95
6838;1;7.050;7.250;-3.530;0.02;-0.10;0.01;0.09;-0.14;-5.17;-2.53;-2.79
6839;1;7.050;7.150;-3.550;0.03;-0.08;0.00;0.10;-0.18;-5.95;-1.35;-2.63
6840;1;7.050;7.050;-3.569;0.04;-0.07;0.00;0.11;-0.19;-6.75;-0.15;-2.48
6841;1;7.050;6.950;-3.588;0.05;-0.05;0.00;0.11;-0.18;-7.54;1.08;-2.31
6842;1;7.050;6.850;-3.607;0.07;-0.04;-0.01;0.11;-0.16;-8.29;2.33;-2.12
6843;1;7.050;6.750;-3.626;0.08;-0.03;-0.01;0.10;-0.12;-8.99;3.60;-1.90
6844;1;7.050;6.650;-3.645;0.09;-0.02;-0.02;0.08;-0.09;-9.58;4.88;-1.63
6845;1;7.050;6.550;-3.664;0.10;-0.02;-0.03;0.05;-0.04;-10.05;6.17;-1.29
6846;1;7.050;6.450;-3.683;0.10;-0.02;-0.03;0.02;0.00;-10.32;7.46;-0.86
6847;1;7.050;6.350;-3.702;0.11;-0.02;-0.03;-0.01;0.03;-10.39;8.75;-0.33
6848;1;7.050;6.250;-3.721;0.11;-0.03;-0.04;-0.05;0.08;-10.18;10.00;0.31
6849;1;7.050;6.150;-3.740;0.11;-0.05;-0.04;-0.11;0.13;-9.57;11.20;1.08
6850;1;7.050;6.050;-3.759;0.10;-0.06;-0.04;-0.16;0.19;-8.44;12.32;1.97
6851;1;6.950;7.950;-3.422;0.08;-0.19;0.02;0.26;0.43;1.11;-9.81;-4.46
6852;1;6.950;7.850;-3.440;0.06;-0.20;0.02;-0.21;0.02;-0.53;-8.95;-4.27
6853;1;6.950;7.750;-3.459;0.03;-0.17;0.01;-0.12;0.03;-1.59;-8.10;-4.07
6854;1;6.950;7.650;-3.477;0.01;-0.15;0.01;-0.05;0.04;-2.48;-7.17;-3.87
6855;1;6.950;7.550;-3.495;0.00;-0.13;0.01;0.00;0.01;-3.23;-6.19;-3.70
6856;1;6.950;7.450;-3.514;0.00;-0.11;0.01;0.05;-0.07;-3.95;-5.18;-3.53
6857;1;6.950;7.350;-3.532;0.01;-0.10;0.01;0.07;-0.12;-4.67;-4.14;-3.41
6858;1;6.950;7.250;-3.551;0.02;-0.08;0.01;0.09;-0.15;-5.40;-3.06;-3.30
6859;1;6.950;7.150;-3.569;0.03;-0.07;0.01;0.10;-0.17;-6.14;-1.93;-3.20
6860;1;6.950;7.050;-3.588;0.04;-0.06;0.00;0.12;-0.16;-6.87;-0.77;-3.10
6861;1;6.950;6.950;-3.606;0.05;-0.04;0.00;0.12;-0.14;-7.57;0.43;-2.99
6862;1;6.950;6.850;-3.625;0.06;-0.04;0.00;0.13;-0.12;-8.24;1.65;-2.87
6863;1;6.950;6.750;-3.643;0.07;-0.03;-0.01;0.12;-0.08;-8.84;2.92;-2.71
6864;1;6.950;6.650;-3.661;0.09;-0.02;-0.01;0.10;-0.05;-9.34;4.21;-2.50
6865;1;6.950;6.550;-3.680;0.09;-0.02;-0.02;0.08;-0.01;-9.71;5.53;-2.23
6866;1;6.950;6.450;-3.698;0.10;-0.02;-0.02;0.06;0.01;-9.91;6.87;-1.84
6867;1;6.950;6.350;-3.717;0.11;-0.03;-0.03;0.02;0.05;-9.90;8.24;-1.35
6868;1;6.950;6.250;-3.735;0.11;-0.04;-0.03;-0.02;0.10;-9.58;9.59;-0.73
6869;1;6.950;6.150;-3.754;0.11;-0.05;-0.03;-0.06;0.15;-8.83;10.91;0.04
6870;1;6.950;6.050;-3.772;0.10;-0.07;-0.03;-0.12;0.19;-7.56;12.18;0.97
6871;1;6.850;7.950;-3.446;0.06;-0.17;0.01;0.00;0.29;-0.07;-9.77;-4.74
6872;1;6.850;7.850;-3.464;0.04;-0.17;0.01;-0.24;0.03;-1.38;-9.00;-4.55
6873;1;6.850;7.750;-3.482;0.02;-0.15;0.01;-0.15;0.04;-2.21;-8.23;-4.35
6874;1;6.850;7.650;-3.500;0.00;-0.13;0.01;-0.07;0.01;-2.90;-7.39;-4.19
6875;1;6.850;7.550;-3.518;0.00;-0.11;0.01;0.00;-0.06;-3.54;-6.52;-4.03
6876;1;6.850;7.450;-3.535;0.00;-0.10;0.01;0.04;-0.11;-4.20;-5.59;-3.92
6877;1;6.850;7.350;-3.553;0.00;-0.08;0.01;0.06;-0.13;-4.86;-4.61;-3.83
6878;1;6.850;7.250;-3.571;0.01;-0.07;0.01;0.09;-0.14;-5.52;-3.59;-3.77
6879;1;6.850;7.150;-3.589;0.02;-0.06;0.01;0.11;-0.13;-6.19;-2.53;-3.72
6880;1;6.850;7.050;-3.607;0.03;-0.05;0.01;0.12;-0.12;-6.83;-1.42;-3.68
6881;1;6.850;6.950;-3.625;0.04;-0.04;0.00;0.13;-0.10;-7.45;-0.27;-3.64
6882;1;6.850;6.850;-3.642;0.06;-0.03;0.00;0.14;-0.07;-8.03;0.93;-3.59
6883;1;6.850;6.750;-3.660;0.07;-0.03;0.00;0.13;-0.04;-8.52;2.18;-3.49
6884;1;6.850;6.650;-3.678;0.08;-0.02;-0.01;0.12;-0.02;-8.93;3.47;-3.34
6885;1;6.850;6.550;-3.696;0.09;-0.03;-0.01;0.11;0.01;-9.23;4.80;-3.11
6886;1;6.850;6.450;-3.714;0.10;-0.03;-0.02;0.08;0.04;-9.36;6.19;-2.78
6887;1;6.850;6.350;-3.731;0.11;-0.04;-0.02;0.05;0.08;-9.26;7.61;-2.32
6888;1;6.850;6.250;-3.749;0.11;-0.05;-0.02;0.02;0.12;-8.82;9.04;-1.71
6889;1;6.850;6.150;-3.767;0.11;-0.06;-0.03;-0.02;0.16;-7.96;10.47;-0.94
6890;1;6.850;6.050;-3.785;0.11;-0.08;-0.03;-0.07;0.20;-6.59;11.87;0.01
6891;1;6.750;7.950;-3.471;0.06;-0.15;0.01;-0.17;0.17;-0.99;-9.68;-4.93
6892;1;6.750;7.850;-3.488;0.03;-0.14;0.01;-0.25;0.05;-2.03;-9.07;-4.74
6893;1;6.750;7.750;-3.505;0.01;-0.12;0.01;-0.14;0.01;-2.64;-8.36;-4.56
6894;1;6.750;7.650;-3.523;0.00;-0.11;0.01;-0.06;-0.05;-3.21;-7.64;-4.41
6895;1;6.750;7.550;-3.540;0.00;-0.09;0.01;-0.01;-0.09;-3.78;-6.85;-4.31
6896;1;6.750;7.450;-3.557;0.00;-0.08;0.01;0.03;-0.11;-4.36;-6.00;-4.24
6897;1;6.750;7.350;-3.574;0.00;-0.07;0.01;0.06;-0.12;-4.95;-5.09;-4.20
6898;1;6.750;7.250;-3.591;0.01;-0.06;0.01;0.08;-0.11;-5.54;-4.14;-4.19
6899;1;6.750;7.150;-3.609;0.01;-0.05;0.01;0.10;-0.10;-6.12;-3.15;-4.20
6900;1;6.750;7.050;-3.626;0.02;-0.04;0.01;0.12;-0.08;-6.66;-2.10;-4.21
6901;1;6.750;6.950;-3.643;0.04;-0.04;0.01;0.14;-0.05;-7.19;-1.00;-4.23
6902;1;6.750;6.850;-3.660;0.05;-0.03;0.00;0.14;-0.03;-7.66;0.15;-4.23
6903;1;6.750;6.750;-3.677;0.06;-0.03;0.00;0.14;-0.01;-8.07;1.37;-4.19
6904;1;6.750;6.650;-3.695;0.07;-0.03;0.00;0.14;0.01;-8.41;2.64;-4.10
6905;1;6.750;6.550;-3.712;0.08;-0.03;-0.01;0.13;0.04;-8.64;3.99;-3.93
6906;1;6.750;6.450;-3.729;0.09;-0.04;-0.01;0.11;0.07;-8.69;5.40;-3.64
6907;1;6.750;6.350;-3.746;0.10;-0.04;-0.01;0.08;0.10;-8.48;6.86;-3.22
6908;1;6.750;6.250;-3.763;0.11;-0.05;-0.02;0.05;0.14;-7.95;8.37;-2.63
6909;1;6.750;6.150;-3.780;0.11;-0.07;-0.02;0.01;0.17;-7.00;9.89;-1.85
6910;1;6.750;6.050;-3.798;0.10;-0.08;-0.02;-0.03;0.20;-5.54;11.41;-0.87
6911;1;6.650;7.950;-3.496;0.05;-0.12;0.01;-0.29;0.05;-1.69;-9.57;-5.01
6912;1;6.650;7.850;-3.512;0.03;-0.12;0.01;-0.25;-0.01;-2.49;-9.15;-4.86
6913;1;6.650;7.750;-3.529;0.01;-0.10;0.01;-0.13;-0.05;-2.95;-8.55;-4.67
6914;1;6.650;7.650;-3.545;0.00;-0.09;0.01;-0.06;-0.07;-3.44;-7.92;-4.59
6915;1;6.650;7.550;-3.562;-0.01;-0.08;0.01;-0.02;-0.09;-3.94;-7.20;-4.53
6916;1;6.650;7.450;-3.579;-0.01;-0.07;0.01;0.02;-0.09;-4.46;-6.43;-4.50
6917;1;6.650;7.350;-3.595;0.00;-0.06;0.01;0.05;-0.09;-4.97;-5.60;-4.51
6918;1;6.650;7.250;-3.612;0.00;-0.05;0.01;0.08;-0.07;-5.46;-4.73;-4.54
6919;1;6.650;7.150;-3.628;0.01;-0.04;0.01;0.10;-0.05;-5.93;-3.80;-4.59
6920;1;6.650;7.050;-3.645;0.02;-0.04;0.01;0.12;-0.03;-6.38;-2.83;-4.66
6921;1;6.650;6.950;-3.661;0.03;-0.03;0.01;0.14;-0.01;-6.81;-1.79;-4.73
6922;1;6.650;6.850;-3.678;0.04;-0.03;0.01;0.15;0.01;-7.18;-0.69;-4.79
6923;1;6.650;6.750;-3.695;0.05;-0.03;0.00;0.15;0.03;-7.52;0.48;-4.81
6924;1;6.650;6.650;-3.711;0.06;-0.03;0.00;0.15;0.05;-7.79;1.74;-4.77
6925;1;6.650;6.550;-3.728;0.07;-0.04;0.00;0.14;0.08;-7.93;3.08;-4.65
6926;1;6.650;6.450;-3.744;0.08;-0.05;0.00;0.13;0.10;-7.89;4.50;-4.41
6927;1;6.650;6.350;-3.761;0.09;-0.05;-0.01;0.11;0.13;-7.60;6.00;-4.02
6928;1;6.650;6.250;-3.777;0.10;-0.07;-0.01;0.08;0.16;-6.98;7.57;-3.45
6929;1;6.650;6.150;-3.794;0.10;-0.08;-0.01;0.05;0.18;-5.96;9.18;-2.68
6930;1;6.650;6.050;-3.810;0.10;-0.09;-0.02;0.01;0.21;-4.43;10.82;-1.67
6931;1;6.550;7.950;-3.520;0.05;-0.09;0.00;-0.30;-0.07;-2.17;-9.47;-5.04
6932;1;6.550;7.850;-3.536;0.03;-0.10;0.01;-0.26;-0.06;-2.80;-9.19;-4.88
6933;1;6.550;7.750;-3.552;0.01;-0.08;0.01;-0.15;-0.06;-3.18;-8.74;-4.75
