Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
247;1;1.250;-0.650;-3.574;-0.02;0.01;0.01;0.03;0.06;-0.04;-2.25;-0.59
248;1;1.250;-0.750;-3.591;-0.02;0.00;0.01;0.03;0.06;-0.05;-2.21;-0.59
249;1;1.250;-0.850;-3.609;-0.02;0.00;0.01;0.02;0.06;-0.07;-2.18;-0.57
250;1;1.250;-0.950;-3.626;-0.03;-0.01;0.00;0.02;0.06;-0.11;-2.17;-0.54
251;1;1.250;-1.050;-3.643;-0.03;-0.01;0.00;0.01;0.06;-0.17;-2.18;-0.50
252;1;1.250;-1.150;-3.660;-0.03;-0.01;0.00;0.00;0.06;-0.24;-2.19;-0.45
253;1;1.250;-1.250;-3.677;-0.03;-0.02;0.00;0.00;0.06;-0.33;-2.22;-0.38
254;1;1.250;-1.350;-3.695;-0.03;-0.02;0.00;-0.01;0.06;-0.43;-2.26;-0.31
255;1;1.250;-1.450;-3.712;-0.04;-0.02;0.00;-0.02;0.06;-0.54;-2.30;-0.22
256;1;1.250;-1.550;-3.729;-0.04;-0.03;0.00;-0.02;0.05;-0.68;-2.34;-0.13
257;1;1.250;-1.650;-3.746;-0.04;-0.03;-0.01;-0.03;0.05;-0.83;-2.38;-0.02
258;1;1.250;-1.750;-3.763;-0.04;-0.03;-0.01;-0.04;0.05;-1.00;-2.41;0.09
259;1;1.250;-1.850;-3.780;-0.03;-0.03;-0.01;-0.05;0.05;-1.19;-2.43;0.21
260;1;1.250;-1.950;-3.798;-0.03;-0.04;-0.01;-0.05;0.04;-1.40;-2.42;0.33
261;1;1.350;-0.050;-3.496;0.02;0.01;0.03;0.23;-0.06;-0.83;-2.52;0.20
262;1;1.350;-0.150;-3.512;0.01;0.02;0.02;0.14;-0.02;-0.49;-2.55;-0.10
263;1;1.350;-0.250;-3.529;0.00;0.02;0.02;0.10;0.01;-0.29;-2.49;-0.30
264;1;1.350;-0.350;-3.545;0.00;0.01;0.02;0.08;0.03;-0.18;-2.42;-0.43
265;1;1.350;-0.450;-3.562;-0.01;0.01;0.02;0.06;0.05;-0.12;-2.34;-0.52
266;1;1.350;-0.550;-3.579;-0.01;0.01;0.01;0.05;0.06;-0.10;-2.28;-0.57
267;1;1.350;-0.650;-3.595;-0.02;0.00;0.01;0.04;0.06;-0.10;-2.22;-0.60
268;1;1.350;-0.750;-3.612;-0.02;0.00;0.01;0.03;0.06;-0.12;-2.19;-0.61
269;1;1.350;-0.850;-3.628;-0.02;-0.01;0.01;0.03;0.06;-0.16;-2.17;-0.60
270;1;1.350;-0.950;-3.645;-0.03;-0.01;0.01;0.02;0.06;-0.21;-2.16;-0.58
271;1;1.350;-1.050;-3.661;-0.03;-0.01;0.00;0.02;0.06;-0.28;-2.18;-0.54
272;1;1.350;-1.150;-3.678;-0.03;-0.02;0.00;0.01;0.06;-0.35;-2.20;-0.49
273;1;1.350;-1.250;-3.695;-0.03;-0.02;0.00;0.00;0.06;-0.43;-2.24;-0.43
274;1;1.350;-1.350;-3.711;-0.04;-0.02;0.00;0.00;0.06;-0.53;-2.29;-0.36
275;1;1.350;-1.450;-3.728;-0.04;-0.03;0.00;-0.01;0.06;-0.64;-2.34;-0.28
276;1;1.350;-1.550;-3.744;-0.04;-0.03;0.00;-0.02;0.05;-0.77;-2.39;-0.18
277;1;1.350;-1.650;-3.761;-0.04;-0.03;0.00;-0.02;0.05;-0.91;-2.44;-0.07
278;1;1.350;-1.750;-3.777;-0.04;-0.03;0.00;-0.03;0.05;-1.07;-2.49;0.05
279;1;1.350;-1.850;-3.794;-0.04;-0.04;-0.01;-0.04;0.05;-1.25;-2.52;0.18
280;1;1.350;-1.950;-3.810;-0.04;-0.04;-0.01;-0.05;0.05;-1.44;-2.53;0.31
281;1;1.450;-0.050;-3.520;0.02;0.01;0.02;0.17;-0.03;-0.67;-2.16;0.09
282;1;1.450;-0.150;-3.536;0.01;0.01;0.02;0.12;-0.01;-0.43;-2.29;-0.15
283;1;1.450;-0.250;-3.552;0.01;0.01;0.02;0.09;0.02;-0.28;-2.32;-0.32
284;1;1.450;-0.350;-3.568;0.00;0.01;0.02;0.08;0.04;-0.21;-2.30;-0.44
285;1;1.450;-0.450;-3.584;-0.01;0.01;0.01;0.06;0.05;-0.18;-2.26;-0.53
286;1;1.450;-0.550;-3.600;-0.01;0.00;0.01;0.06;0.05;-0.18;-2.21;-0.58
287;1;1.450;-0.650;-3.616;-0.02;0.00;0.01;0.05;0.05;-0.20;-2.18;-0.62
288;1;1.450;-0.750;-3.632;-0.02;-0.01;0.01;0.04;0.05;-0.23;-2.15;-0.63
289;1;1.450;-0.850;-3.648;-0.02;-0.01;0.01;0.04;0.05;-0.28;-2.14;-0.63
290;1;1.450;-0.950;-3.664;-0.03;-0.01;0.01;0.03;0.05;-0.34;-2.15;-0.62
291;1;1.450;-1.050;-3.680;-0.03;-0.02;0.00;0.02;0.05;-0.40;-2.17;-0.59
292;1;1.450;-1.150;-3.696;-0.03;-0.02;0.00;0.02;0.06;-0.48;-2.21;-0.55
293;1;1.450;-1.250;-3.712;-0.04;-0.02;0.00;0.01;0.06;-0.56;-2.25;-0.49
294;1;1.450;-1.350;-3.728;-0.04;-0.03;0.00;0.00;0.06;-0.65;-2.31;-0.42
295;1;1.450;-1.450;-3.744;-0.04;-0.03;0.00;0.00;0.06;-0.75;-2.37;-0.34
296;1;1.450;-1.550;-3.760;-0.04;-0.03;0.00;-0.01;0.05;-0.87;-2.44;-0.24
297;1;1.450;-1.650;-3.775;-0.04;-0.04;0.00;-0.02;0.05;-1.00;-2.51;-0.13
298;1;1.450;-1.750;-3.791;-0.04;-0.04;0.00;-0.03;0.05;-1.14;-2.57;-0.01
299;1;1.450;-1.850;-3.807;-0.04;-0.04;0.00;-0.03;0.05;-1.30;-2.62;0.13
300;1;1.450;-1.950;-3.823;-0.04;-0.04;0.00;-0.04;0.05;-1.48;-2.65;0.27
301;1;1.550;-0.050;-3.545;0.03;0.01;0.02;0.17;0.00;-0.58;-1.85;-0.01
302;1;1.550;-0.150;-3.560;0.02;0.01;0.02;0.13;0.00;-0.41;-2.02;-0.19
303;1;1.550;-0.250;-3.576;0.01;0.01;0.02;0.09;0.03;-0.31;-2.12;-0.33
304;1;1.550;-0.350;-3.591;0.00;0.01;0.02;0.08;0.04;-0.27;-2.15;-0.44
305;1;1.550;-0.450;-3.606;0.00;0.00;0.01;0.07;0.04;-0.26;-2.15;-0.53
306;1;1.550;-0.550;-3.622;-0.01;0.00;0.01;0.06;0.05;-0.28;-2.13;-0.59
307;1;1.550;-0.650;-3.637;-0.01;-0.01;0.01;0.06;0.05;-0.32;-2.12;-0.63
308;1;1.550;-0.750;-3.652;-0.02;-0.01;0.01;0.05;0.05;-0.37;-2.11;-0.66
309;1;1.550;-0.850;-3.668;-0.02;-0.01;0.01;0.04;0.05;-0.42;-2.11;-0.67
310;1;1.550;-0.950;-3.683;-0.03;-0.02;0.01;0.04;0.05;-0.48;-2.13;-0.66
311;1;1.550;-1.050;-3.698;-0.03;-0.02;0.01;0.03;0.05;-0.55;-2.16;-0.64
312;1;1.550;-1.150;-3.714;-0.03;-0.02;0.00;0.02;0.05;-0.62;-2.20;-0.61
313;1;1.550;-1.250;-3.729;-0.04;-0.03;0.00;0.02;0.05;-0.70;-2.26;-0.56
314;1;1.550;-1.350;-3.744;-0.04;-0.03;0.00;0.01;0.05;-0.78;-2.33;-0.49
315;1;1.550;-1.450;-3.760;-0.04;-0.03;0.00;0.01;0.05;-0.87;-2.41;-0.41
316;1;1.550;-1.550;-3.775;-0.04;-0.04;0.00;0.00;0.06;-0.97;-2.49;-0.32
317;1;1.550;-1.650;-3.790;-0.05;-0.04;0.00;-0.01;0.06;-1.09;-2.57;-0.21
318;1;1.550;-1.750;-3.805;-0.05;-0.04;0.00;-0.02;0.06;-1.22;-2.65;-0.08
319;1;1.550;-1.850;-3.821;-0.05;-0.04;0.00;-0.03;0.06;-1.36;-2.72;0.06
320;1;1.550;-1.950;-3.836;-0.05;-0.05;0.00;-0.04;0.06;-1.52;-2.77;0.21
321;1;1.650;-0.050;-3.570;0.03;0.01;0.02;0.15;0.00;-0.53;-1.56;-0.09
322;1;1.650;-0.150;-3.585;0.02;0.01;0.01;0.12;0.02;-0.43;-1.77;-0.23
323;1;1.650;-0.250;-3.599;0.01;0.01;0.01;0.09;0.03;-0.37;-1.91;-0.35
324;1;1.650;-0.350;-3.614;0.00;0.00;0.01;0.08;0.04;-0.37;-1.98;-0.45
325;1;1.650;-0.450;-3.629;0.00;0.00;0.01;0.07;0.04;-0.38;-2.01;-0.53
326;1;1.650;-0.550;-3.643;-0.01;0.00;0.01;0.07;0.04;-0.42;-2.02;-0.60
327;1;1.650;-0.650;-3.658;-0.01;-0.01;0.01;0.06;0.04;-0.47;-2.03;-0.65
328;1;1.650;-0.750;-3.673;-0.02;-0.01;0.01;0.06;0.04;-0.53;-2.04;-0.68
329;1;1.650;-0.850;-3.687;-0.02;-0.02;0.01;0.05;0.05;-0.59;-2.06;-0.70
330;1;1.650;-0.950;-3.702;-0.03;-0.02;0.01;0.04;0.05;-0.65;-2.09;-0.70
331;1;1.650;-1.050;-3.717;-0.03;-0.02;0.01;0.04;0.05;-0.71;-2.13;-0.69
332;1;1.650;-1.150;-3.731;-0.03;-0.03;0.00;0.03;0.05;-0.78;-2.19;-0.67
333;1;1.650;-1.250;-3.746;-0.04;-0.03;0.00;0.03;0.05;-0.85;-2.26;-0.63
334;1;1.650;-1.350;-3.761;-0.04;-0.03;0.00;0.02;0.05;-0.92;-2.34;-0.57
335;1;1.650;-1.450;-3.775;-0.04;-0.04;0.00;0.01;0.05;-1.00;-2.43;-0.50
336;1;1.650;-1.550;-3.790;-0.05;-0.04;0.00;0.01;0.06;-1.09;-2.53;-0.41
337;1;1.650;-1.650;-3.805;-0.05;-0.04;0.00;0.00;0.06;-1.19;-2.63;-0.30
338;1;1.650;-1.750;-3.820;-0.05;-0.04;0.00;-0.01;0.06;-1.30;-2.73;-0.17
339;1;1.650;-1.850;-3.834;-0.05;-0.05;0.00;-0.02;0.06;-1.42;-2.82;-0.02
340;1;1.650;-1.950;-3.849;-0.05;-0.05;0.00;-0.03;0.06;-1.56;-2.90;0.13
341;1;1.750;-0.050;-3.595;0.03;0.01;0.01;0.14;0.01;-0.56;-1.31;-0.17
342;1;1.750;-0.150;-3.609;0.02;0.01;0.01;0.11;0.03;-0.50;-1.55;-0.27
343;1;1.750;-0.250;-3.623;0.02;0.01;0.01;0.10;0.03;-0.49;-1.71;-0.37
344;1;1.750;-0.350;-3.637;0.01;0.00;0.01;0.09;0.03;-0.50;-1.81;-0.46
345;1;1.750;-0.450;-3.651;0.00;0.00;0.01;0.08;0.03;-0.54;-1.87;-0.54
346;1;1.750;-0.550;-3.665;0.00;-0.01;0.01;0.07;0.04;-0.59;-1.90;-0.61
347;1;1.750;-0.650;-3.679;-0.01;-0.01;0.01;0.07;0.04;-0.65;-1.93;-0.66
348;1;1.750;-0.750;-3.693;-0.01;-0.01;0.01;0.06;0.04;-0.71;-1.96;-0.70
349;1;1.750;-0.850;-3.707;-0.02;-0.02;0.01;0.05;0.04;-0.78;-1.99;-0.73
350;1;1.750;-0.950;-3.721;-0.02;-0.02;0.01;0.05;0.05;-0.84;-2.03;-0.75
351;1;1.750;-1.050;-3.735;-0.03;-0.03;0.01;0.04;0.05;-0.90;-2.09;-0.75
352;1;1.750;-1.150;-3.749;-0.03;-0.03;0.01;0.04;0.05;-0.96;-2.16;-0.73
353;1;1.750;-1.250;-3.763;-0.04;-0.03;0.00;0.03;0.05;-1.02;-2.24;-0.70
354;1;1.750;-1.350;-3.777;-0.04;-0.03;0.00;0.03;0.05;-1.08;-2.34;-0.66
355;1;1.750;-1.450;-3.791;-0.04;-0.04;0.00;0.02;0.05;-1.15;-2.45;-0.59
356;1;1.750;-1.550;-3.805;-0.05;-0.04;0.00;0.01;0.06;-1.22;-2.56;-0.50
357;1;1.750;-1.650;-3.820;-0.05;-0.04;0.00;0.01;0.06;-1.30;-2.69;-0.40
358;1;1.750;-1.750;-3.834;-0.05;-0.05;0.00;0.00;0.06;-1.39;-2.81;-0.27
359;1;1.750;-1.850;-3.848;-0.05;-0.05;0.00;-0.01;0.06;-1.49;-2.92;-0.13
360;1;1.750;-1.950;-3.862;-0.05;-0.06;0.00;-0.02;0.06;-1.60;-3.02;0.03
361;1;1.850;-0.050;-3.619;0.04;0.01;0.01;0.14;0.01;-0.63;-1.09;-0.23
362;1;1.850;-0.150;-3.633;0.03;0.01;0.01;0.11;0.04;-0.62;-1.34;-0.31
363;1;1.850;-0.250;-3.646;0.02;0.00;0.01;0.10;0.03;-0.64;-1.51;-0.39
364;1;1.850;-0.350;-3.660;0.01;0.00;0.01;0.09;0.03;-0.68;-1.64;-0.47
365;1;1.850;-0.450;-3.673;0.01;0.00;0.01;0.09;0.03;-0.73;-1.72;-0.54
366;1;1.850;-0.550;-3.686;0.00;-0.01;0.01;0.08;0.03;-0.79;-1.77;-0.62
367;1;1.850;-0.650;-3.700;-0.01;-0.01;0.01;0.07;0.04;-0.85;-1.82;-0.68
368;1;1.850;-0.750;-3.713;-0.01;-0.02;0.01;0.07;0.04;-0.92;-1.86;-0.73
369;1;1.850;-0.850;-3.727;-0.02;-0.02;0.01;0.06;0.04;-0.98;-1.91;-0.77
370;1;1.850;-0.950;-3.740;-0.02;-0.02;0.01;0.06;0.04;-1.05;-1.97;-0.79
371;1;1.850;-1.050;-3.754;-0.03;-0.03;0.01;0.05;0.04;-1.10;-2.03;-0.80
372;1;1.850;-1.150;-3.767;-0.03;-0.03;0.01;0.05;0.05;-1.16;-2.12;-0.80
373;1;1.850;-1.250;-3.780;-0.04;-0.03;0.00;0.04;0.05;-1.21;-2.21;-0.78
374;1;1.850;-1.350;-3.794;-0.04;-0.04;0.00;0.04;0.05;-1.26;-2.32;-0.74
375;1;1.850;-1.450;-3.807;-0.04;-0.04;0.00;0.03;0.05;-1.31;-2.45;-0.69
376;1;1.850;-1.550;-3.821;-0.05;-0.04;0.00;0.02;0.06;-1.36;-2.58;-0.61
377;1;1.850;-1.650;-3.834;-0.05;-0.05;0.00;0.01;0.06;-1.42;-2.72;-0.51
378;1;1.850;-1.750;-3.848;-0.05;-0.05;0.00;0.01;0.06;-1.48;-2.87;-0.39
379;1;1.850;-1.850;-3.861;-0.05;-0.06;0.00;0.00;0.07;-1.56;-3.01;-0.25
380;1;1.850;-1.950;-3.875;-0.06;-0.06;0.00;-0.01;0.07;-1.64;-3.14;-0.08
381;1;1.950;-0.050;-3.644;0.04;0.01;0.01;0.14;0.02;-0.74;-0.89;-0.27
382;1;1.950;-0.150;-3.657;0.03;0.01;0.01;0.11;0.04;-0.77;-1.15;-0.33
383;1;1.950;-0.250;-3.670;0.02;0.00;0.01;0.10;0.04;-0.82;-1.33;-0.39
384;1;1.950;-0.350;-3.682;0.02;0.00;0.01;0.10;0.03;-0.87;-1.46;-0.47
385;1;1.950;-0.450;-3.695;0.01;-0.01;0.01;0.09;0.03;-0.94;-1.56;-0.55
386;1;1.950;-0.550;-3.708;0.00;-0.01;0.01;0.08;0.03;-1.01;-1.63;-0.62
387;1;1.950;-0.650;-3.721;0.00;-0.02;0.01;0.08;0.03;-1.08;-1.69;-0.69
388;1;1.950;-0.750;-3.734;-0.01;-0.02;0.01;0.07;0.03;-1.15;-1.75;-0.75
389;1;1.950;-0.850;-3.746;-0.01;-0.02;0.01;0.07;0.04;-1.21;-1.81;-0.79
390;1;1.950;-0.950;-3.759;-0.02;-0.03;0.01;0.06;0.04;-1.27;-1.88;-0.83
391;1;1.950;-1.050;-3.772;-0.02;-0.03;0.01;0.06;0.04;-1.32;-1.96;-0.85
392;1;1.950;-1.150;-3.785;-0.03;-0.03;0.01;0.05;0.04;-1.36;-2.05;-0.86
393;1;1.950;-1.250;-3.798;-0.03;-0.04;0.00;0.05;0.05;-1.41;-2.16;-0.86
394;1;1.950;-1.350;-3.810;-0.04;-0.04;0.00;0.04;0.05;-1.44;-2.29;-0.83
395;1;1.950;-1.450;-3.823;-0.04;-0.04;0.00;0.04;0.05;-1.48;-2.43;-0.79
396;1;1.950;-1.550;-3.836;-0.05;-0.05;0.00;0.03;0.06;-1.51;-2.58;-0.72
397;1;1.950;-1.650;-3.849;-0.05;-0.05;0.00;0.02;0.06;-1.55;-2.75;-0.63
398;1;1.950;-1.750;-3.862;-0.05;-0.06;0.00;0.02;0.06;-1.59;-2.91;-0.52
399;1;1.950;-1.850;-3.875;-0.06;-0.06;0.00;0.01;0.07;-1.64;-3.08;-0.38
400;1;1.950;-1.950;-3.887;-0.06;-0.06;0.00;0.00;0.07;-1.70;-3.24;-0.22
401;1;0.200;-2.200;-3.723;0.04;0.00;0.00;-0.09;0.02;-1.05;-0.75;0.24
402;1;0.200;-2.600;-3.818;0.04;-0.01;0.01;-0.05;0.02;-1.78;-0.12;-0.22
403;1;0.200;-3.000;-3.912;0.04;-0.01;0.02;0.01;0.03;-1.71;0.32;-1.10
404;1;0.200;-3.400;-4.008;0.02;-0.01;0.02;0.06;0.02;0.01;0.35;-1.88
405;1;0.200;-3.800;-4.102;0.01;-0.01;0.02;0.06;0.00;3.53;0.06;-1.38
406;1;0.600;-2.200;-3.767;0.01;-0.02;0.00;-0.08;0.01;-1.57;-1.57;0.30
407;1;0.600;-2.600;-3.852;0.03;-0.02;0.01;-0.07;0.00;-2.42;-0.93;0.00
408;1;0.600;-3.000;-3.938;0.03;-0.02;0.02;-0.05;0.00;-2.24;-0.25;-0.81
409;1;0.600;-3.400;-4.023;0.03;-0.01;0.03;-0.02;0.01;0.05;0.11;-1.65
410;1;0.600;-3.800;-4.108;0.02;0.00;0.03;-0.01;0.01;5.04;0.05;-1.24
411;1;1.000;-2.200;-3.813;-0.01;-0.03;0.00;-0.08;0.02;-1.90;-2.01;0.50
412;1;1.000;-2.600;-3.888;0.00;-0.04;0.00;-0.09;0.01;-2.76;-1.39;0.44
413;1;1.000;-3.000;-3.963;0.01;-0.03;0.02;-0.09;0.00;-2.53;-0.53;-0.26
414;1;1.000;-3.400;-4.037;0.01;-0.02;0.03;-0.07;0.00;0.15;0.07;-1.24
415;1;1.000;-3.800;-4.113;0.00;-0.01;0.03;-0.06;0.00;6.25;0.06;-1.12
416;1;1.400;-2.200;-3.858;-0.03;-0.05;0.00;-0.07;0.04;-2.00;-2.53;0.61
417;1;1.400;-2.600;-3.922;-0.02;-0.05;0.00;-0.10;0.03;-2.79;-1.99;0.87
418;1;1.400;-3.000;-3.987;-0.01;-0.05;0.02;-0.11;0.01;-2.63;-0.94;0.36
419;1;1.400;-3.400;-4.052;-0.01;-0.04;0.04;-0.10;0.00;0.18;-0.03;-0.81
420;1;1.400;-3.800;-4.117;-0.03;-0.01;0.04;-0.09;-0.01;7.11;0.08;-1.07
421;1;1.800;-2.200;-3.902;-0.05;-0.07;0.00;-0.04;0.07;-1.94;-3.26;0.43
422;1;1.800;-2.600;-3.957;-0.05;-0.08;0.01;-0.09;0.06;-2.53;-2.97;1.07
423;1;1.800;-3.000;-4.012;-0.04;-0.08;0.02;-0.12;0.03;-2.51;-1.79;0.93
424;1;1.800;-3.400;-4.068;-0.04;-0.06;0.05;-0.12;-0.01;0.09;-0.38;-0.30
425;1;1.800;-3.800;-4.122;-0.07;-0.02;0.05;-0.10;-0.02;7.61;0.07;-1.03
426;1;2.200;-0.200;-3.723;0.04;0.00;0.00;0.10;0.04;-1.27;-0.81;-0.31
427;1;2.200;-0.600;-3.767;0.01;-0.02;0.00;0.08;0.03;-1.62;-1.29;-0.62
428;1;2.200;-1.000;-3.813;-0.02;-0.03;0.00;0.07;0.03;-1.85;-1.63;-0.90
429;1;2.200;-1.400;-3.858;-0.04;-0.05;0.00;0.06;0.05;-1.93;-2.17;-1.01
430;1;2.200;-1.800;-3.902;-0.05;-0.07;0.00;0.04;0.07;-1.90;-3.01;-0.80
431;1;2.200;-2.200;-3.948;-0.07;-0.09;0.00;0.00;0.08;-1.88;-3.92;-0.15
432;1;2.200;-2.600;-3.993;-0.07;-0.11;0.01;-0.06;0.08;-2.03;-4.23;0.83
433;1;2.200;-3.000;-4.037;-0.06;-0.12;0.03;-0.11;0.04;-2.06;-3.20;1.34
434;1;2.200;-3.400;-4.082;-0.07;-0.09;0.06;-0.13;-0.01;-0.03;-1.14;0.37
435;1;2.200;-3.800;-4.128;-0.10;-0.03;0.07;-0.10;-0.04;7.63;0.00;-0.90
436;1;2.600;-0.200;-3.818;0.04;-0.01;0.00;0.06;0.06;-1.84;-0.21;0.11
437;1;2.600;-0.600;-3.852;0.02;-0.02;-0.01;0.07;0.03;-2.19;-0.59;-0.26
438;1;2.600;-1.000;-3.888;0.00;-0.04;-0.01;0.08;0.02;-2.39;-0.95;-0.65
439;1;2.600;-1.400;-3.922;-0.03;-0.06;-0.01;0.09;0.03;-2.45;-1.49;-0.99
440;1;2.600;-1.800;-3.957;-0.05;-0.08;-0.01;0.08;0.05;-2.28;-2.47;-1.15
441;1;2.600;-2.200;-3.993;-0.07;-0.11;-0.01;0.06;0.08;-1.86;-3.88;-0.89
442;1;2.600;-2.600;-4.028;-0.07;-0.14;0.00;0.00;0.08;-1.38;-5.15;0.06
443;1;2.600;-3.000;-4.063;-0.07;-0.16;0.02;-0.07;0.05;-1.14;-4.92;1.31
444;1;2.600;-3.400;-4.097;-0.07;-0.14;0.07;-0.11;-0.02;0.04;-2.47;1.19
445;1;2.600;-3.800;-4.133;-0.12;-0.05;0.10;-0.08;-0.07;6.96;-0.18;-0.54
446;1;3.000;-0.200;-3.912;0.02;-0.02;-0.01;-0.01;0.06;-1.19;0.20;0.84
447;1;3.000;-0.600;-3.938;0.02;-0.03;-0.02;0.04;0.02;-1.35;0.04;0.53
448;1;3.000;-1.000;-3.963;0.00;-0.04;-0.02;0.07;0.01;-1.55;-0.18;0.21
449;1;3.000;-1.400;-3.987;-0.02;-0.06;-0.02;0.09;0.01;-1.75;-0.48;-0.19
450;1;3.000;-1.800;-4.012;-0.04;-0.08;-0.02;0.11;0.02;-1.77;-1.16;-0.68
451;1;3.000;-2.200;-4.037;-0.06;-0.12;-0.03;0.11;0.04;-1.40;-2.58;-1.09
452;1;3.000;-2.600;-4.063;-0.07;-0.16;-0.03;0.07;0.06;-0.56;-4.67;-0.86
453;1;3.000;-3.000;-4.088;-0.06;-0.20;0.00;0.00;0.04;0.25;-6.05;0.52
454;1;3.000;-3.400;-4.113;-0.05;-0.20;0.06;-0.07;-0.04;0.69;-4.24;1.76
455;1;3.000;-3.800;-4.137;-0.12;-0.08;0.13;-0.04;-0.10;5.42;-0.52;0.13
456;1;3.400;-0.200;-4.008;0.00;-0.03;-0.01;-0.06;0.03;1.69;0.30;1.38
457;1;3.400;-0.600;-4.023;0.01;-0.02;-0.02;0.01;0.01;1.89;0.23;1.32
458;1;3.400;-1.000;-4.037;0.00;-0.03;-0.03;0.05;0.00;1.88;0.18;1.28
459;1;3.400;-1.400;-4.052;-0.02;-0.04;-0.04;0.08;-0.01;1.74;0.23;1.14
460;1;3.400;-1.800;-4.068;-0.04;-0.06;-0.04;0.11;-0.02;1.54;0.18;0.76
461;1;3.400;-2.200;-4.082;-0.07;-0.09;-0.05;0.13;-0.02;1.40;-0.42;0.04
462;1;3.400;-2.600;-4.097;-0.08;-0.13;-0.06;0.12;-0.01;1.58;-2.20;-0.74
463;1;3.400;-3.000;-4.113;-0.07;-0.19;-0.07;0.06;-0.02;2.12;-4.90;-0.54
464;1;3.400;-3.400;-4.128;0.00;-0.24;-0.01;-0.02;-0.08;2.10;-5.45;1.24
465;1;3.400;-3.800;-4.142;-0.04;-0.15;0.15;0.01;-0.16;3.21;-1.09;0.86
466;1;3.800;-0.200;-4.102;-0.01;-0.01;0.00;-0.04;-0.03;6.64;0.16;0.83
467;1;3.800;-0.600;-4.108;-0.01;-0.01;-0.02;0.01;0.01;7.53;-0.08;0.98
468;1;3.800;-1.000;-4.113;-0.02;-0.01;-0.03;0.03;0.01;8.38;-0.10;1.13
469;1;3.800;-1.400;-4.117;-0.04;-0.01;-0.04;0.05;-0.01;9.18;0.08;1.25
470;1;3.800;-1.800;-4.122;-0.06;-0.02;-0.05;0.08;-0.04;9.81;0.43;1.30
471;1;3.800;-2.200;-4.128;-0.09;-0.03;-0.06;0.11;-0.07;9.99;0.75;1.16
472;1;3.800;-2.600;-4.133;-0.13;-0.05;-0.08;0.13;-0.08;9.31;0.33;0.65
473;1;3.800;-3.000;-4.137;-0.15;-0.07;-0.12;0.06;-0.07;7.42;-1.69;0.03
474;1;3.800;-3.400;-4.142;-0.07;-0.14;-0.16;-0.06;-0.11;4.37;-3.84;0.26
475;1;3.800;-3.800;-4.148;0.13;-0.28;-0.01;-0.03;-0.19;1.40;-1.44;0.53
476;1;0.050;0.050;-3.175;0.29;-1.93;-1.20;0.52;3.79;-4.43;-0.15;0.97
477;1;0.050;0.150;-3.200;0.21;0.13;-0.38;-0.58;-2.51;-1.91;1.99;0.59
478;1;0.050;0.250;-3.224;0.20;0.11;-0.24;0.04;-2.23;-1.35;2.94;0.68
479;1;0.050;0.350;-3.249;0.17;0.08;-0.18;0.49;-1.46;-1.26;3.34;0.74
480;1;0.050;0.450;-3.274;0.13;0.06;-0.14;0.67;-0.96;-1.12;3.41;0.78
481;1;0.050;0.550;-3.298;0.09;0.05;-0.11;0.68;-0.65;-0.99;3.31;0.81
482;1;0.050;0.650;-3.323;0.06;0.03;-0.08;0.61;-0.44;-0.90;3.11;0.83
483;1;0.050;0.750;-3.348;0.04;0.02;-0.06;0.52;-0.30;-0.83;2.85;0.85
484;1;0.050;0.850;-3.372;0.02;0.01;-0.04;0.41;-0.20;-0.80;2.53;0.86
485;1;0.050;0.950;-3.397;0.01;0.01;-0.03;0.32;-0.13;-0.78;2.19;0.87
486;1;0.050;1.050;-3.422;0.01;0.00;-0.02;0.23;-0.07;-0.76;1.84;0.87
487;1;0.050;1.150;-3.446;0.00;0.00;-0.01;0.17;-0.03;-0.75;1.48;0.86
488;1;0.050;1.250;-3.471;0.00;0.00;-0.01;0.12;0.00;-0.71;1.14;0.85
489;1;0.050;1.350;-3.496;0.00;0.00;0.00;0.08;0.02;-0.67;0.81;0.82
490;1;0.050;1.450;-3.520;0.00;0.00;0.00;0.06;0.03;-0.63;0.51;0.78
491;1;0.050;1.550;-3.545;0.00;0.00;0.00;0.04;0.04;-0.59;0.28;0.74
492;1;0.050;1.650;-3.570;0.00;0.00;0.00;0.03;0.04;-0.55;0.08;0.70
493;1;0.050;1.750;-3.595;0.00;0.00;0.00;0.02;0.04;-0.50;-0.09;0.66
494;1;0.050;1.850;-3.619;0.00;0.00;0.00;0.01;0.03;-0.46;-0.22;0.61
495;1;0.050;1.950;-3.644;0.00;0.00;0.00;0.01;0.03;-0.42;-0.33;0.57
496;1;0.150;0.050;-3.200;-0.43;-0.97;-0.62;1.70;5.20;-3.36;-4.23;-0.72
497;1;0.150;0.150;-3.224;-0.03;-0.39;-0.23;-2.03;1.31;-2.52;-0.87;1.21
498;1;0.150;0.250;-3.248;0.07;-0.11;-0.19;-1.26;-0.17;-2.20;0.96;1.59
499;1;0.150;0.350;-3.272;0.11;-0.04;-0.15;-0.42;-0.37;-1.91;1.85;1.61
500;1;0.150;0.450;-3.296;0.10;-0.02;-0.12;-0.02;-0.30;-1.68;2.26;1.57
501;1;0.150;0.550;-3.320;0.08;0.00;-0.09;0.14;-0.21;-1.48;2.40;1.51
