element_number;x[m];y[m];z_middle[m];t[mm]
1661.0;-1.15;1.55;0.559650539173;67.9454872297
1662.0;-1.15;1.65;0.578733523734;67.3553945148
1663.0;-1.15;1.75;0.597821297141;66.7714082338
1664.0;-1.15;1.85;0.616931250966;66.2299033102
1665.0;-1.15;1.95;0.63604317938;65.6949564332
1666.0;-1.25;0.05;0.310655130329;96.5144803442
1667.0;-1.25;0.15;0.324071310922;85.8819930597
1668.0;-1.25;0.25;0.338879624967;78.6494064628
1669.0;-1.25;0.35;0.355145190744;73.9119461895
1670.0;-1.25;0.45;0.372988924933;72.0032469849
1671.0;-1.25;0.55;0.391602337822;71.7747662643
1672.0;-1.25;0.65;0.41024112267;71.8340877968
1673.0;-1.25;0.75;0.428705086477;71.5657179393
1674.0;-1.25;0.85;0.447066679526;71.0036308171
1675.0;-1.25;0.95;0.465439665643;70.4227703651
1676.0;-1.25;1.05;0.483876628355;69.979123856
1677.0;-1.25;1.15;0.502339104028;69.5967965722
1678.0;-1.25;1.25;0.520777318075;69.1628743465
1679.0;-1.25;1.35;0.539197015258;68.6032146079
1680.0;-1.25;1.45;0.557635733928;68.0760827675
1681.0;-1.25;1.55;0.576103553172;67.6084736747
1682.0;-1.25;1.65;0.594572967808;67.1486814835
1683.0;-1.25;1.75;0.613026724456;66.6577252912
1684.0;-1.25;1.85;0.631474861089;66.1546136368
1685.0;-1.25;1.95;0.649909349744;65.6257598815
1686.0;-1.35;0.05;0.333898779538;89.314853979
1687.0;-1.35;0.15;0.348908647135;83.1694940206
1688.0;-1.35;0.25;0.361826710707;73.4527576698
1689.0;-1.35;0.35;0.377927939421;69.7051349097
1690.0;-1.35;0.45;0.396748792767;71.1734942581
1691.0;-1.35;0.55;0.415350468068;72.3694248923
1692.0;-1.35;0.65;0.432960048288;71.7491952843
1693.0;-1.35;0.75;0.45038734843;70.7427721243
1694.0;-1.35;0.85;0.468100149601;70.2250424233
1695.0;-1.35;0.95;0.485934946466;69.9256902493
1696.0;-1.35;1.05;0.503714774039;69.5334338696
1697.0;-1.35;1.15;0.521453851708;69.0681165546
1698.0;-1.35;1.25;0.539197032817;68.6032438329
1699.0;-1.35;1.35;0.556948241521;68.1461519098
1700.0;-1.35;1.45;0.574706800707;67.6210547932
1701.0;-1.35;1.55;0.592477557354;67.1206541358
1702.0;-1.35;1.65;0.610254406276;66.6343592124
1703.0;-1.35;1.75;0.628024275008;66.135491316
1704.0;-1.35;1.85;0.645782051144;65.6119234542
1705.0;-1.35;1.95;0.663537353294;65.0824472258
1706.0;-1.45;0.05;0.35654138805;81.4007042051
1707.0;-1.45;0.15;0.372502551326;78.5975100424
1708.0;-1.45;0.25;0.386353747868;71.2825030938
1709.0;-1.45;0.35;0.402720665992;69.3234799302
1710.0;-1.45;0.45;0.420912448144;71.2468996948
1711.0;-1.45;0.55;0.438554904943;72.0414167976
1712.0;-1.45;0.65;0.455371523552;71.0826707356
1713.0;-1.45;0.75;0.472180312578;70.0885797641
1714.0;-1.45;0.85;0.489274506507;69.6944253389
1715.0;-1.45;0.95;0.50642440294;69.4236441672
1716.0;-1.45;1.05;0.5234994397;68.9928035734
1717.0;-1.45;1.15;0.54055822634;68.5177486286
1718.0;-1.45;1.25;0.557635822658;68.0762546258
1719.0;-1.45;1.35;0.574706864708;67.6211783608
1720.0;-1.45;1.45;0.591761589023;67.1313995602
1721.0;-1.45;1.55;0.60881855011;66.5643965412
1722.0;-1.45;1.65;0.625888432051;66.0237071741
1723.0;-1.45;1.75;0.642959830624;65.4877421754
1724.0;-1.45;1.85;0.660020733586;64.9303373598
1725.0;-1.45;1.95;0.677086565919;64.3808057568
1726.0;-1.55;0.05;0.378097267972;71.015543604
1727.0;-1.55;0.15;0.394072818989;69.7066088752
1728.0;-1.55;0.25;0.412253878783;71.9364755691
1729.0;-1.55;0.35;0.429285643166;72.5348301688
1730.0;-1.55;0.45;0.445111930579;71.3600109424
1731.0;-1.55;0.55;0.461022650177;70.1698418707
1732.0;-1.55;0.65;0.477533984375;69.8944031208
1733.0;-1.55;0.75;0.494211682553;69.922315882
1734.0;-1.55;0.85;0.510631364109;69.5411367762
1735.0;-1.55;0.95;0.526872411476;68.8441812442
1736.0;-1.55;1.05;0.54319597242;68.2787865964
1737.0;-1.55;1.15;0.559650548705;67.9455001524
1738.0;-1.55;1.25;0.576103647333;67.608665352
1739.0;-1.55;1.35;0.592477628465;67.1207957653
1740.0;-1.55;1.45;0.60881856204;66.5644217555
1741.0;-1.55;1.55;0.625188610552;66.0578031791
1742.0;-1.55;1.65;0.641588307571;65.5358661611
1743.0;-1.55;1.75;0.657984108397;65.0091689215
1744.0;-1.55;1.85;0.674361107928;64.4447296906
1745.0;-1.55;1.95;0.690732339588;63.8668847992
1746.0;-1.65;0.05;0.401179543638;63.2138037156
1747.0;-1.65;0.15;0.416580738001;62.1711482676
1748.0;-1.65;0.25;0.43813478294;72.7561514909
1749.0;-1.65;0.35;0.455675407177;75.737980822
1750.0;-1.65;0.45;0.469284755134;71.3910458961
1751.0;-1.65;0.55;0.483487137472;68.1397153558
1752.0;-1.65;0.65;0.499674335501;68.6134510329
1753.0;-1.65;0.75;0.516249233786;69.8090339108
1754.0;-1.65;0.85;0.53201580093;69.4745756143
1755.0;-1.65;0.95;0.5473285266;68.2786786231
1756.0;-1.65;1.05;0.562879642715;67.5306414846
1757.0;-1.65;1.15;0.578733493072;67.3553347528
1758.0;-1.65;1.25;0.594573019197;67.1487893344
1759.0;-1.65;1.35;0.610254439717;66.6344333473
1760.0;-1.65;1.45;0.62588841446;66.0236726982
1761.0;-1.65;1.55;0.641588282696;65.5358126199
1762.0;-1.65;1.65;0.657336347992;65.1382114113
1763.0;-1.65;1.75;0.673067370819;64.6429701281
1764.0;-1.65;1.85;0.688764886871;64.0801859344
1765.0;-1.65;1.95;0.704450697879;63.4912921045
1766.0;-1.75;0.05;0.427231402661;61.2667023344
1767.0;-1.75;0.15;0.441970554173;60.2492423967
1768.0;-1.75;0.25;0.463301586921;72.1551685422
1769.0;-1.75;0.35;0.480669731248;76.2823432187
1770.0;-1.75;0.45;0.493351748186;71.2659101805
1771.0;-1.75;0.55;0.506456792443;67.0999382143
1772.0;-1.75;0.65;0.521997903577;67.6736668655
1773.0;-1.75;0.75;0.538143925741;69.4117862282
1774.0;-1.75;0.85;0.553291513035;69.2020106445
1775.0;-1.75;0.95;0.567807831185;67.7612867279
1776.0;-1.75;1.05;0.582609467498;66.8696157506
1777.0;-1.75;1.15;0.597821245009;66.7713005303
1778.0;-1.75;1.25;0.613026750902;66.6577851751
1779.0;-1.75;1.35;0.628024288193;66.1355234809
1780.0;-1.75;1.45;0.642959799179;65.4876755161
1781.0;-1.75;1.55;0.657984071217;65.0091008549
1782.0;-1.75;1.65;0.673067357651;64.6429503976
1783.0;-1.75;1.75;0.688119929681;64.213573562
1784.0;-1.75;1.85;0.703130637693;63.6364694889
1785.0;-1.75;1.95;0.718148199548;63.0680526718
1786.0;-1.85;0.05;0.454535381456;62.0718132335
1787.0;-1.85;0.15;0.468831058439;61.4960715076
1788.0;-1.85;0.25;0.488512913226;71.5558661531
1789.0;-1.85;0.35;0.504887160809;75.1572219167
1790.0;-1.85;0.45;0.517118732381;70.5733821977
1791.0;-1.85;0.55;0.529670903361;66.603353667
1792.0;-1.85;0.65;0.544535969398;67.174319734
1793.0;-1.85;0.75;0.560009755645;68.9457591425
1794.0;-1.85;0.85;0.57446525871;68.7198459086
1795.0;-1.85;0.95;0.588262552806;67.1944424602
1796.0;-1.85;1.05;0.602373527651;66.2757390301
1797.0;-1.85;1.15;0.616931217966;66.2298354793
1798.0;-1.85;1.25;0.631474898609;66.1546889925
1799.0;-1.85;1.35;0.645782074206;65.6119645095
1800.0;-1.85;1.45;0.660020714161;64.9302930943
1801.0;-1.85;1.55;0.674361082358;64.4446768065
1802.0;-1.85;1.65;0.688764883117;64.0801802137
1803.0;-1.85;1.75;0.703130645111;63.63647954
1804.0;-1.85;1.85;0.717458766153;63.1134872524
1805.0;-1.85;1.95;0.731822292669;62.5934619436
1806.0;-1.95;0.05;0.481687944727;62.6959350875
1807.0;-1.95;0.15;0.495464265945;62.4624443807
1808.0;-1.95;0.25;0.513752267178;71.066513501
1809.0;-1.95;0.35;0.529089796956;73.9290455358
1810.0;-1.95;0.45;0.540872069007;69.7990589024
1811.0;-1.95;0.55;0.552960454702;66.260217695
1812.0;-1.95;0.65;0.567120276862;66.7896814663
1813.0;-1.95;0.75;0.581830544441;68.4005793907
1814.0;-1.95;0.85;0.595592279515;68.1398347796
1815.0;-1.95;0.95;0.608729791738;66.6456797743
1816.0;-1.95;1.05;0.622167277499;65.7401025466
1817.0;-1.95;1.15;0.636043166239;65.6949138453
1818.0;-1.95;1.25;0.649909399909;65.6258562084
1819.0;-1.95;1.35;0.663537388454;65.082501453
1820.0;-1.95;1.45;0.677086560183;64.3807756906
1821.0;-1.95;1.55;0.690732326828;63.866859762
1822.0;-1.95;1.65;0.704450704312;63.4913073894
1823.0;-1.95;1.75;0.718148215583;63.0680951656
1824.0;-1.95;1.85;0.731822301167;62.593464818
1825.0;-1.95;1.95;0.74554035552;62.2029806112
1826.0;-0.2;2.2;0.568610576058;65.585847247
1827.0;-0.2;2.6;0.671339719536;64.3192843396
1828.0;-0.2;3.0;0.773975962241;62.8678149169
1829.0;-0.2;3.4;0.876598240235;61.3990073586
1830.0;-0.2;3.8;0.979446075979;60.3506367735
1831.0;-0.6;2.2;0.617177071732;65.206315144
1832.0;-0.6;2.6;0.708801340062;63.5005946937
1833.0;-0.6;3.0;0.800409108565;61.7626793746
1834.0;-0.6;3.4;0.892249666246;60.4567432836
1835.0;-0.6;3.8;0.984737761533;60.413705329
1836.0;-1.0;2.2;0.665756892918;64.8151537076
1837.0;-1.0;2.6;0.746317942808;62.7440597769
1838.0;-1.0;3.0;0.827107529088;61.1024533215
1839.0;-1.0;3.4;0.908546152812;60.7328943404
1840.0;-1.0;3.8;0.990216836134;60.8377095811
1841.0;-1.4;2.2;0.713822586346;63.3561789936
1842.0;-1.4;2.6;0.783684829045;61.6195071944
1843.0;-1.4;3.0;0.854196311954;61.1621487874
1844.0;-1.4;3.4;0.924936367271;61.1716118244
1845.0;-1.4;3.8;0.995669693865;61.1667038017
1846.0;-1.8;2.2;0.761930473987;61.9054528286
1847.0;-1.8;2.6;0.821556142447;61.4419805165
1848.0;-1.8;3.0;0.881414705464;61.4530359712
1849.0;-1.8;3.4;0.941262811604;61.4423976212
1850.0;-1.8;3.8;1.00111144795;61.4327843908
1851.0;-2.2;0.2;0.568610355215;65.5854302977
1852.0;-2.2;0.6;0.617176764807;65.20570291
1853.0;-2.2;1.0;0.665756821969;64.8150263502
1854.0;-2.2;1.4;0.713822586443;63.3561751207
1855.0;-2.2;1.8;0.761930478212;61.9054428172
1856.0;-2.2;2.2;0.810665359606;61.6486030029
1857.0;-2.2;2.6;0.859642065767;61.660953261
1858.0;-2.2;3.0;0.908612650299;61.6601853929
1859.0;-2.2;3.4;0.957581876914;61.6569165695
1860.0;-2.2;3.8;1.00655178726;61.654565088
1861.0;-2.6;0.2;0.671339482347;64.3188827825
1862.0;-2.6;0.6;0.708801093615;63.5000869143
1863.0;-2.6;1.0;0.746317889413;62.7439385578
1864.0;-2.6;1.4;0.783684832094;61.6195469419
1865.0;-2.6;1.8;0.821556147928;61.4420199071
1866.0;-2.6;2.2;0.85964206732;61.6609561391
1867.0;-2.6;2.6;0.897727755891;61.8358077971
1868.0;-2.6;3.0;0.935815522577;61.8344756338
1869.0;-2.6;3.4;0.973904019454;61.8344747924
1870.0;-2.6;3.8;1.01199259005;61.834612948
1871.0;-3.0;0.2;0.773975751043;62.8674007695
1872.0;-3.0;0.6;0.800408898895;61.76228475
1873.0;-3.0;1.0;0.827107487021;61.1022894032
1874.0;-3.0;1.4;0.854196317812;61.1621687492
1875.0;-3.0;1.8;0.881414712566;61.4530668839
1876.0;-3.0;2.2;0.908612653623;61.6601880192
1877.0;-3.0;2.6;0.935815524086;61.834466222
1878.0;-3.0;3.0;0.963021322643;61.9703893573
1879.0;-3.0;3.4;0.990227442677;61.970610866
1880.0;-3.0;3.8;1.01743362928;61.9706640206
1881.0;-3.4;0.2;0.876598085636;61.39873924
1882.0;-3.4;0.6;0.892249485734;60.4564993469
1883.0;-3.4;1.0;0.908546124571;60.7328171804
1884.0;-3.4;1.4;0.924936381929;61.1716024334
1885.0;-3.4;1.8;0.941262825508;61.4423925174
1886.0;-3.4;2.2;0.957581885766;61.6568912256
1887.0;-3.4;2.6;0.973904025954;61.8344662648
1888.0;-3.4;3.0;0.990227447204;61.9706702631
1889.0;-3.4;3.4;1.00655096445;62.0617562477
1890.0;-3.4;3.8;1.02287454197;62.0613951409
1891.0;-3.8;0.2;0.979445902726;60.3505104735
1892.0;-3.8;0.6;0.984737521715;60.4132810641
1893.0;-3.8;1.0;0.990216795422;60.8375801547
1894.0;-3.8;1.4;0.995669708556;61.1668365977
1895.0;-3.8;1.8;1.00111146262;61.4329171521
1896.0;-3.8;2.2;1.00655179652;61.6545359665
1897.0;-3.8;2.6;1.01199259655;61.8346416303
1898.0;-3.8;3.0;1.01743363408;61.9706221055
1899.0;-3.8;3.4;1.02287454273;62.0614580034
1900.0;-3.8;3.8;1.0283157927;62.1074861416
